formula,material,surface,molecule_group,molecule,y_true,y_mean,error,y_std,y_min,y_max,in_interval,norm_res
CH4Ir40N2O80,IrO2,110,amidines,Formimidamide,-4.367753,-3.3491254,-1.0186276,0.42697105,-4.1859884,-2.512262,False,-2.3857067
C3H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-0.92697227,-1.6329612,0.7059889,0.90477824,-3.4063265,0.14040422,True,0.7802894
CH2O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-2.4805303,-1.7945392,-0.68599105,0.40970695,-2.597565,-0.99151355,True,-1.6743456
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.9085112,-2.5369358,-0.37157536,0.5261185,-3.568128,-1.5057435,True,-0.7062579
C2H4O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-1.7382373,-1.2381828,-0.5000545,0.54895955,-2.3141437,-0.16222203,True,-0.91091317
C3H8Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,-0.27693567,-1.4302899,1.1533542,0.98697406,-3.364759,0.50417936,True,1.168576
C3H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thione,-1.2170694,-1.3438364,0.12676704,0.34585062,-2.0217037,-0.6659692,True,0.36653697
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Ethanol,-0.6903308,-0.5605279,-0.12980288,0.23194315,-1.0151365,-0.10591936,True,-0.5596323
CH2Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-1.5168205,-1.4372469,-0.07957363,0.97760713,-3.3533568,0.47886312,True,-0.08139633
C2H4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,-1.3709321,-0.8989881,-0.47194397,0.4704691,-1.8211076,0.023131311,True,-1.003135
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-0.38210133,-1.9019537,1.5198524,0.23177609,-2.3562348,-1.4476726,False,6.557417
C3H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-0.62520176,-0.9612213,0.33601952,0.40775537,-1.7604218,-0.16202074,True,0.82407135
C2H6N2O80Ru40,RuO2,110,amidines,Acetimidamide,-1.5487318,-2.1064053,0.55767345,0.19692251,-2.4923735,-1.7204372,False,2.8319438
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-0.56342936,-0.9635889,0.40015954,0.84005743,-2.6101015,0.68292373,True,0.47634783
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-2.0807958,-1.5850908,-0.495705,0.7856686,-3.1250014,-0.0451802,True,-0.63093394
CH2O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-0.20609812,-0.5984463,0.39234817,0.38441455,-1.3518989,0.15500623,True,1.0206382
C3H8Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,-0.21161768,-2.0717196,1.8601019,0.9859033,-4.0040903,-0.1393491,True,1.8866981
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-0.9778366,-1.0144494,0.03661275,0.7930161,-2.5687609,0.53986216,True,0.046168987
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-2.188802,-1.4447697,-0.74403226,0.44123033,-2.3095813,-0.57995826,True,-1.6862673
C3H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-1.1878296,-0.99354357,-0.19428605,0.41833705,-1.8134842,-0.17360294,True,-0.46442467
C2H6,None,None,alkanes_alkenes_alkynes,Ethane,0.0,-0.0003193617,0.0003193617,0.01233291,-0.024491865,0.023853142,True,0.02589508
C2H6N2O80Ru40,RuO2,110,amidines,Acetimidamide,-0.4174712,-1.6766495,1.2591783,0.55430204,-2.7630816,-0.5902175,False,2.2716465
