Epoch,Train_MAE_eV,Val_MAE_eV,Test_MAE_eV,Train_std_eV,Val_std_eV,Test_std_eV,Learning_Rate
1,0.7485810476333444,0.6845524843456676,0.746490280802657,0.9143920515444277,0.913918503307418,0.927718759945289,0.0001
2,0.7129982940523865,0.6742116733662133,0.722516152916885,0.8633479667618914,0.837250924129038,0.8418381144775229,0.0001
3,0.7316997746186723,0.6431564127357261,0.7074677420825493,0.8772467717051428,0.7783715978292575,0.7824744913497281,0.0001
4,0.683572417203665,0.6042745645763805,0.6662300854194455,0.7919129288414763,0.8007261160331524,0.8163515085390932,0.0001
5,0.6121639771047074,0.559924921943146,0.6030625389843453,0.7390046985018336,0.768414168921176,0.7896716300704805,0.0001
6,0.5823909323799835,0.545431984281077,0.5897407113051996,0.7179923004534425,0.6998918008919544,0.7135587948045784,0.0001
7,0.5719589169179939,0.5496359473293267,0.6026755193384682,0.6855619495932108,0.6837701358873292,0.6951774347716002,0.0001
8,0.5630390127284295,0.53481518875048,0.565652254151135,0.6814134509765036,0.6800607344386527,0.6946177077414002,0.0001
9,0.5541454096533451,0.5549003753847289,0.5919059009086794,0.6604539686066776,0.6465426879978003,0.6633078959480325,0.0001
10,0.5295545734801997,0.6074573646471338,0.6395586711604421,0.6501593301149327,0.7425919455788517,0.7686013443767254,0.0001
11,0.5355994263269609,0.536648974835294,0.5659849166870117,0.6602075620059251,0.6252559430654144,0.6420377783951067,0.0001
12,0.5001242660489298,0.49925097909945887,0.5252788473920125,0.6334898364087984,0.6752253689743676,0.6869910113571904,0.0001
13,0.4886297825138411,0.5122997436708617,0.5258960747137302,0.6063482875920387,0.5494558071469804,0.5643346521602668,0.0001
14,0.4609967155464495,0.49006431542553947,0.4976002739696968,0.5694866099130095,0.5882062106182422,0.603904869998933,0.0001
15,0.45287550282778505,0.44800212082353613,0.4801301979437107,0.5746928311035248,0.640446130176768,0.6546427912178269,0.0001
16,0.4401662204075602,0.5039909163725029,0.5199056136898879,0.5517717521086788,0.5641048865110515,0.5808234507572966,0.0001
17,0.4189952603985503,0.42679593863996484,0.43989296889886625,0.537652868260234,0.529586695444569,0.5418771614870136,0.0001
18,0.38074906317139423,0.47527463690748495,0.48525350384595917,0.5020401256990149,0.46683428916814584,0.4805727571960065,0.0001
19,0.3982275513212967,0.4024125835270558,0.41885201756547136,0.5078142409372561,0.44726221908781827,0.4573445093523991,0.0001
20,0.37528221670365863,0.49927836251490326,0.521386890876584,0.47421392423753833,0.4662741091666761,0.48761427118871564,0.0001
21,0.40418614489941135,0.39583029561829797,0.4103299327012969,0.5532868839582435,0.4751692157912175,0.4867366576065929,0.0001
22,0.3390688210294598,0.3927862505310947,0.39992993517619807,0.4389129287113413,0.4424289897656318,0.46488666484524915,0.0001
23,0.32606665995452516,0.3937555077006516,0.3800670705190519,0.42192465261451545,0.4091210483060427,0.42944655548074734,0.0001
24,0.307091576589698,0.4239306033236309,0.4017288045185368,0.3908153364949802,0.4333720264342171,0.4650287701789559,0.0001
25,0.318288512995503,0.36712571139474515,0.3634475673117289,0.4390012099974762,0.32060810211678137,0.33800974856099086,0.0001
26,0.3080395384670283,0.34222274034926037,0.33716299708296615,0.39423773807736007,0.4602580464737468,0.4804401669724545,0.0001
27,0.3105908005751999,0.31607813974028653,0.31529181178023175,0.406721933216587,0.3746837494047232,0.39608190172565344,0.0001
28,0.2794749511414913,0.356842983116224,0.35937136208138815,0.354280444527832,0.3526837335978335,0.3740788193824531,0.0001
29,0.2727265087889021,0.36931266020802617,0.3805156544941228,0.3502512583629363,0.35445170033568396,0.3805380830256857,0.0001
30,0.2806350916045061,0.3613882342588554,0.3688461257190239,0.3691601358118412,0.32433203057246923,0.34452884581020643,0.0001
31,0.2935154523939948,0.3324258605253349,0.309506624500926,0.389286376615874,0.34077988633666306,0.3633585547582537,0.0001
32,0.2624828243266255,0.3419440209286884,0.3347883271008003,0.3290222397112699,0.34569817878104336,0.37147956516708097,0.0001
33,0.28493305265004737,0.3099733753111756,0.3053696178808445,0.3777834661883787,0.3365105840531996,0.3600593009649885,0.0001
34,0.25811166917364703,0.3381801554300253,0.33647865667575744,0.3277716607090781,0.35061560477475634,0.3789874670945694,0.0001
35,0.24273375368018346,0.28548684976633315,0.29330874536095597,0.31874006498382573,0.35665762996918426,0.3820762164788157,0.0001
36,0.24413687809563048,0.3336970134846215,0.30192516954933724,0.3175946610968048,0.3208602351251618,0.3483574173473635,0.0001
37,0.2432505691967241,0.2746370220647275,0.2655953628260915,0.31473109114031406,0.31098747643801694,0.3378892917133274,0.0001
38,0.24064332860949444,0.2925517362298317,0.3028406550244587,0.311646121164491,0.34311459452697923,0.3720215295500648,0.0001
39,0.24004775317298876,0.39239521628444635,0.3940901360860685,0.31874849222144125,0.3375948033441764,0.3686891214474484,0.0001
40,0.24742868983672095,0.3859343991696256,0.3941464656736793,0.31912804689814056,0.2881777862634048,0.31403205747689544,0.0001
41,0.23594689833526256,0.28580526240821025,0.2721277620734238,0.30383528323265396,0.31076888478959724,0.33775231485567697,0.0001
