formula,material,surface,molecule_group,molecule,y_true,y_mean,error,y_std,y_min,y_max,in_interval,norm_res
CH4Ir40N2O80,IrO2,110,amidines,Formimidamide,-4.367753,-3.1059794,-1.2617736,0.8974683,-4.8650174,-1.3469415,True,-1.4059255
C3H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-0.92697227,-1.5886298,0.6616576,0.85362893,-3.2617426,0.08448291,True,0.77511144
CH2O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-2.4805303,-1.3254142,-1.1551161,0.67991424,-2.6580462,0.007217765,True,-1.6989144
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.9085112,-2.730926,-0.17758512,0.9178736,-4.5299582,-0.9318937,True,-0.19347449
C2H4O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-1.7382373,-1.0383152,-0.6999221,0.6005499,-2.215393,0.1387626,True,-1.1654687
C3H8Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,-0.27693567,-1.688496,1.4115603,0.8650576,-3.384009,0.007016897,True,1.631753
C3H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thione,-1.2170694,-1.5386828,0.32161343,0.6343752,-2.7820582,-0.2953074,True,0.50697666
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Ethanol,-0.6903308,-0.7313252,0.040994406,0.47085342,-1.6541979,0.19154751,True,0.08706405
CH2Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-1.5168205,-1.2962823,-0.22053826,0.8668197,-2.9952488,0.40268433,True,-0.2544223
C2H4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,-1.3709321,-0.68760985,-0.68332225,0.45603865,-1.5814457,0.20622593,True,-1.4983867
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-0.38210133,-1.8705878,1.4884865,0.60241324,-3.0513177,-0.68985784,False,2.4708729
C3H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-0.62520176,-0.70671767,0.08151591,0.4567509,-1.6019495,0.18851411,True,0.17846908
C2H6N2O80Ru40,RuO2,110,amidines,Acetimidamide,-1.5487318,-2.029972,0.48124027,0.47402662,-2.9590642,-1.1008799,True,1.0152178
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-0.56342936,-1.4410342,0.87760484,0.6729783,-2.7600718,-0.12199676,True,1.3040612
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-2.0807958,-1.5540302,-0.5267656,0.67642105,-2.8798156,-0.2282449,True,-0.778754
CH2O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-0.20609812,-0.50084764,0.2947495,0.41140667,-1.3072047,0.30550945,True,0.7164432
C3H8Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,-0.21161768,-2.6252806,2.413663,0.9167305,-4.4220724,-0.8284887,False,2.6329033
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-0.9778366,-1.0667058,0.088869214,0.76594836,-2.5679646,0.43455303,True,0.116025075
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-2.188802,-1.4006243,-0.7881777,0.6268394,-2.6292295,-0.172019,True,-1.2573838
C3H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-1.1878296,-0.74086255,-0.44696707,0.46738744,-1.6569419,0.17521685,True,-0.95630956
C2H6,None,None,alkanes_alkenes_alkynes,Ethane,0.0,-0.048384905,0.048384905,0.08212039,-0.20934087,0.11257106,True,0.5891948
C2H6N2O80Ru40,RuO2,110,amidines,Acetimidamide,-0.4174712,-1.7671747,1.3497036,0.61985785,-2.9820962,-0.55225337,False,2.1774404
C3H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propylene,-1.2761489,-1.6726851,0.39653623,0.88607246,-3.409387,0.06401694,True,0.44752124
CH4Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Methane,-0.11427234,-1.0649486,0.9506762,0.7773694,-2.5885925,0.4586954,True,1.2229401
CH5NO80Ru40,RuO2,110,amines,Methanamine,-0.31025186,-1.767704,1.4574522,0.66181415,-3.0648599,-0.47054827,False,2.2022076
C2H7NO80Ru40,RuO2,110,amines,Ethanamine,-0.28224644,-0.976236,0.6939895,0.57507336,-2.1033797,0.15090787,True,1.2067844
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Ethanethiol,-3.1990073,-2.702297,-0.4967103,0.9298526,-4.524808,-0.8797858,True,-0.5341818
C3H8O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propane,-0.1939761,-0.45654845,0.26257235,0.38077676,-1.2028708,0.289774,True,0.6895703
C3H8O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,-1.7450719,-0.91159576,-0.8334761,0.5391107,-1.9682529,0.14506131,True,-1.5460203
C3H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-1.9989017,-1.6597564,-0.3391453,0.8783266,-3.3812766,0.061763763,True,-0.38612664
CH3Ir40NO81,IrO2,110,amides,Formamide,-1.8287153,-2.7742672,0.9455519,0.98270226,-4.7003636,-0.84817076,True,0.9621957
C2H4Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,-1.8185169,-1.4726855,-0.3458314,0.8693625,-3.176636,0.23126507,True,-0.39779887
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.681627,-2.5823379,-0.09928918,0.9310757,-4.407246,-0.7574295,True,-0.106639214
C3H6O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propylene,-1.3276253,-0.7036896,-0.6239357,0.45584574,-1.5971472,0.18976808,True,-1.3687431
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-0.82214534,-1.172985,0.3508396,0.81345373,-2.7673542,0.42138433,True,0.43129635
CH3Ir40NO80,IrO2,110,imines,Methanimine,-2.7626388,-2.313486,-0.4491527,1.007013,-4.2872314,-0.33974063,True,-0.44602475
C3H7Ir40NO80,IrO2,110,imines,Propan-2-imine,-2.7908976,-2.4241562,-0.36674142,0.9379314,-4.2625017,-0.58581054,True,-0.3910109
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-0.38859606,-1.8800176,1.4914216,0.60333663,-3.0625575,-0.6974778,False,2.471956
CH4Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Methane,-0.7329444,-1.0934395,0.36049503,0.7924895,-2.646719,0.45984006,True,0.45488933
C3H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Propane-2-thione,-2.8751256,-2.332399,-0.54272676,0.93751174,-4.169922,-0.4948758,True,-0.5789013
C3H8O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propane,-0.6417942,-0.45123065,-0.19056356,0.3775805,-1.1912885,0.28882712,True,-0.5046965
C2H4Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-1.7461878,-2.0060396,0.2598518,0.97634184,-3.9196696,-0.09240961,True,0.2661484
CH2Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-0.2359695,-1.2876751,1.0517056,0.8599487,-2.9731746,0.3978243,True,1.2229865
C2H6Ir40N2O80,IrO2,110,amidines,Acetimidamide,-3.0061305,-3.0718071,0.06567669,0.89309055,-4.8222647,-1.3213496,True,0.07353867
CH2Ir40O83,IrO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-1.0674099,-2.4812455,1.4138356,1.0035061,-4.4481173,-0.51437354,True,1.408896
C2H2O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Acetylene,-0.5592134,-0.493694,-0.06551939,0.4053917,-1.2882617,0.3008737,True,-0.16161996
C3H8O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propane,-0.5394167,-0.5703347,0.030918002,0.4105475,-1.3750079,0.23433846,True,0.075309195
CH4Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Methanol,-0.16172493,-1.2951169,1.133392,0.8434804,-2.9483385,0.3581047,True,1.3437088
C2H4O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Ethanethial,-0.21411243,-1.2567785,1.0426661,0.63955694,-2.5103102,-0.0032467842,True,1.6302943
CH2O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-0.18968032,-0.5071266,0.3174463,0.41185236,-1.3143573,0.30010402,True,0.7707769
C3H7NO80Ru40,RuO2,110,imines,Propan-2-imine,-2.0319412,-1.7387557,-0.29318547,0.62571925,-2.9651656,-0.5123459,True,-0.46855754
C3H8O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propane,-0.744181,-0.4566493,-0.28753167,0.38078395,-1.2029858,0.28968722,True,-0.7551045
CH3Ir40NO81,IrO2,110,oximes,Formaldoxime,-0.26538977,-1.8682492,1.6028594,0.96640444,-3.762402,0.025903583,True,1.6585803
CH2O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Methanethial,-0.17663084,-0.8686875,0.69205666,0.53305227,-1.91347,0.17609501,True,1.2982904
C2H4O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-1.2417115,-1.2104704,-0.03124106,0.63130313,-2.4478245,0.026883721,True,-0.049486622
C2H4S,None,None,thiols_thials_thioketones_thioethers,Ethanethial,0.0,-0.026005745,0.026005745,0.034504853,-0.09363526,0.04162377,True,0.7536837
C3H8Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,-3.4684393,-2.3941336,-1.0743058,0.9288865,-4.2147512,-0.573516,True,-1.1565523
C2H4O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Ethanethial,-1.671883,-1.2742912,-0.39759183,0.64242804,-2.5334501,-0.015132189,True,-0.6188893
C3H8O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,-0.52762645,-1.3849888,0.85736233,0.6319755,-2.6236606,-0.14631689,True,1.3566387
CH3NO81Ru40,RuO2,110,amides,Formamide,-1.6173105,-1.4195501,-0.19776046,0.682167,-2.7565975,-0.08250272,True,-0.28990036
CH3Ir40NO80,IrO2,110,imines,Methanimine,-2.7595499,-1.593,-1.1665498,0.9135841,-3.383625,0.1976248,True,-1.2768937
CH5Ir40NO80,IrO2,110,amines,Methanamine,-2.769804,-2.3041244,-0.46567965,0.99362224,-4.251624,-0.35662472,True,-0.4686687
CH5NO80Ru40,RuO2,110,amines,Methanamine,-0.7598352,-0.97799957,0.21816438,0.5841062,-2.1228478,0.16684866,True,0.3735012
