formula,material,surface,molecule_group,molecule,y_true,y_mean,error,y_std,y_min,y_max,in_interval,norm_res
C3H7Ir40NO80,IrO2,110,imines,Propan-2-imine,-2.7908976,-2.9791284,0.18823075,0.05858011,-3.0939455,-2.8643112,False,3.2132194
C2H5Ir40NO81,IrO2,110,amides,Acetamide,-2.1335754,-1.5357264,-0.597849,1.0325736,-3.5595708,0.4881178,True,-0.57898927
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.7412794,-1.9915,-0.74977934,1.5113851,-4.953815,0.9708148,True,-0.49608755
C2H5N,None,None,imines,Ethanimine,0.0,0.0069921017,-0.0069921017,0.0069280965,-0.006586968,0.020571172,True,-1.0092385
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-2.0794797,-1.4783478,-0.6011319,0.28123674,-2.0295718,-0.9271238,False,-2.1374588
C3H6O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propylene,-0.18749672,-0.5258044,0.33830768,0.16951162,-0.8580472,-0.19356161,False,1.9957787
CH3Ir40NO81,IrO2,110,amides,Formamide,-1.8287153,-2.386807,0.55809164,0.82849187,-4.010651,-0.7629628,True,0.67362356
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-1.309339,-1.8095459,0.5002068,0.101693615,-2.0088654,-1.6102264,False,4.918763
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.185714,-0.8437449,-1.3419691,0.97392714,-2.7526422,1.0651524,True,-1.3778948
CH2Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-3.3377254,-1.3736538,-1.9640716,1.4585694,-4.23245,1.4851424,True,-1.346574
C3H9Ir40NO80,IrO2,110,amines,Trimethylamine,-0.52469885,-0.7221295,0.19743067,0.78412503,-2.2590146,0.8147556,True,0.25178468
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-0.38859606,-0.549433,0.16083694,0.28252658,-1.1031852,0.0043191314,True,0.56928074
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-0.07488867,-0.7160601,0.64117146,0.7009743,-2.0899696,0.6578495,True,0.91468614
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-0.8394818,-0.97723746,0.13775569,0.27590925,-1.5180197,-0.4364553,True,0.499279
CH2Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-0.25796923,-0.78134406,0.5233748,1.229859,-3.1918678,1.6291796,True,0.42555675
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-2.1075447,-1.7577208,-0.34982383,0.46744514,-2.6739132,-0.84152836,True,-0.7483741
C3H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-1.1878296,-1.2964112,0.10858154,0.104465194,-1.501163,-1.0916593,True,1.039404
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,-1.0197909,-1.0950326,0.075241685,0.11310712,-1.3167225,-0.87334263,True,0.66522497
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-2.5745344,-2.5630076,-0.011526823,0.023213753,-2.6085064,-2.5175087,True,-0.49655145
C2H4O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Ethanethial,-0.18970709,-0.22305954,0.03335245,0.13867544,-0.4948634,0.04874432,True,0.24050726
