formula,material,surface,molecule_group,molecule,y_true,y_mean,error,y_std,y_min,y_max,in_interval,norm_res
C3H7Ir40NO80,IrO2,110,imines,Propan-2-imine,-2.7908976,-3.0094855,0.21858788,0.073880754,-3.1542919,-2.864679,False,2.958658
C2H5Ir40NO81,IrO2,110,amides,Acetamide,-2.1335754,-1.5008668,-0.63270867,1.0593199,-3.5771337,0.57540023,True,-0.59727824
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.7412794,-1.8844682,-0.85681117,0.90498257,-3.6582341,-0.110702276,True,-0.9467709
C2H5N,None,None,imines,Ethanimine,0.0,0.0019574165,-0.0019574165,0.0055057444,-0.008833842,0.012748675,True,-0.3555226
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-2.0794797,-1.2673364,-0.8121433,0.5093439,-2.2656505,-0.2690223,True,-1.5944891
C3H6O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propylene,-0.18749672,-0.40895337,0.22145665,0.13859698,-0.68060344,-0.1373033,True,1.5978462
CH3Ir40NO81,IrO2,110,amides,Formamide,-1.8287153,-2.4916575,0.6629422,0.7432516,-3.9484305,-1.0348843,True,0.8919485
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-1.309339,-1.4498769,0.14053786,0.7878546,-2.994072,0.09431815,True,0.17838044
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.185714,-0.9203789,-1.2653351,0.94806963,-2.7785954,0.9378376,True,-1.3346436
CH2Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-3.3377254,-1.186827,-2.1508985,1.4022828,-3.9353013,1.5616474,True,-1.533855
C3H9Ir40NO80,IrO2,110,amines,Trimethylamine,-0.52469885,-0.80028534,0.2755865,0.75285465,-2.2758803,0.6753098,True,0.36605537
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-0.38859606,-0.53153634,0.14294028,0.23897658,-0.99993044,-0.06314224,True,0.5981351
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-0.07488867,-0.6913073,0.61641866,0.7157662,-2.0942092,0.71159446,True,0.86120117
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-0.8394818,-1.0933661,0.25388438,0.418621,-1.9138633,-0.272869,True,0.60647786
CH2Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-0.25796923,-0.85682046,0.5988512,1.1700288,-3.1500769,1.436436,True,0.51182604
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-2.1075447,-1.6919268,-0.41561782,0.4505338,-2.574973,-0.80888057,True,-0.92250085
C3H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-1.1878296,-1.3200446,0.13221502,0.12242245,-1.5599927,-1.0800966,True,1.07999
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,-1.0197909,-1.1231736,0.10338271,0.083220616,-1.286286,-0.9600612,True,1.2422727
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-2.5745344,-2.6009579,0.026423454,0.04607523,-2.6912653,-2.5106504,True,0.573485
C2H4O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Ethanethial,-0.18970709,-0.39324665,0.20353957,0.20173687,-0.78865093,0.0021576285,True,1.0089359
C2H4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,-1.3763677,-1.3509723,-0.025395393,0.07866614,-1.505158,-1.1967866,True,-0.32282495
CH4Ir40N2O80,IrO2,110,amidines,Formimidamide,-3.2158659,-2.9747195,-0.24114633,0.15292816,-3.2744586,-2.6749804,True,-1.5768602
C2H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,-1.6971824,-1.2193847,-0.47779775,0.29233345,-1.7923583,-0.64641106,True,-1.6344272
CH4Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Methane,-0.11427234,-0.62988836,0.515616,0.4985991,-1.6071427,0.34736592,True,1.0341294
C2H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Ethene,-0.13535583,-0.4992562,0.36390036,0.16290256,-0.8185452,-0.17996716,False,2.2338529
C3H8O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,-1.7831517,-1.7025049,-0.08064687,0.43098372,-2.547233,-0.85777676,True,-0.18712278
C3H8Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propane,-0.4181488,-0.61453176,0.19638297,0.44386217,-1.4845016,0.2554381,True,0.44244134
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-1.9872928,-1.6913285,-0.29596424,0.44961238,-2.572569,-0.8100882,True,-0.65826535
C2H2,None,None,alkanes_alkenes_alkynes,Acetylene,0.0,-0.00396204,0.00396204,0.006630113,-0.016957061,0.0090329815,True,0.5975826
CH3Ir40NO81,IrO2,110,oximes,Formaldoxime,-0.26538977,-0.807424,0.54203427,0.952288,-2.6739085,1.0590603,True,0.5691916
C2H7NO80Ru40,RuO2,110,amines,Ethanamine,-0.79394776,-0.7749516,-0.01899618,0.20635255,-1.1794026,-0.37050056,True,-0.092056915
C2H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-0.166147,-1.7934108,1.6272638,0.04115451,-1.8740736,-1.7127479,False,39.54035
CH4Ir40N2O80,IrO2,110,amidines,Formimidamide,-2.9669564,-2.9747195,0.0077631474,0.15292816,-3.2744586,-2.6749804,True,0.05076336
C2H4Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-3.4020224,-3.0691953,-0.3328271,0.115515195,-3.2956052,-2.8427854,False,-2.8812408
C3H8O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propane,-0.32321647,-0.34540343,0.022186965,0.093779474,-0.5292112,-0.16159566,True,0.23658657
CH3Ir40NO81,IrO2,110,amides,Formamide,-1.8881103,-1.8862779,-0.001832366,0.3047806,-2.4836478,-1.288908,True,-0.006012082
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-0.5272654,-2.820981,2.2937155,0.1227636,-3.0615976,-2.5803645,False,18.684004
C2H5Ir40NO80,IrO2,110,imines,N-methylmethanimine,-2.6867654,-2.2614756,-0.42528987,0.16005681,-2.575187,-1.9477642,False,-2.657118
C2H4O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-0.12246895,-0.56549144,0.4430225,0.5018484,-1.5491143,0.41813147,True,0.8827815
CH2O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-0.19747382,-0.5514969,0.3540231,0.5442905,-1.6183064,0.5153125,True,0.65043044
C3H9Ir40NO80,IrO2,110,amines,Trimethylamine,-2.4104888,-0.80028534,-1.6102035,0.75285465,-2.2758803,0.6753098,False,-2.1387973
C3H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Prop-1-yne,-1.2023008,-1.2216393,0.019338489,0.020595856,-1.2620071,-1.1812714,True,0.9389505
CH4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Methane,-0.47293362,-0.38858545,-0.08434817,0.11882845,-0.6214892,-0.15568167,True,-0.7098314
CH4Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Methane,-0.7329444,-0.73436797,0.0014235377,0.8434305,-2.3874917,0.9187559,True,0.0016877949
CH3NO82Ru40,RuO2,110,carbamate-esters,Carbamic-acid,-2.45996,-2.2264667,-0.23349333,0.23715843,-2.6912973,-1.7616361,True,-0.98454577
CH3Ir40NO81,IrO2,110,oximes,Formaldoxime,-1.4912084,-2.1745489,0.68334043,0.41946116,-2.9966927,-1.352405,True,1.629091
CH2Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-2.1002958,-1.6471494,-0.45314634,1.1792825,-3.9585433,0.6642443,True,-0.38425595
CH4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Methane,-0.3046093,-0.35113347,0.046524167,0.10792885,-0.56267405,-0.13959292,True,0.4310633
C2H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Ethene,-0.2685277,-0.36180806,0.093280375,0.13433537,-0.6251054,-0.09851074,True,0.69438434
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-0.30412295,-0.90515983,0.6010369,1.3520691,-3.5552154,1.7448958,True,0.4445312
C3H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propylene,-1.5501872,-1.6911168,0.14092958,0.84118235,-3.3398342,-0.042399406,True,0.1675375
C2H4,None,None,alkanes_alkenes_alkynes,Ethene,0.0,-0.0026952028,0.0026952028,0.0053623803,-0.013205469,0.007815063,True,0.5026131
C2H7NO80Ru40,RuO2,110,amines,Ethanamine,-2.0831358,-1.8884205,-0.19471538,0.27715313,-2.4316406,-1.3452003,True,-0.70255524
C2H5NO80Ru40,RuO2,110,imines,N-methylmethanimine,-0.64916146,-0.5844789,-0.06468254,0.2827386,-1.1386466,-0.030311227,True,-0.22877154
C2H7NO80Ru40,RuO2,110,amines,Ethanamine,-2.1033635,-1.8889508,-0.21441269,0.27732027,-2.4324985,-1.3454031,True,-0.7731591
