formula,material,surface,molecule_group,molecule,y_true,y_mean,error,y_std,y_min,y_max,in_interval,norm_res
C3H7Ir40NO80,IrO2,110,imines,Propan-2-imine,-2.7908976,-2.9749422,0.1840446,0.08196069,-3.135585,-2.8142993,False,2.2455227
C2H5Ir40NO81,IrO2,110,amides,Acetamide,-2.1335754,-1.4899856,-0.64358985,1.4971062,-4.4243135,1.4443425,True,-0.42988923
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.7412794,-1.8057618,-0.93551755,1.7800233,-5.2946076,1.683084,True,-0.5255648
C2H5N,None,None,imines,Ethanimine,0.0,0.0044749975,-0.0044749975,0.012833106,-0.02067789,0.029627886,True,-0.34870726
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-2.0794797,-1.452437,-0.62704265,0.43229035,-2.299726,-0.60514796,True,-1.4505128
C3H6O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propylene,-0.18749672,-0.5046598,0.31716305,0.23696493,-0.969111,-0.04020852,True,1.3384387
CH3Ir40NO81,IrO2,110,amides,Formamide,-1.8287153,-2.6009884,0.77227306,0.62265706,-3.8213964,-1.3805805,True,1.2402864
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-1.309339,-1.2332495,-0.0760895,0.839185,-2.8780522,0.41155314,True,-0.09067071
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.185714,-0.73707706,-1.448637,0.5534059,-1.8217525,0.3475985,False,-2.6176755
CH2Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-3.3377254,-1.5681101,-1.7696153,0.95588744,-3.4416494,0.30542934,True,-1.85128
C3H9Ir40NO80,IrO2,110,amines,Trimethylamine,-0.52469885,-0.62786233,0.10316348,0.48071462,-1.570063,0.31433833,True,0.21460442
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-0.38859606,-0.43084812,0.042252064,0.16550991,-0.7552476,-0.10644868,True,0.2552842
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-0.07488867,-0.84275705,0.7678684,0.809036,-2.4284678,0.7429536,True,0.9491152
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-0.8394818,-1.0935616,0.25407988,0.44898173,-1.9735658,-0.21355742,True,0.5659025
CH2Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-0.25796923,-1.0176504,0.7596811,0.83780676,-2.6597517,0.6244509,True,0.9067498
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-2.1075447,-1.8137492,-0.29379547,0.3755482,-2.5498238,-1.0776746,True,-0.7823109
C3H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-1.1878296,-1.3311973,0.14336765,0.1110706,-1.5488956,-1.1134989,True,1.2907795
