formula,material,surface,molecule_group,molecule,y_true,y_mean,error,y_std,y_min,y_max,in_interval,norm_res
C3H7Ir40NO80,IrO2,110,imines,Propan-2-imine,-2.7908976,-2.9517517,0.1608541,0.0627039,-3.0746512,-2.8288522,False,2.5652966
C2H5Ir40NO81,IrO2,110,amides,Acetamide,-2.1335754,-1.4930915,-0.640484,1.0973371,-3.6438723,0.65768945,True,-0.5836711
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.7412794,-1.8444265,-0.89685285,1.3233881,-4.438267,0.7494143,True,-0.6776945
C2H5N,None,None,imines,Ethanimine,0.0,6.9499016e-05,-6.9499016e-05,0.005684024,-0.011071188,0.011210186,True,-0.01222708
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-2.0794797,-1.1522081,-0.9272716,0.61454713,-2.3567204,0.052304268,True,-1.5088698
C3H6O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propylene,-0.18749672,-0.46287942,0.2753827,0.16690834,-0.79001975,-0.13573906,True,1.6499038
CH3Ir40NO81,IrO2,110,amides,Formamide,-1.8287153,-2.5728612,0.7441459,1.0573676,-4.645302,-0.5004208,True,0.7037722
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-1.309339,-1.1860601,-0.123278975,1.7847279,-4.684127,2.312007,True,-0.06907438
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.185714,-0.9003067,-1.2854073,0.87633693,-2.617927,0.8173137,True,-1.4667958
CH2Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-3.3377254,-1.0971203,-2.240605,1.5790244,-4.192008,1.9977677,True,-1.4189806
C3H9Ir40NO80,IrO2,110,amines,Trimethylamine,-0.52469885,-0.73664176,0.21194291,0.7068578,-2.1220832,0.64879954,True,0.29983813
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-0.38859606,-0.50424993,0.11565387,0.16381703,-0.82533133,-0.18316853,True,0.7059942
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-0.07488867,-0.84950095,0.7746123,0.7134822,-2.247926,0.54892415,True,1.0856786
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-0.8394818,-1.063997,0.22451526,0.39707282,-1.8422598,-0.2857343,True,0.56542593
CH2Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-0.25796923,-0.80878043,0.5508112,1.24775,-3.2543705,1.6368096,True,0.44144353
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-2.1075447,-1.7543008,-0.35324383,0.43298608,-2.6029534,-0.9056481,True,-0.81583184
C3H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-1.1878296,-1.2928087,0.10497904,0.10705387,-1.5026343,-1.082983,True,0.98061883
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,-1.0197909,-1.0861087,0.0663178,0.121660315,-1.3245629,-0.84765446,True,0.54510623
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-2.5745344,-2.580865,0.00633049,0.043083906,-2.6653094,-2.4964204,True,0.14693399
C2H4O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Ethanethial,-0.18970709,-0.36623204,0.17652495,0.27133808,-0.89805466,0.16559058,True,0.650572
C2H4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,-1.3763677,-1.3470063,-0.029361367,0.09363843,-1.5305376,-1.163475,True,-0.31356108
CH4Ir40N2O80,IrO2,110,amidines,Formimidamide,-3.2158659,-2.8665376,-0.34932828,0.1791289,-3.2176301,-2.515445,True,-1.9501503
C2H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,-1.6971824,-1.3101611,-0.3870213,0.2780172,-1.8550749,-0.7652474,True,-1.3920768
CH4Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Methane,-0.11427234,-0.5649952,0.45072287,0.4551188,-1.4570282,0.32703763,True,0.9903411
C2H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Ethene,-0.13535583,-0.5889735,0.4536177,0.17540264,-0.93276274,-0.24518433,False,2.586151
C3H8O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,-1.7831517,-1.805394,0.022242308,0.384642,-2.5592923,-1.0514958,True,0.057825997
C3H8Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propane,-0.4181488,-0.58725685,0.16910806,0.45813906,-1.4852095,0.3106957,True,0.3691195
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-1.9872928,-1.7540245,-0.23326826,0.4328229,-2.6023574,-0.90569156,True,-0.5389462
C2H2,None,None,alkanes_alkenes_alkynes,Acetylene,0.0,-0.006072521,0.006072521,0.009369706,-0.024437144,0.012292102,True,0.64810157
CH3Ir40NO81,IrO2,110,oximes,Formaldoxime,-0.26538977,-0.80270046,0.5373107,0.9922876,-2.747584,1.1421833,True,0.5414869
C2H7NO80Ru40,RuO2,110,amines,Ethanamine,-0.79394776,-0.75145876,-0.042488992,0.14094546,-1.0277119,-0.47520566,True,-0.30145696
C2H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-0.166147,-1.784964,1.618817,0.051104546,-1.8851289,-1.6847991,False,31.676575
CH4Ir40N2O80,IrO2,110,amidines,Formimidamide,-2.9669564,-2.8665376,-0.100418806,0.1791289,-3.2176301,-2.515445,True,-0.5605952
C2H4Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-3.4020224,-3.0068536,-0.39516878,0.10671626,-3.2160175,-2.7976897,False,-3.7029858
C3H8O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propane,-0.32321647,-0.3083619,-0.01485458,0.09801748,-0.5004761,-0.116247624,True,-0.15155032
CH3Ir40NO81,IrO2,110,amides,Formamide,-1.8881103,-1.8053043,-0.08280599,0.44970402,-2.6867242,-0.9238844,True,-0.18413442
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-0.5272654,-2.7924309,2.2651653,0.11930203,-3.0262628,-2.558599,False,18.986813
C2H5Ir40NO80,IrO2,110,imines,N-methylmethanimine,-2.6867654,-2.3329885,-0.35377693,0.081911735,-2.4935355,-2.1724415,False,-4.3190017
C2H4O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-0.12246895,-0.57219654,0.4497276,0.40189782,-1.3599162,0.21552318,True,1.1190099
CH2O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-0.19747382,-0.52216125,0.32468742,0.4668362,-1.4371603,0.39283776,True,0.6955061
C3H9Ir40NO80,IrO2,110,amines,Trimethylamine,-2.4104888,-0.73664176,-1.6738471,0.7068578,-2.1220832,0.64879954,False,-2.368011
C3H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Prop-1-yne,-1.2023008,-1.2217017,0.019400954,0.027738106,-1.2760684,-1.167335,True,0.69943327
CH4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Methane,-0.47293362,-0.3726735,-0.10026011,0.11535677,-0.59877276,-0.14657423,True,-0.8691307
CH4Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Methane,-0.7329444,-0.72445875,-0.008485675,0.53942657,-1.781735,0.33281738,True,-0.015730917
CH3NO82Ru40,RuO2,110,carbamate-esters,Carbamic-acid,-2.45996,-2.2021704,-0.2577896,0.29220152,-2.7748854,-1.6294553,True,-0.88223225
CH3Ir40NO81,IrO2,110,oximes,Formaldoxime,-1.4912084,-2.2338026,0.7425941,0.8054441,-3.812473,-0.65513206,True,0.9219685
CH2Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-2.1002958,-1.7599504,-0.34034538,1.7285712,-5.14795,1.6280491,True,-0.19689405
CH4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Methane,-0.3046093,-0.28332603,-0.021283269,0.0994346,-0.47821784,-0.088434204,True,-0.21404289
C2H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Ethene,-0.2685277,-0.32022,0.051692307,0.14442794,-0.6032988,-0.037141234,True,0.35791072
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-0.30412295,-0.89490455,0.59078157,1.2507617,-3.3463976,1.5565884,True,0.47233742
C3H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propylene,-1.5501872,-1.9912012,0.44101393,0.44907922,-2.8713965,-1.1110059,True,0.9820404
C2H4,None,None,alkanes_alkenes_alkynes,Ethene,0.0,-0.0070136786,0.0070136786,0.0063070026,-0.019375404,0.0053480472,True,1.1120462
C2H7NO80Ru40,RuO2,110,amines,Ethanamine,-2.0831358,-1.8325864,-0.25054944,0.26099312,-2.344133,-1.3210399,True,-0.95998484
C2H5NO80Ru40,RuO2,110,imines,N-methylmethanimine,-0.64916146,-0.5616526,-0.08750886,0.3248193,-1.1982985,0.07499325,True,-0.2694078
C2H7NO80Ru40,RuO2,110,amines,Ethanamine,-2.1033635,-1.8331177,-0.2702458,0.2609672,-2.3446136,-1.321622,True,-1.0355546
C3H8O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propane,-0.7750492,-0.6695072,-0.105542004,0.10673686,-0.87871146,-0.46030295,True,-0.9888056
C3H4Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Prop-1-yne,-2.5933847,-1.7948669,-0.7985178,0.14350271,-2.0761323,-1.5136015,False,-5.564479
C2H5NO81Ru40,RuO2,110,amides,Acetamide,-1.5593495,-0.96730053,-0.592049,0.54887104,-2.043088,0.10848677,True,-1.0786668
C3H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Prop-1-yne,-1.1714629,-0.54208785,-0.62937504,0.21959272,-0.9724896,-0.11168611,False,-2.8661015
C3H9Ir40NO80,IrO2,110,amines,Trimethylamine,-1.0374961,-0.73664176,-0.30085433,0.7068578,-2.1220832,0.64879954,True,-0.42562214
CH2Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-1.135341,-1.7692397,0.6338986,1.3565997,-4.428175,0.8896959,True,0.4672702
CH4Ir40N2O80,IrO2,110,amidines,Formimidamide,-2.0904624,-2.4353254,0.34486294,0.62303716,-3.6564784,-1.2141725,True,0.55351907
C2H4Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-1.338841,-1.8844725,0.5456315,0.34266925,-2.5561042,-1.2128408,True,1.5922979
C2H5Ir40NO81,IrO2,110,amides,Acetamide,-2.6719637,-0.91237426,-1.7595894,1.0748328,-3.0190465,1.194298,True,-1.637082
C3H8O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,-0.24033412,-0.42447686,0.18414274,0.15982911,-0.73774195,-0.11121181,True,1.1521226
C3H7Ir40NO80,IrO2,110,imines,Propan-2-imine,-2.7806883,-0.7629283,-2.01776,0.866686,-2.461633,0.9357763,False,-2.3281329
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.185714,-2.716985,0.531271,0.55979764,-3.8141885,-1.6197816,True,0.9490411
C3H8Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propane,-1.3939513,-0.93647075,-0.45748055,0.38348782,-1.6881069,-0.1848346,True,-1.1929468
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.8780565,-2.7243836,-0.15367293,0.14067392,-3.0001044,-2.4486628,True,-1.0924053
C2H4,None,None,alkanes_alkenes_alkynes,Ethene,0.0,-0.0070136786,0.0070136786,0.0063070026,-0.019375404,0.0053480472,True,1.1120462
C3H8O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propane,-0.1939761,-0.30856872,0.11459261,0.098796636,-0.50221014,-0.11492731,True,1.1598837
C2H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Ethene,-1.0898432,-1.2816815,0.19183838,0.51744354,-2.2958708,-0.26749218,True,0.37074265
CH4O,None,None,alcohols_aldehydes_ketones_ethers,Methanol,0.0,-0.01006043,0.01006043,0.005955786,-0.02173377,0.001612911,True,1.6891859
C3H8Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,-0.21161768,-2.5027323,2.2911146,1.5596467,-5.55964,0.5541754,True,1.4689958
C3H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Prop-1-yne,-0.18160242,-0.32870066,0.14709824,0.18761724,-0.69643044,0.03902915,True,0.7840337
CH4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Methane,-0.46923956,-0.39118838,-0.07805118,0.11594386,-0.61843836,-0.16393842,True,-0.6731808
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-0.30412295,-2.5586903,2.2545674,0.04585975,-2.6485753,-2.4688053,False,49.162224
CH2Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-1.5694237,-1.5468056,-0.022618055,0.35204577,-2.2368155,-0.8567959,True,-0.06424748
C2H5Ir40NO81,IrO2,110,amides,Acetamide,-0.42302877,-2.3421612,1.9191325,0.20667821,-2.7472506,-1.9370719,False,9.285606
C2H4Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-2.337632,-2.4682004,0.1305685,0.2777523,-3.012595,-1.923806,True,0.4700897
C3H9Ir40NO80,IrO2,110,amines,Trimethylamine,-0.81660837,-1.571993,0.7553846,2.5750995,-6.619188,3.475202,True,0.29334193
C2H6,None,None,alkanes_alkenes_alkynes,Ethane,0.0,-0.003738284,0.003738284,0.0044708657,-0.012501181,0.005024613,True,0.83614326
C2H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,-1.4508537,-1.2091402,-0.24171352,0.34521335,-1.8857584,-0.532522,True,-0.7001859
C2H4S,None,None,thiols_thials_thioketones_thioethers,Ethanethial,0.0,0.04892516,-0.04892516,0.0069578104,0.035287853,0.06256247,False,-7.031689
