formula,material,surface,molecule_group,molecule,y_true,y_mean,error,y_std,y_min,y_max,in_interval,norm_res
C3H7Ir40NO80,IrO2,110,imines,Propan-2-imine,-2.7908976,-2.9841876,0.19329,0.046731614,-3.0757816,-2.8925936,False,4.1361723
C2H5Ir40NO81,IrO2,110,amides,Acetamide,-2.1335754,-1.5090258,-0.6245496,0.9152557,-3.302927,0.2848754,True,-0.68237716
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.7412794,-1.893466,-0.84781337,1.133335,-4.1148024,0.3278706,True,-0.7480695
C2H5N,None,None,imines,Ethanimine,0.0,0.00045967102,-0.00045967102,0.0030962916,-0.0056090606,0.0065284027,True,-0.14845857
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-2.0794797,-1.3592565,-0.7202232,0.5736845,-2.4836783,-0.23483479,True,-1.2554343
C3H6O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propylene,-0.18749672,-0.5614127,0.37391597,0.18971708,-0.9332582,-0.18956721,False,1.9709135
CH3Ir40NO81,IrO2,110,amides,Formamide,-1.8287153,-2.5858479,0.75713253,0.7533826,-4.062478,-1.1092179,True,1.0049775
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-1.309339,-1.5977876,0.28844857,0.72834253,-3.0253391,-0.17023623,True,0.39603424
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.185714,-0.9812337,-1.2044803,0.8950315,-2.7354956,0.77302814,True,-1.3457407
CH2Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-3.3377254,-1.3588785,-1.9788469,1.1417361,-3.5966816,0.8789245,True,-1.7331911
C3H9Ir40NO80,IrO2,110,amines,Trimethylamine,-0.52469885,-0.7980292,0.27333033,0.7725259,-2.31218,0.7161217,True,0.3538138
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-0.38859606,-0.52957374,0.14097768,0.19964345,-0.9208749,-0.13827258,True,0.7061473
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-0.07488867,-0.72360724,0.6487186,0.79322886,-2.2783358,0.8311214,True,0.8178202
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-0.8394818,-0.94577086,0.10628909,0.31664476,-1.5663946,-0.3251471,True,0.33567297
CH2Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-0.25796923,-0.8490763,0.591107,1.1866461,-3.1749027,1.4767501,True,0.49813253
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-2.1075447,-1.7526453,-0.3548994,0.45604447,-2.6464925,-0.8587981,True,-0.7782123
C3H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-1.1878296,-1.3226496,0.13481998,0.12589012,-1.5693942,-1.075905,True,1.0709338
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,-1.0197909,-1.0124023,-0.0073885918,0.1773783,-1.3600638,-0.6647408,True,-0.04165443
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-2.5745344,-2.5773103,0.0027759075,0.02932756,-2.6347923,-2.5198283,True,0.09465184
C2H4O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Ethanethial,-0.18970709,-0.38450217,0.19479509,0.22134571,-0.81833977,0.04933542,True,0.8800491
C2H4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,-1.3763677,-1.39134,0.014972329,0.08600064,-1.5599012,-1.2227788,True,0.17409554
CH4Ir40N2O80,IrO2,110,amidines,Formimidamide,-3.2158659,-3.0071964,-0.20866942,0.15565474,-3.3122797,-2.7021132,True,-1.3405914
C2H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,-1.6971824,-1.0613362,-0.63584626,0.42379168,-1.8919678,-0.23070449,True,-1.5003746
CH4Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Methane,-0.11427234,-0.60124385,0.4869715,0.39626917,-1.3779315,0.17544377,True,1.2288907
C2H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Ethene,-0.13535583,-0.46262085,0.32726502,0.18355484,-0.82238835,-0.10285336,True,1.7829278
C3H8O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,-1.7831517,-1.8295922,0.046440482,0.2863195,-2.3907785,-1.268406,True,0.16219811
C3H8Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propane,-0.4181488,-0.6509295,0.23278072,0.45777413,-1.5481668,0.24630779,True,0.50850564
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-1.9872928,-1.7517226,-0.23557019,0.45355788,-2.640696,-0.8627491,True,-0.5193829
C2H2,None,None,alkanes_alkenes_alkynes,Acetylene,0.0,-0.0015715361,0.0015715361,0.0039040318,-0.009223439,0.0060803667,True,0.40254182
CH3Ir40NO81,IrO2,110,oximes,Formaldoxime,-0.26538977,-0.8323363,0.5669465,0.98185855,-2.7567792,1.0921065,True,0.5774218
C2H7NO80Ru40,RuO2,110,amines,Ethanamine,-0.79394776,-0.7894724,-0.004475355,0.17996113,-1.1421962,-0.4367486,True,-0.024868455
C2H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-0.166147,-1.7837822,1.6176353,0.047709066,-1.877292,-1.6902725,False,33.906242
CH4Ir40N2O80,IrO2,110,amidines,Formimidamide,-2.9669564,-3.0071962,0.04023981,0.15565474,-3.3122795,-2.702113,True,0.25851965
C2H4Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-3.4020224,-2.9963078,-0.4057145,0.087627046,-3.168057,-2.8245587,False,-4.630015
C3H8O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propane,-0.32321647,-0.31451178,-0.008704692,0.09836734,-0.50731176,-0.12171179,True,-0.088491686
CH3Ir40NO81,IrO2,110,amides,Formamide,-1.8881103,-1.8931956,0.005085349,0.27301747,-2.42831,-1.3580813,True,0.01862646
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-0.5272654,-2.8694124,2.3421469,0.13399047,-3.1320338,-2.606791,False,17.479952
C2H5Ir40NO80,IrO2,110,imines,N-methylmethanimine,-2.6867654,-2.2860966,-0.40066886,0.19171724,-2.6618624,-1.9103308,False,-2.0898948
C2H4O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-0.12246895,-0.5540515,0.43158257,0.40918946,-1.3560629,0.24795985,True,1.0547255
CH2O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-0.19747382,-0.5548131,0.35733926,0.4184706,-1.3750155,0.26538926,True,0.85391724
C3H9Ir40NO80,IrO2,110,amines,Trimethylamine,-2.4104888,-0.7980292,-1.6124597,0.7725259,-2.31218,0.7161217,False,-2.0872564
C3H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Prop-1-yne,-1.2023008,-1.2212768,0.018975973,0.017831154,-1.2562258,-1.1863277,True,1.0642033
CH4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Methane,-0.47293362,-0.40647435,-0.06645927,0.10695494,-0.61610603,-0.19684267,True,-0.62137634
CH4Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Methane,-0.7329444,-0.841021,0.10807657,0.33614582,-1.4998668,-0.18217516,True,0.32151693
CH3NO82Ru40,RuO2,110,carbamate-esters,Carbamic-acid,-2.45996,-2.3069577,-0.15300226,0.15538067,-2.6115038,-2.0024116,True,-0.98469305
CH3Ir40NO81,IrO2,110,oximes,Formaldoxime,-1.4912084,-2.1929226,0.70171416,0.6744824,-3.514908,-0.8709371,True,1.0403743
CH2Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-2.1002958,-1.9338872,-0.16640854,0.95880586,-3.8131466,-0.054627776,True,-0.17355812
CH4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Methane,-0.3046093,-0.2749536,-0.029655695,0.082989484,-0.437613,-0.11229421,True,-0.3573428
C2H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Ethene,-0.2685277,-0.32120836,0.05268067,0.12852773,-0.57312274,-0.069294006,True,0.40987787
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-0.30412295,-0.92206323,0.6179403,1.3469627,-3.56211,1.7179836,True,0.45876572
C3H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propylene,-1.5501872,-1.8567599,0.30657268,1.0700428,-3.9540439,0.24052417,True,0.28650504
C2H4,None,None,alkanes_alkenes_alkynes,Ethene,0.0,-0.0011491776,0.0011491776,0.0031921824,-0.007405855,0.0051075,True,0.35999745
C2H7NO80Ru40,RuO2,110,amines,Ethanamine,-2.0831358,-1.7729261,-0.31020975,0.3640129,-2.4863913,-1.0594609,True,-0.85219437
C2H5NO80Ru40,RuO2,110,imines,N-methylmethanimine,-0.64916146,-0.60965586,-0.0395056,0.32790598,-1.2523515,0.033039868,True,-0.12047844
C2H7NO80Ru40,RuO2,110,amines,Ethanamine,-2.1033635,-1.7731421,-0.3302214,0.36547264,-2.4894686,-1.0568156,True,-0.9035462
C3H8O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propane,-0.7750492,-0.6511913,-0.123857915,0.10201586,-0.8511424,-0.45124018,True,-1.2141045
C3H4Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Prop-1-yne,-2.5933847,-1.6550963,-0.93828845,0.19484735,-2.036997,-1.2731955,False,-4.8155055
C2H5NO81Ru40,RuO2,110,amides,Acetamide,-1.5593495,-0.9651166,-0.5942329,0.71241933,-2.3614585,0.4312253,True,-0.83410555
C3H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Prop-1-yne,-1.1714629,-0.65250623,-0.51895666,0.2240316,-1.0916082,-0.2134043,False,-2.3164442
C3H9Ir40NO80,IrO2,110,amines,Trimethylamine,-1.0374961,-0.7980292,-0.2394669,0.7725259,-2.31218,0.7161217,True,-0.30997914
CH2Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-1.135341,-1.9245977,0.7892567,0.28977552,-2.4925578,-1.3566377,False,2.723683
CH4Ir40N2O80,IrO2,110,amidines,Formimidamide,-2.0904624,-2.5785804,0.48811793,0.5366346,-3.6303842,-1.5267766,True,0.90959084
C2H4Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-1.338841,-1.833061,0.49422002,0.354967,-2.5287962,-1.1373256,True,1.3922985
C2H5Ir40NO81,IrO2,110,amides,Acetamide,-2.6719637,-1.022733,-1.6492307,1.1176833,-3.2133923,1.1679263,True,-1.4755796
C3H8O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,-0.24033412,-0.45456624,0.21423212,0.17554936,-0.798643,-0.11048949,True,1.2203526
C3H7Ir40NO80,IrO2,110,imines,Propan-2-imine,-2.7806883,-0.84236884,-1.9383194,0.8686404,-2.5449042,0.86016643,False,-2.2314405
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.185714,-2.5603104,0.37459636,0.4502372,-3.4427752,-1.6778455,True,0.83199775
C3H8Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propane,-1.3939513,-1.0577767,-0.3361746,0.20406865,-1.4577513,-0.6578021,True,-1.6473604
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.8780565,-2.7851143,-0.09294224,0.1318823,-3.0436037,-2.526625,True,-0.7047363
C2H4,None,None,alkanes_alkenes_alkynes,Ethene,0.0,-0.0011491776,0.0011491776,0.0031921824,-0.007405855,0.0051075,True,0.35999745
C3H8O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propane,-0.1939761,-0.31472838,0.120752275,0.099589445,-0.5099237,-0.11953306,True,1.2125007
C2H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Ethene,-1.0898432,-0.98920333,-0.10063982,0.28414306,-1.5461237,-0.43228292,True,-0.35418716
CH4O,None,None,alcohols_aldehydes_ketones_ethers,Methanol,0.0,-0.0032161474,0.0032161474,0.0028079257,-0.008719682,0.002287387,True,1.1453819
C3H8Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,-0.21161768,-2.3864858,2.174868,1.9478328,-6.204238,1.4312665,True,1.1165578
C3H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Prop-1-yne,-0.18160242,-0.39787948,0.21627706,0.2219459,-0.8328935,0.0371345,True,0.9744585
CH4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Methane,-0.46923956,-0.32854593,-0.14069363,0.09987864,-0.5243081,-0.13278379,True,-1.4086459
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-0.30412295,-2.5614414,2.2573185,0.03388614,-2.6278582,-2.4950247,False,66.61481
CH2Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-1.5694237,-1.7180839,0.14866018,0.26119375,-2.2300236,-1.2061441,True,0.5691567
C2H5Ir40NO81,IrO2,110,amides,Acetamide,-0.42302877,-2.1764843,1.7534556,0.12349251,-2.4185297,-1.9344391,False,14.198883
C2H4Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-2.337632,-2.512299,0.17466712,0.21632783,-2.9363017,-2.0882964,True,0.80741864
C3H9Ir40NO80,IrO2,110,amines,Trimethylamine,-0.81660837,-1.8021386,0.9855302,2.9719865,-7.6272326,4.022955,True,0.33160654
C2H6,None,None,alkanes_alkenes_alkynes,Ethane,0.0,-0.000985384,0.000985384,0.002688237,-0.0062543284,0.0042835604,True,0.366554
C2H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,-1.4508537,-1.0665548,-0.38429892,0.408595,-1.867401,-0.26570857,True,-0.9405375
C2H4S,None,None,thiols_thials_thioketones_thioethers,Ethanethial,0.0,0.016186953,-0.016186953,0.0038807131,0.0085807545,0.02379315,False,-4.1711283
C3H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thione,-1.7018833,-1.790286,0.08840263,0.15027082,-2.0848167,-1.4957552,True,0.5882887
C3H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Prop-1-yne,-0.3526405,-0.37759376,0.024953246,0.20101643,-0.77158594,0.01639846,True,0.12413536
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,-0.4249491,-0.34832966,-0.07661945,0.17518699,-0.69169617,-0.0049631596,True,-0.43735808
CH3NO82Ru40,RuO2,110,carbamate-esters,Carbamic-acid,-1.8519329,-1.5622237,-0.2897092,0.17470329,-1.9046421,-1.2198052,True,-1.6582929
C3H8Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,-1.0918964,-1.1349415,0.043045044,0.37714803,-1.8741516,-0.39573133,True,0.11413302
C3H8Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,-0.6451003,-2.678495,2.0333946,1.37184,-5.3673015,0.010311604,True,1.4822389
