formula,material,surface,molecule_group,molecule,y_true,y_mean,error,y_std,y_min,y_max,in_interval,norm_res
C3H7Ir40NO80,IrO2,110,imines,Propan-2-imine,-2.7908976,-2.9396973,0.14879966,0.07022052,-3.0773294,-2.8020651,False,2.1190338
C2H5Ir40NO81,IrO2,110,amides,Acetamide,-2.1335754,-1.6265645,-0.50701094,1.0061737,-3.598665,0.345536,True,-0.5039
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.7412794,-2.4937987,-0.24748063,0.30023694,-3.0822632,-1.9053342,True,-0.82428443
C2H5N,None,None,imines,Ethanimine,0.0,0.0038759708,-0.0038759708,0.015468965,-0.026443202,0.034195144,True,-0.25056434
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-2.0794797,-1.3536689,-0.72581077,0.95139366,-3.2184005,0.51106274,True,-0.7628922
C3H6O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propylene,-0.18749672,-0.5263778,0.33888108,0.27875572,-1.072739,0.01998341,True,1.2156919
CH3Ir40NO81,IrO2,110,amides,Formamide,-1.8287153,-2.7971897,0.9684744,0.12999453,-3.051979,-2.5424004,False,7.4501166
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-1.309339,-1.8407975,0.5314585,0.09305691,-2.023189,-1.658406,False,5.7111125
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.185714,-0.7435447,-1.4421693,0.8920128,-2.4918897,1.0048003,True,-1.6167586
CH2Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-3.3377254,-2.1683583,-1.1693671,0.11118987,-2.3862906,-1.9504262,False,-10.516849
C3H9Ir40NO80,IrO2,110,amines,Trimethylamine,-0.52469885,-0.74506724,0.22036839,0.90262353,-2.5142093,1.0240749,True,0.24414209
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-0.38859606,-0.38107467,-0.007521391,0.17116858,-0.71656513,-0.04558423,True,-0.043941423
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-0.07488867,-0.8358306,0.760942,1.0010463,-2.7978814,1.1262202,True,0.7601466
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-0.8394818,-0.88104904,0.041567266,0.33987486,-1.5472038,-0.2148943,True,0.122301675
CH2Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-0.25796923,-0.98445314,0.72648394,1.7125835,-4.341117,2.3722105,True,0.42420352
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-2.1075447,-1.775003,-0.3325417,0.516763,-2.7878585,-0.76214755,True,-0.64350915
C3H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-1.1878296,-1.2972412,0.1094116,0.17826638,-1.6466433,-0.94783914,True,0.61375344
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,-1.0197909,-1.1485972,0.12880635,0.1223763,-1.3884548,-0.9087397,True,1.0525433
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-2.5745344,-2.5434208,-0.031113625,0.04636315,-2.6342926,-2.452549,True,-0.67108524
C2H4O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Ethanethial,-0.18970709,-0.3369764,0.14726932,0.11051798,-0.55359167,-0.120361164,True,1.3325373
C2H4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,-1.3763677,-1.3392742,-0.03709352,0.06889954,-1.4743173,-1.204231,True,-0.5383711
CH4Ir40N2O80,IrO2,110,amidines,Formimidamide,-3.2158659,-3.0107827,-0.20508313,0.08610351,-3.1795456,-2.8420198,False,-2.381821
C2H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,-1.6971824,-0.7886679,-0.9085145,0.12610303,-1.0358299,-0.541506,False,-7.2045417
CH4Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Methane,-0.11427234,-0.5949814,0.48070902,0.41777328,-1.4138169,0.22385424,True,1.1506457
