Epoch,Train_MAE_eV,Val_MAE_eV,Test_MAE_eV,Train_std_eV,Val_std_eV,Test_std_eV,Learning_Rate
1,0.7201076367347552,0.7036437101142351,0.6263196218845456,0.888640425708173,0.7992801679509732,0.8017903149037323,0.0001
2,0.6864098166278093,0.6525277980538302,0.5914324189341346,0.8004463910314542,0.6695829062547745,0.6617992614504168,0.0001
3,0.6379416298204729,0.6396061653314635,0.5392437674278436,0.7218119357231396,0.6910187523283482,0.6759036503461672,0.0001
4,0.5986610922070218,0.6341974790706191,0.5313112957533016,0.6977471480084373,0.7289740042858303,0.709849389944493,0.0001
5,0.5916176382178814,0.5993152219195699,0.48756571980409846,0.6730665289813066,0.5934009293720505,0.571929843548816,0.0001
6,0.5715324988472837,0.5712271956510322,0.4750739807306334,0.6797408091231641,0.577704580567759,0.5588166004241187,0.0001
7,0.5244562251016005,0.5579871410547301,0.49799135673877803,0.6047315207094376,0.6327159862758847,0.6127745813836463,0.0001
8,0.5628141543002674,0.5498311464176622,0.47290577999381134,0.6758825891372879,0.6543257988150003,0.6345266243201295,0.0001
9,0.522649189557493,0.4950317199840102,0.41408035921496017,0.6072471574966913,0.5771622678866043,0.5544064849966976,0.0001
10,0.490570182563409,0.49602327513140304,0.416881101075993,0.6442722174719941,0.5781062178699866,0.561182521861511,0.0001
11,0.47020710035403956,0.4687812744184982,0.38286219502604285,0.5352553122769939,0.5217369803285302,0.4972080754367566,0.0001
12,0.4471827230734865,0.44060229839280596,0.36251663052758504,0.5162137153824046,0.5210708285215646,0.49254902991896915,0.0001
13,0.4391353600185923,0.44438619669093643,0.361957099548606,0.572006899887792,0.4662503600069622,0.4404120806882635,0.0001
14,0.4014362138117807,0.4480803262355716,0.39880886188773224,0.5052687221633295,0.5034787704283399,0.47741849266726705,0.0001
15,0.4122675505048334,0.4079495959503706,0.3336150119470995,0.48034285847213665,0.4433081729489865,0.4121046154607289,0.0001
16,0.4103923457803376,0.4127036721207375,0.3351998537085777,0.5298328635447671,0.5148425028924922,0.48642000297531746,0.0001
17,0.3902251516807766,0.396046192147011,0.3408700699029967,0.4553108688473696,0.5246440726332221,0.4968603478854669,0.0001
18,0.40936836654471076,0.42549115280772365,0.38262359763300696,0.5159760526557389,0.6107249203790999,0.5860501420436119,0.0001
19,0.3825317115972092,0.39080975776494936,0.3133638667505841,0.48203640150880744,0.4760170836426366,0.4474783020870721,0.0001
20,0.3634228899025347,0.3578986303750859,0.31468090900155,0.4516814105745851,0.4699011569958476,0.4433112829858677,0.0001
21,0.3762762024853971,0.366600864155348,0.3316154452257378,0.47423783366191496,0.3764246562165239,0.3521639944507491,0.0001
22,0.36064763492188284,0.34417262742685717,0.29169602449550186,0.44467889806938754,0.5670758412615363,0.5431660904338589,0.0001
23,0.3682497934669897,0.35893557792486147,0.3247943354207416,0.47537179744474645,0.368890675001797,0.34500793406203334,0.0001
24,0.35164225316396486,0.3444160015084023,0.28703490107558494,0.42945125937006134,0.385021702805181,0.36157924479889014,0.0001
25,0.3616884090494174,0.3625982195832009,0.2961493189944777,0.4475946440354014,0.43668098753490114,0.4122626503222474,0.0001
26,0.3349289862769654,0.3595163572666257,0.3143965005874634,0.4209702376950514,0.39650244307199484,0.37331076601921426,0.0001
27,0.32922649720369535,0.3230651422988537,0.29237891075222994,0.41091065388306475,0.40685958716058024,0.38377124792916983,0.0001
28,0.3437844466939784,0.3608143163281818,0.2888627897861392,0.4249568656921567,0.4279497717057924,0.403041434979523,0.0001
29,0.31888905500722736,0.32542166321776633,0.2708111654880435,0.39809349303394836,0.35811776152515595,0.33501180119641644,0.0001
30,0.31375924803153177,0.30715732934863066,0.27045055184253425,0.40102038655878314,0.34519410351033775,0.3241248139141716,0.0001
31,0.28640818312239397,0.3018164579258409,0.2721919154011926,0.3671261573538014,0.38799032591816823,0.36746153725997366,0.0001
32,0.29536880522707315,0.3009119754613832,0.2727613268896591,0.37732205915158473,0.31609867669799163,0.2962273234305037,0.0001
33,0.31223667002216277,0.2946849091108455,0.253930693448976,0.41021729781088034,0.3423833954539892,0.32017617710396773,0.0001
