formula,material,surface,molecule_group,molecule,y_true,y_mean,error,y_std,y_min,y_max,in_interval,norm_res
C3H7Ir40NO80,IrO2,110,imines,Propan-2-imine,-2.7908976,-2.9651318,0.17423415,0.15526351,-3.2694483,-2.6608152,True,1.1221834
C2H5Ir40NO81,IrO2,110,amides,Acetamide,-2.1335754,-1.8606144,-0.27296102,0.78543043,-3.4000583,-0.3211707,True,-0.34753048
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.7412794,-2.1585073,-0.582772,0.7658391,-3.659552,-0.6574627,True,-0.7609588
C2H5N,None,None,imines,Ethanimine,0.0,-0.0002373457,0.0002373457,0.008213825,-0.016336443,0.015861752,True,0.028895881
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-2.0794797,-1.0683236,-1.0111561,0.81882995,-2.6732304,0.5365832,True,-1.2348793
C3H6O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propylene,-0.18749672,-0.5243329,0.33683616,0.22459614,-0.9645413,-0.084124446,True,1.4997416
CH3Ir40NO81,IrO2,110,amides,Formamide,-1.8287153,-2.7616796,0.9329643,0.48583212,-3.7139106,-1.8094487,True,1.920343
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-1.309339,-0.9838825,-0.32545656,1.3599974,-3.6494775,1.6817126,True,-0.23930675
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.185714,-0.7956272,-1.3900869,0.4733793,-1.7234507,0.1321963,False,-2.936518
CH2Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-3.3377254,-2.0031362,-1.3345892,0.7055281,-3.385971,-0.6203011,True,-1.8916174
C3H9Ir40NO80,IrO2,110,amines,Trimethylamine,-0.52469885,-0.59908557,0.074386716,0.62258476,-1.8193517,0.62118053,True,0.11948046
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-0.38859606,-0.47315127,0.08455521,0.12826589,-0.7245524,-0.22175011,True,0.6592182
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-0.07488867,-0.76239693,0.6875083,0.8093813,-2.3487844,0.82399046,True,0.8494245
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-0.8394818,-1.1627312,0.3232494,0.43927288,-2.023706,-0.30175632,True,0.7358738
CH2Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-0.25796923,-0.91030437,0.65233517,1.0076764,-2.88535,1.0647414,True,0.64736575
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-2.1075447,-1.7834074,-0.3241372,0.30723077,-2.3855798,-1.1812351,True,-1.0550284
C3H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-1.1878296,-1.2578062,0.06997657,0.17328916,-1.5974529,-0.9181594,True,0.40381387
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,-1.0197909,-0.9583458,-0.061445117,0.20815797,-1.3663354,-0.55035615,True,-0.29518503
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-2.5745344,-2.643395,0.06886053,0.18315269,-3.0023742,-2.2844157,True,0.37597334
C2H4O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Ethanethial,-0.18970709,-0.5428505,0.3531434,0.4958953,-1.5148053,0.42910433,True,0.712133
C2H4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,-1.3763677,-1.2820442,-0.094323516,0.18492645,-1.6445,-0.9195883,True,-0.51005965
CH4Ir40N2O80,IrO2,110,amidines,Formimidamide,-3.2158659,-2.9347072,-0.2811587,0.22940356,-3.3843381,-2.4850762,True,-1.2256074
C2H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,-1.6971824,-1.316408,-0.38077438,0.4462533,-2.1910646,-0.44175154,True,-0.85326964
CH4Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Methane,-0.11427234,-0.6246927,0.5104203,0.60821044,-1.8167852,0.56739986,True,0.83921665
C2H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Ethene,-0.13535583,-0.80599254,0.6706367,0.26142955,-1.3183944,-0.2935906,False,2.5652676
C3H8O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,-1.7831517,-1.9006294,0.117477655,0.34800473,-2.5827186,-1.2185402,True,0.33757487
C3H8Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propane,-0.4181488,-0.46662843,0.048479646,0.3716456,-1.1950538,0.26179695,True,0.1304459
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-1.9872928,-1.7798094,-0.20748341,0.30329683,-2.3742712,-1.1853476,True,-0.68409353
C2H2,None,None,alkanes_alkenes_alkynes,Acetylene,0.0,-0.0069408417,0.0069408417,0.010818704,-0.028145501,0.014263818,True,0.6415594
CH3Ir40NO81,IrO2,110,oximes,Formaldoxime,-0.26538977,-1.2385943,0.9732045,0.8743787,-2.9523764,0.4751879,True,1.113024
C2H7NO80Ru40,RuO2,110,amines,Ethanamine,-0.79394776,-0.49066085,-0.3032869,0.17791179,-0.839368,-0.14195374,True,-1.7047038
C2H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-0.166147,-1.7677239,1.6015769,0.10128998,-1.9662523,-1.5691955,False,15.8118
CH4Ir40N2O80,IrO2,110,amidines,Formimidamide,-2.9669564,-2.9347072,-0.032249212,0.22940353,-3.3843381,-2.4850762,True,-0.14057854
C2H4Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-3.4020224,-2.8252535,-0.5767689,0.19805351,-3.2134383,-2.4370687,False,-2.912187
C3H8O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propane,-0.32321647,-0.3407135,0.017497033,0.08428072,-0.5059037,-0.17552328,True,0.20760421
CH3Ir40NO81,IrO2,110,amides,Formamide,-1.8881103,-1.9128029,0.024692655,0.59810567,-3.0850902,-0.7405158,True,0.04128477
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-0.5272654,-2.7781801,2.2509146,0.21810995,-3.2056756,-2.3506846,False,10.320091
C2H5Ir40NO80,IrO2,110,imines,N-methylmethanimine,-2.6867654,-2.1685364,-0.518229,0.67582554,-3.4931545,-0.8439183,True,-0.76680887
C2H4O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-0.12246895,-0.7058967,0.5834277,0.52895945,-1.7426572,0.3308639,True,1.1029725
CH2O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-0.19747382,-0.7243138,0.52684,0.77341205,-2.2402015,0.7915738,True,0.68118924
C3H9Ir40NO80,IrO2,110,amines,Trimethylamine,-2.4104888,-0.59908557,-1.8114033,0.62258476,-1.8193517,0.62118053,False,-2.9094887
C3H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Prop-1-yne,-1.2023008,-1.2958872,0.093586445,0.11081568,-1.513086,-1.0786885,True,0.8445235
CH4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Methane,-0.47293362,-0.47984314,0.0069095194,0.25028265,-0.9703971,0.010710865,True,0.027606865
CH4Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Methane,-0.7329444,-1.0775028,0.34455842,0.52843446,-2.1132345,-0.041771293,True,0.65203625
CH3NO82Ru40,RuO2,110,carbamate-esters,Carbamic-acid,-2.45996,-2.2372684,-0.22269154,0.43450356,-3.0888953,-1.3856415,True,-0.5125195
CH3Ir40NO81,IrO2,110,oximes,Formaldoxime,-1.4912084,-1.9077712,0.4165628,1.0629925,-3.9912367,0.17569411,True,0.39187747
CH2Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-2.1002958,-1.8761525,-0.22414327,1.4378796,-4.6943965,0.94209146,True,-0.1558846
CH4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Methane,-0.3046093,-0.37142348,0.066814184,0.1620908,-0.6891215,-0.05372551,True,0.4122022
C2H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Ethene,-0.2685277,-0.38749862,0.11897093,0.18625501,-0.75255847,-0.022438794,True,0.63875294
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-0.30412295,-1.082088,0.77796507,0.7998636,-2.6498208,0.4856447,True,0.9726222
C3H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propylene,-1.5501872,-2.3788483,0.8286611,0.42404014,-3.2099671,-1.5477296,True,1.9542043
C2H4,None,None,alkanes_alkenes_alkynes,Ethene,0.0,-0.004235387,0.004235387,0.00685559,-0.017672343,0.0092015695,True,0.61780053
C2H7NO80Ru40,RuO2,110,amines,Ethanamine,-2.0831358,-1.7321889,-0.3509469,0.33760974,-2.393904,-1.0704739,True,-1.0395046
C2H5NO80Ru40,RuO2,110,imines,N-methylmethanimine,-0.64916146,-0.55337316,-0.0957883,0.39735022,-1.3321795,0.22543329,True,-0.2410677
C2H7NO80Ru40,RuO2,110,amines,Ethanamine,-2.1033635,-1.7328228,-0.37054074,0.34124112,-2.4016554,-1.0639901,True,-1.0858619
C3H8O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propane,-0.7750492,-0.47724658,-0.29780263,0.14853653,-0.7683782,-0.18611497,False,-2.0049117
C3H4Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Prop-1-yne,-2.5933847,-1.989016,-0.6043687,0.20206992,-2.3850732,-1.5929589,False,-2.9908888
C2H5NO81Ru40,RuO2,110,amides,Acetamide,-1.5593495,-1.1242734,-0.43507612,0.82285273,-2.7370648,0.488518,True,-0.5287412
C3H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Prop-1-yne,-1.1714629,-0.5424849,-0.628978,0.279896,-1.091081,0.006111264,False,-2.2471848
C3H9Ir40NO80,IrO2,110,amines,Trimethylamine,-1.0374961,-0.59908557,-0.43841052,0.62258476,-1.8193517,0.62118053,True,-0.70417804
CH2Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-1.135341,-2.265819,1.130478,0.8821478,-3.9948287,-0.5368093,True,1.2815064
CH4Ir40N2O80,IrO2,110,amidines,Formimidamide,-2.0904624,-2.539272,0.44880962,0.7360367,-3.981904,-1.0966401,True,0.6097653
C2H4Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-1.338841,-2.030706,0.69186497,0.3445823,-2.706087,-1.3553246,False,2.0078368
C2H5Ir40NO81,IrO2,110,amides,Acetamide,-2.6719637,-1.075881,-1.5960827,0.91933,-2.8777678,0.7260058,True,-1.7361368
C3H8O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,-0.24033412,-0.41674227,0.17640814,0.1146325,-0.641422,-0.19206256,True,1.5389016
C3H7Ir40NO80,IrO2,110,imines,Propan-2-imine,-2.7806883,-0.7675102,-2.013178,0.7198705,-2.1784563,0.6434361,False,-2.7965837
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.185714,-3.1916745,1.0059605,0.5928691,-4.353698,-2.0296512,True,1.6967665
C3H8Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propane,-1.3939513,-1.1462474,-0.24770391,0.57674605,-2.2766695,-0.015825152,True,-0.42948523
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.8780565,-2.7323918,-0.14566469,0.2485984,-3.2196448,-2.245139,True,-0.5859438
C2H4,None,None,alkanes_alkenes_alkynes,Ethene,0.0,-0.004235387,0.004235387,0.00685559,-0.017672343,0.0092015695,True,0.61780053
C3H8O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propane,-0.1939761,-0.34398198,0.15000588,0.08675179,-0.5140155,-0.17394847,True,1.7291387
C2H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Ethene,-1.0898432,-1.213874,0.12403083,0.1822137,-1.5710129,-0.8567351,True,0.68068886
CH4O,None,None,alcohols_aldehydes_ketones_ethers,Methanol,0.0,-0.00026726723,0.00026726723,0.00783447,-0.015622828,0.015088294,True,0.03411427
C3H8Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,-0.21161768,-1.9176486,1.7060308,1.7714823,-5.3897543,1.554457,True,0.9630527
C3H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Prop-1-yne,-0.18160242,-0.43214595,0.25054353,0.24605145,-0.9144068,0.0501149,True,1.0182567
CH4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Methane,-0.46923956,-0.4853778,0.016138226,0.28916746,-1.052146,0.08139044,True,0.055809274
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-0.30412295,-2.6456876,2.3415647,0.15994634,-2.9591825,-2.3321927,False,14.639689
CH2Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-1.5694237,-1.7622622,0.19283855,0.62949497,-2.9960723,-0.52845204,True,0.30633852
C2H5Ir40NO81,IrO2,110,amides,Acetamide,-0.42302877,-2.2258086,1.8027799,0.25153783,-2.7188227,-1.7327945,False,7.1670327
