formula,material,surface,molecule_group,molecule,y_true,y_mean,error,y_std,y_min,y_max,in_interval,norm_res
CH4Ir40N2O80,IrO2,110,amidines,Formimidamide,-4.367753,-3.3030515,-1.0647016,0.405395,-4.0976257,-2.5084772,False,-2.6263313
C3H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-0.92697227,-1.6585745,0.7316022,0.88543564,-3.3940282,0.07687938,True,0.8262624
CH2O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-2.4805303,-1.7125914,-0.76793885,0.38350242,-2.4642563,-0.96092665,False,-2.0024354
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.9085112,-2.6514077,-0.25710344,0.5421691,-3.714059,-1.5887563,True,-0.47421265
C2H4O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-1.7382373,-1.2197593,-0.5184779,0.58653396,-2.369366,-0.07015276,True,-0.8839691
C3H8Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,-0.27693567,-1.4075154,1.1305797,0.95741874,-3.2840562,0.46902537,True,1.1808623
C3H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thione,-1.2170694,-1.3188449,0.10177553,0.4355222,-2.1724684,-0.4652214,True,0.2336862
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Ethanol,-0.6903308,-0.5497608,-0.14056998,0.304057,-1.1457126,0.046190917,True,-0.46231458
CH2Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-1.5168205,-1.3626955,-0.1541251,0.9090843,-3.1445007,0.41910982,True,-0.16953883
C2H4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,-1.3709321,-0.8874915,-0.48344058,0.44979268,-1.7690852,-0.00589782,True,-1.0748075
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-0.38210133,-1.8713949,1.4892936,0.23338805,-2.3288355,-1.4139543,False,6.3811903
C3H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-0.62520176,-0.959588,0.33438623,0.4620531,-1.8652121,-0.0539639,True,0.72369653
C2H6N2O80Ru40,RuO2,110,amidines,Acetimidamide,-1.5487318,-2.0520456,0.5033138,0.20531759,-2.454468,-1.6496232,False,2.4513915
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-0.56342936,-1.0784156,0.5149863,0.7531393,-2.5545688,0.3977375,True,0.6837862
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-2.0807958,-1.6823153,-0.39848042,0.6898762,-3.0344727,-0.330158,True,-0.5776115
CH2O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-0.20609812,-0.61550903,0.4094109,0.36976066,-1.34024,0.109221876,True,1.1072321
C3H8Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,-0.21161768,-1.9565549,1.7449372,0.98240703,-3.8820727,-0.031037092,True,1.7761855
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-0.9778366,-1.0447495,0.06691289,0.87624425,-2.7621884,0.6726893,True,0.07636329
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-2.188802,-1.4789132,-0.7098888,0.4838506,-2.4272604,-0.530566,True,-1.4671654
C3H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-1.1878296,-0.96878403,-0.21904558,0.4606116,-1.8715827,-0.06598526,True,-0.47555375
C2H6,None,None,alkanes_alkenes_alkynes,Ethane,0.0,-0.005915642,0.005915642,0.010654188,-0.02679785,0.014966566,True,0.555241
C2H6N2O80Ru40,RuO2,110,amidines,Acetimidamide,-0.4174712,-1.6847582,1.267287,0.54817516,-2.7591815,-0.6103349,False,2.3118286
C3H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propylene,-1.2761489,-1.8021315,0.5259826,0.7138953,-3.2013664,-0.40289664,True,0.7367784
CH4Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Methane,-0.11427234,-1.1570214,1.042749,0.86117464,-2.8449237,0.5308809,True,1.210845
CH5NO80Ru40,RuO2,110,amines,Methanamine,-0.31025186,-1.6069386,1.2966868,0.43236458,-2.4543731,-0.759504,False,2.9990587
C2H7NO80Ru40,RuO2,110,amines,Ethanamine,-0.28224644,-0.6523934,0.37014696,0.39051658,-1.4178059,0.11301911,True,0.9478393
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Ethanethiol,-3.1990073,-2.4118338,-0.7871735,0.77067083,-3.9223485,-0.9013189,True,-1.0214134
C3H8O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propane,-0.1939761,-0.39657438,0.20259827,0.20635803,-0.8010361,0.007887363,True,0.9817804
C3H8O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,-1.7450719,-1.4494915,-0.2955804,0.45176432,-2.3349495,-0.56403345,True,-0.65428007
C3H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-1.9989017,-1.8195686,-0.17933309,0.7962751,-3.3802679,-0.2588694,True,-0.225215
CH3Ir40NO81,IrO2,110,amides,Formamide,-1.8287153,-2.73897,0.9102547,0.643971,-4.001153,-1.4767869,True,1.4135026
C2H4Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,-1.8185169,-1.6711487,-0.1473682,0.8416815,-3.3208444,-0.021452904,True,-0.17508784
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.681627,-2.267249,-0.41437793,0.7743987,-3.7850704,-0.7494277,True,-0.53509635
C3H6O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propylene,-1.3276253,-0.6845097,-0.6431156,0.352592,-1.3755901,0.006570637,True,-1.8239653
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-0.82214534,-1.0734562,0.25131083,0.8116575,-2.6643047,0.5173925,True,0.3096267
CH3Ir40NO80,IrO2,110,imines,Methanimine,-2.7626388,-2.5860171,-0.17662168,0.5563078,-3.6763804,-1.4956539,True,-0.31748912
C3H7Ir40NO80,IrO2,110,imines,Propan-2-imine,-2.7908976,-3.1435397,0.35264206,0.29977864,-3.7311058,-2.5559735,True,1.1763415
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-0.38859606,-1.8477863,1.4591902,0.21977432,-2.278544,-1.4170287,False,6.639494
CH4Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Methane,-0.7329444,-1.1950545,0.4621101,0.84659654,-2.854384,0.46427476,True,0.54584455
C3H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Propane-2-thione,-2.8751256,-2.7218423,-0.15328336,0.41877133,-3.542634,-1.9010504,True,-0.36603117
C3H8O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propane,-0.6417942,-0.39975095,-0.24204326,0.21064493,-0.81261504,0.013113111,True,-1.1490581
C2H4Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-1.7461878,-2.330634,0.5844463,0.8079573,-3.9142303,-0.74703777,True,0.72336286
