formula,material,surface,molecule_group,molecule,y_true,y_mean,error,y_std,y_min,y_max,in_interval,norm_res
CH4Ir40N2O80,IrO2,110,amidines,Formimidamide,-4.367753,-2.9742198,-1.3935332,0.56293935,-4.077581,-1.8708587,False,-2.4754589
C3H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-0.92697227,-1.7916403,0.864668,0.76542073,-3.2918649,-0.29141557,True,1.1296637
CH2O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-2.4805303,-1.1964012,-1.284129,0.4991077,-2.1746523,-0.21815014,False,-2.5728495
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.9085112,-2.6675735,-0.24093771,0.49462733,-3.637043,-1.6981039,True,-0.48710957
C2H4O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-1.7382373,-1.1428583,-0.595379,0.4677825,-2.059712,-0.22600454,True,-1.2727689
C3H8Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,-0.27693567,-1.5644492,1.2875135,0.8933191,-3.3153546,0.1864562,True,1.4412695
C3H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thione,-1.2170694,-1.4008219,0.18375254,0.34170565,-2.070565,-0.73107886,True,0.53775096
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Ethanol,-0.6903308,-0.7451439,0.054813087,0.3731333,-1.4764853,-0.013802588,True,0.14689948
CH2Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-1.5168205,-1.082789,-0.4340316,0.8017838,-2.6542852,0.4887073,True,-0.5413325
C2H4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,-1.3709321,-0.92746145,-0.44347066,0.37092495,-1.6544744,-0.20044851,True,-1.1955806
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-0.38210133,-1.9331057,1.5510044,0.15994674,-2.2466013,-1.6196101,False,9.697005
C3H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-0.62520176,-0.96503884,0.33983707,0.33954296,-1.630543,-0.29953462,True,1.0008662
C2H6N2O80Ru40,RuO2,110,amidines,Acetimidamide,-1.5487318,-2.176724,0.62799215,0.13486068,-2.441051,-1.912397,False,4.6565995
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-0.56342936,-0.90515757,0.3417282,0.8175999,-2.5076532,0.6973382,True,0.41796508
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-2.0807958,-1.5261029,-0.55469286,0.68688196,-2.8723917,-0.17981422,True,-0.8075519
CH2O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-0.20609812,-0.52514964,0.3190515,0.3217209,-1.1557226,0.10542333,True,0.99170274
C3H8Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,-0.21161768,-2.310864,2.0992463,0.9070142,-4.0886116,-0.5331161,False,2.3144581
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-0.9778366,-1.0359414,0.058104753,0.75109184,-2.5080814,0.4361987,True,0.077360384
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-2.188802,-1.4381602,-0.7506418,0.46954146,-2.3584614,-0.5178589,True,-1.59867
C3H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-1.1878296,-0.9925667,-0.19526291,0.34304383,-1.6649326,-0.3202008,True,-0.5692069
C2H6,None,None,alkanes_alkenes_alkynes,Ethane,0.0,-0.042146087,0.042146087,0.086039245,-0.210783,0.12649083,True,0.48984724
C2H6N2O80Ru40,RuO2,110,amidines,Acetimidamide,-0.4174712,-1.9029248,1.4854536,0.4149317,-2.7161908,-1.0896586,False,3.5799954
