Epoch,Train_MAE_eV,Val_MAE_eV,Test_MAE_eV,Train_std_eV,Val_std_eV,Test_std_eV,Learning_Rate
1,0.7404518635545395,0.4072815009525844,0.7461182011498345,0.8889014044390702,1.1156494675788946,1.1100078468495111,0.0001
2,0.619186961844085,0.7728988102504185,1.0595681269963582,1.0928844043555337,1.0463941080943837,1.0401570436053096,0.0001
3,0.8686892244795981,0.7556788580758231,1.047756512959798,1.0318926673934121,1.0116530622625615,1.003682019406517,0.0001
4,0.8182971877453787,0.4872028487069266,0.8560401863522,1.00860109669971,0.9939670301981453,0.9853847271431183,0.0001
5,0.6575020380627425,0.3792970521109445,0.7132323582967123,0.9784743299905452,0.9270194620986233,0.9189658422035715,0.0001
6,0.5511980305934245,0.3427682944706508,0.6751037438710531,0.9036164348583811,0.8177911579600854,0.8105210885942173,0.0001
7,0.5630072593982629,0.33609274455479216,0.6715405980745951,0.7943693090908431,0.7178226042137307,0.7108243300049095,0.0001
8,0.553884703534097,0.34718445369175505,0.6838361952039931,0.70442287974969,0.676147785078192,0.668391539855501,0.0001
9,0.5419612726625991,0.38864019938877653,0.7252825498580933,0.6919767680013584,0.7229733077119574,0.7133175259175373,0.0001
10,0.550264074821386,0.41276018960135324,0.7557063632541232,0.7374745399706744,0.7766678010722582,0.7650582813410488,0.0001
11,0.5724881902072856,0.4248908587864467,0.7707832389407687,0.7953075818697867,0.831158623335548,0.8171934374300065,0.0001
12,0.5781561930626136,0.4165000915527344,0.7600259913338555,0.8255028271589433,0.8306843606797827,0.8152805917123752,0.0001
13,0.5642696353733687,0.39902189799717497,0.7375497817993164,0.8414856634299291,0.8474820595498126,0.8304788878441514,0.0001
14,0.5536280850634906,0.3920283998761858,0.7284660471810235,0.8433429687078473,0.8232501987800934,0.8054723118373369,7e-05
15,0.5484449487012046,0.38185460226876394,0.7153137988514371,0.8186508144463357,0.7931008637807265,0.774343087591357,7e-05
16,0.5464037865352261,0.3776038033621652,0.7095804545614455,0.7938495000360035,0.7699570715796459,0.7506926342918834,7e-05
17,0.5454638722735282,0.36372378894260954,0.6950454910596212,0.7661696122223114,0.7409352501958973,0.7213936303431565,7e-05
18,0.5406321476924375,0.36183013234819683,0.6931578318277994,0.7360824142123114,0.7230629043186687,0.7028861686937096,7e-05
19,0.5399345677555125,0.37093073981148855,0.7005968358781602,0.737617407705096,0.7478968911691685,0.726544555826496,7e-05
20,0.541762741351497,0.3787628582545689,0.709265132745107,0.7526364246557399,0.7535239576438438,0.7315407889917557,4.899999999999999e-05
21,0.5430400807866267,0.3844746862139021,0.7160956064860026,0.7565300588448598,0.758029196736946,0.7355326377069855,4.899999999999999e-05
22,0.546347061095408,0.3936268261500767,0.727211250199212,0.7707833225449184,0.780488899123262,0.7573557195181545,4.899999999999999e-05
23,0.5493595760910926,0.39572324071611675,0.7293273078070747,0.7871128548118981,0.7849882983003178,0.7613626390303744,4.899999999999999e-05
24,0.5498775720957714,0.3951317923409598,0.7280988958146837,0.7914691954768756,0.7848625351959859,0.7611679040130875,4.899999999999999e-05
25,0.5502740550983588,0.3863248484475272,0.7165813247362772,0.7833473984776348,0.7704728283757406,0.7467414159672169,4.899999999999999e-05
26,0.5446565842540384,0.3851770673479353,0.7147916422949897,0.7762543876566772,0.7701441025751308,0.7463400924968084,3.4299999999999993e-05
27,0.5438762864152054,0.3857808453696115,0.7151887880431281,0.7695210315806897,0.7592995321590317,0.7354042520477625,3.4299999999999993e-05
28,0.5473945898536154,0.3888862814222063,0.7187194228172302,0.7644795341592381,0.7620006470124768,0.7378954856689117,3.4299999999999993e-05
29,0.5454773797290751,0.38348422731672016,0.7114222778214349,0.7695788018814702,0.7679121276440769,0.7436955411577012,3.4299999999999993e-05
30,0.5424619310853038,0.37996932438441683,0.7065162791146172,0.768456089503545,0.7613521601946616,0.7369896939145906,3.4299999999999993e-05
31,0.5414020973890474,0.38133205686296734,0.7076173623402914,0.7646722831850442,0.7623887452928914,0.7379089527657593,3.4299999999999993e-05
