formula,material,surface,molecule_group,molecule,y_true,y_mean,error,y_std,y_min,y_max,in_interval,norm_res
C3H7Ir40NO80,IrO2,110,imines,Propan-2-imine,-2.7908976,-3.045363,0.25446534,0.1275015,-3.295266,-2.79546,False,1.9957831
C2H5Ir40NO81,IrO2,110,amides,Acetamide,-2.1335754,-1.5801213,-0.55345416,0.97055,-3.4823995,0.3221568,True,-0.57024795
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.7412794,-2.4864562,-0.2548232,0.45415407,-3.3765981,-1.5963142,True,-0.56109416
C2H5N,None,None,imines,Ethanimine,0.0,0.0020285845,-0.0020285845,0.004632072,-0.0070502767,0.011107446,True,-0.4379432
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-2.0794797,-1.2650807,-0.814399,0.68832535,-2.6141984,0.084037066,True,-1.18316
C3H6O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propylene,-0.18749672,-0.54696167,0.35946494,0.21428019,-0.96695083,-0.1269725,True,1.6775464
CH3Ir40NO81,IrO2,110,amides,Formamide,-1.8287153,-2.6922817,0.8635664,0.4489358,-3.572196,-1.8123674,True,1.9235855
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-1.309339,-1.9835775,0.67423844,0.103707105,-2.1868434,-1.7803116,False,6.501372
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.185714,-0.97155166,-1.2141623,0.9424969,-2.8188457,0.8757423,True,-1.2882402
CH2Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-3.3377254,-1.6206635,-1.7170619,0.7888049,-3.166721,-0.07460594,False,-2.176789
C3H9Ir40NO80,IrO2,110,amines,Trimethylamine,-0.52469885,-0.7155518,0.19085294,0.7343034,-2.1547866,0.72368294,True,0.2599102
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-0.38859606,-0.47900712,0.09041107,0.12800243,-0.7298919,-0.22812235,True,0.706323
