formula,material,surface,molecule_group,molecule,y_true,y_mean,error,y_std,y_min,y_max,in_interval,norm_res
C3H7Ir40NO80,IrO2,110,imines,Propan-2-imine,-2.7908976,-3.1364865,0.34558892,0.44433174,-4.0073767,-2.2655964,True,0.7777723
C2H5Ir40NO81,IrO2,110,amides,Acetamide,-2.1335754,-1.4780099,-0.6555655,0.8939284,-3.2301097,0.2740898,True,-0.7333535
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.7412794,-2.343678,-0.39760137,0.54350936,-3.4089565,-1.2783996,True,-0.7315447
C2H5N,None,None,imines,Ethanimine,0.0,0.01505208,-0.01505208,0.01631151,-0.01691848,0.04702264,True,-0.9227889
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-2.0794797,-1.268518,-0.8109617,0.69323766,-2.6272638,0.09022784,True,-1.1698178
C3H6O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propylene,-0.18749672,-0.33111477,0.14361805,0.17255397,-0.6693206,0.0070910156,True,0.832308
CH3Ir40NO81,IrO2,110,amides,Formamide,-1.8287153,-2.7115197,0.8828044,0.27142635,-3.2435155,-2.179524,False,3.2524638
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-1.309339,-1.4255087,0.11616969,0.55308723,-2.5095596,-0.34145772,True,0.21003865
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.185714,-0.99097323,-1.1947408,1.0047679,-2.9603183,0.97837186,True,-1.1890714
CH2Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-3.3377254,-1.8410978,-1.4966276,0.29733962,-2.4238834,-1.2583122,False,-5.0333943
C3H9Ir40NO80,IrO2,110,amines,Trimethylamine,-0.52469885,-0.9605938,0.43589497,0.92002785,-2.7638483,0.8426608,True,0.47378454
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-0.38859606,-0.40854722,0.019951165,0.15419532,-0.7107701,-0.106324375,True,0.12938891
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-0.07488867,-0.71235096,0.6374623,1.0050969,-2.682341,1.257639,True,0.6342297
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-0.8394818,-1.037839,0.19835728,0.6704198,-2.351862,0.27618384,True,0.29587027
CH2Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-0.25796923,-0.831762,0.5737928,1.233567,-3.2495534,1.5860293,True,0.46514928
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-2.1075447,-1.7510655,-0.35647917,0.3496207,-2.4363222,-1.0658089,True,-1.0196168
