formula,material,surface,molecule_group,molecule,y_true,y_mean,error,y_std,y_min,y_max,in_interval,norm_res
CH4Ir40N2O80,IrO2,110,amidines,Formimidamide,-4.367753,-3.353085,-1.014668,0.39173335,-4.1208825,-2.5852876,False,-2.5902007
C3H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-0.92697227,-1.6601336,0.73316133,0.9245491,-3.47225,0.15198267,True,0.79299337
CH2O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-2.4805303,-1.7113253,-0.769205,0.39872518,-2.4928267,-0.92982394,True,-1.9291607
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.9085112,-2.616475,-0.29203606,0.5594597,-3.713016,-1.519934,True,-0.5219966
C2H4O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-1.7382373,-1.1633883,-0.574849,0.59959084,-2.3385863,0.011809826,True,-0.95873547
C3H8Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,-0.27693567,-1.4180204,1.1410847,0.94303113,-3.2663615,0.43032074,True,1.210018
C3H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thione,-1.2170694,-1.2757807,0.05871129,0.5076299,-2.2707353,-0.2808261,True,0.11565767
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Ethanol,-0.6903308,-0.5989125,-0.091418326,0.2769423,-1.1417193,-0.056105554,True,-0.3300988
CH2Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-1.5168205,-1.384217,-0.13260353,0.9097629,-3.1673524,0.3989184,True,-0.14575614
C2H4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,-1.3709321,-0.9558489,-0.41508323,0.5059441,-1.9474993,0.03580153,True,-0.8204133
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-0.38210133,-1.8430151,1.4609138,0.25040928,-2.3338172,-1.3522129,False,5.834104
C3H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-0.62520176,-0.8860008,0.26079905,0.446559,-1.7612565,-0.010745108,True,0.58401924
C2H6N2O80Ru40,RuO2,110,amidines,Acetimidamide,-1.5487318,-2.0594244,0.5106926,0.16376166,-2.3803973,-1.7384515,False,3.1185114
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-0.56342936,-1.1836327,0.6202034,0.73353815,-2.6213675,0.2541021,True,0.84549576
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-2.0807958,-1.6858381,-0.39495766,0.6137445,-2.8887773,-0.48289883,True,-0.6435213
CH2O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-0.20609812,-0.6751043,0.46900618,0.36355972,-1.3876814,0.037472725,True,1.290039
C3H8Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,-0.21161768,-1.7924869,1.5808692,0.9542767,-3.6628692,0.0778954,True,1.6566151
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-0.9778366,-0.949295,-0.028541625,0.74949706,-2.4183092,0.5197193,True,-0.038081035
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-2.188802,-1.4798063,-0.7089957,0.54531205,-2.5486178,-0.41099465,True,-1.300165
C3H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-1.1878296,-0.92599,-0.26183963,0.46227416,-1.8320473,-0.019932628,True,-0.5664163
C2H6,None,None,alkanes_alkenes_alkynes,Ethane,0.0,-0.0065420866,0.0065420866,0.01212055,-0.030298363,0.01721419,True,0.53975165
C2H6N2O80Ru40,RuO2,110,amidines,Acetimidamide,-0.4174712,-1.7332268,1.3157556,0.5612501,-2.833277,-0.63317657,False,2.3443303
C3H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propylene,-1.2761489,-1.8360084,0.5598595,0.8142916,-3.43202,-0.23999691,True,0.6875418
CH4Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Methane,-0.11427234,-0.91748303,0.8032107,0.7237299,-2.3359938,0.50102764,True,1.1098211
CH5NO80Ru40,RuO2,110,amines,Methanamine,-0.31025186,-1.4907417,1.1804899,0.5136898,-2.4975739,-0.48390973,False,2.2980597
C2H7NO80Ru40,RuO2,110,amines,Ethanamine,-0.28224644,-0.5908663,0.3086199,0.27463832,-1.1291575,-0.05257517,True,1.1237321
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Ethanethiol,-3.1990073,-2.1853294,-1.0136778,0.84006244,-3.831852,-0.53880703,True,-1.2066697
C3H8O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propane,-0.1939761,-0.37375224,0.17977613,0.1390306,-0.6462522,-0.10125226,True,1.2930688
C3H8O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,-1.7450719,-1.4087619,-0.33631003,0.4979059,-2.3846574,-0.43286628,True,-0.67544895
C3H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-1.9989017,-1.7864481,-0.2124536,0.82208055,-3.397726,-0.17517018,True,-0.25843406
CH3Ir40NO81,IrO2,110,amides,Formamide,-1.8287153,-2.8306181,1.0019028,0.55435973,-3.9171634,-1.744073,True,1.8073152
C2H4Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,-1.8185169,-1.7653006,-0.05321622,0.87715966,-3.4845335,-0.046067715,True,-0.060668796
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.681627,-2.3013608,-0.3802662,0.73164576,-3.7353866,-0.8673351,True,-0.5197408
C3H6O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propylene,-1.3276253,-0.79387134,-0.53375393,0.41438362,-1.6060632,0.01832056,True,-1.2880671
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-0.82214534,-0.90481746,0.08267212,0.6858626,-2.2491083,0.43947327,True,0.12053744
CH3Ir40NO80,IrO2,110,imines,Methanimine,-2.7626388,-2.710188,-0.052450895,0.50847477,-3.7067986,-1.7135773,True,-0.103153385
C3H7Ir40NO80,IrO2,110,imines,Propan-2-imine,-2.7908976,-3.0846014,0.2937038,0.30658975,-3.6855173,-2.4836855,True,0.95797
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-0.38859606,-1.8227352,1.4341391,0.22866665,-2.2709217,-1.3745486,False,6.271746
