Epoch,Train_MAE_eV,Val_MAE_eV,Test_MAE_eV,Train_std_eV,Val_std_eV,Test_std_eV,Learning_Rate
1,0.606211327426703,0.6210029787487454,0.9299700296562137,0.7862604681201558,0.7686041647436923,0.5866871377200807,0.0001
2,0.5467835079919848,0.5642804437213473,1.0483391011944254,0.724786498342186,0.5557175146851895,0.5108918404932458,0.0001
3,0.5760643336358547,0.5603708426157633,1.0419543917852503,0.7875032513438356,0.6620812787755312,0.5253332497474074,0.0001
4,0.49041519687514595,0.5260303550296359,1.256833149276617,0.6572337256142177,0.7139316505719838,0.42996232289865455,0.0001
5,0.49025147838674726,0.4951416607256289,1.4360288882073555,0.6771902126512603,0.6127357766519216,0.31585266700215675,0.0001
6,0.4779981855169812,0.48745200369093156,1.242718834913414,0.6168414145943628,0.6818265166617531,0.33851031712534563,0.0001
7,0.44622536499436916,0.467496982327214,1.3432748772715795,0.5930749939198185,0.5315699450195647,0.25186711210109436,0.0001
8,0.44559408544906726,0.45945562035949145,1.244236483828712,0.5738247380219861,0.6278723064007371,0.24543404574683467,0.0001
9,0.4132406423758872,0.4460658740114283,1.1456272511081842,0.5512667913250365,0.6565614403497193,0.32219715688409656,0.0001
10,0.4413733375998738,0.4853295794239751,1.1239742814129545,0.5690706874367373,0.7099768606955953,0.29406859856684114,0.0001
11,0.4104359869365456,0.44202695731763486,1.2781901741755828,0.5292944702711878,0.605914795773117,0.23388717905816356,0.0001
12,0.3953094010693391,0.4654288203627975,1.1182316113974302,0.5027587671322603,0.6365111299085223,0.2426538059006644,0.0001
13,0.38757748043843715,0.42911357791335497,1.2657368037536854,0.5252374674741591,0.47948058738268173,0.18146119907311384,0.0001
14,0.3842917106374641,0.43928314138341834,1.1415679418403684,0.5188309389877434,0.5055459906118926,0.22394394005763513,0.0001
15,0.3739131551813588,0.4164178459732621,1.1454302263623886,0.454036002954352,0.5109627975357304,0.23484509593797065,0.0001
16,0.36294117515324364,0.403639625619959,1.2509750846688075,0.465533400189594,0.5471129259687757,0.21864178989772534,0.0001
