formula,material,surface,molecule_group,molecule,y_true,y_mean,error,y_std,y_min,y_max,in_interval,norm_res
CH4Ir40N2O80,IrO2,110,amidines,Formimidamide,-4.367753,-3.1901357,-1.1776173,0.43402258,-4.04082,-2.3394513,False,-2.7132628
C3H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-0.92697227,-1.5740025,0.64703023,0.9660617,-3.4674835,0.3194785,True,0.66976076
CH2O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-2.4805303,-1.6466607,-0.8338696,0.31792077,-2.2697854,-1.023536,False,-2.6228848
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.9085112,-2.5318825,-0.37662864,0.38161927,-3.2798562,-1.7839087,True,-0.98692244
C2H4O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-1.7382373,-1.1907452,-0.547492,0.47941503,-2.1303988,-0.25109178,True,-1.1420001
C3H8Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,-0.27693567,-1.4255147,1.148579,1.0983685,-3.5783172,0.72728777,True,1.0457137
C3H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thione,-1.2170694,-1.1304,-0.086669445,0.33637965,-1.7897041,-0.4710958,True,-0.25765365
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Ethanol,-0.6903308,-0.64849526,-0.041835546,0.3156472,-1.2671638,-0.0298267,True,-0.13253894
CH2Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-1.5168205,-1.5280782,0.0112576485,0.86323303,-3.220015,0.16385853,True,0.0130412625
C2H4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,-1.3709321,-0.8848135,-0.4861186,0.472878,-1.8116543,0.042027414,True,-1.028
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-0.38210133,-1.9243869,1.5422856,0.26747537,-2.4486384,-1.4001352,False,5.7660847
C3H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-0.62520176,-0.8753817,0.25017995,0.40509075,-1.6693596,-0.08140385,True,0.6175899
C2H6N2O80Ru40,RuO2,110,amidines,Acetimidamide,-1.5487318,-2.1878963,0.63916445,0.26079422,-2.6990528,-1.6767396,False,2.4508383
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-0.56342936,-1.0083365,0.4449072,0.7003925,-2.381106,0.3644328,True,0.63522553
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-2.0807958,-1.5909494,-0.48984635,0.68051517,-2.9247591,-0.25713968,True,-0.7198169
CH2O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-0.20609812,-0.6857193,0.47962117,0.377181,-1.424994,0.05355543,True,1.2715942
C3H8Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,-0.21161768,-2.132923,1.9213052,1.0856779,-4.260852,-0.004994154,True,1.7696825
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-0.9778366,-1.0382721,0.060435534,0.7913587,-2.5893352,0.5127909,True,0.07636933
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-2.188802,-1.3706553,-0.8181467,0.44155872,-2.2361104,-0.5052002,True,-1.8528605
