Epoch,Train_MAE_eV,Val_MAE_eV,Test_MAE_eV,Train_std_eV,Val_std_eV,Test_std_eV,Learning_Rate
1,1.2206287426899092,0.9474622080148745,0.9267150941959097,1.950071291141937,0.844532869915404,0.8465208301837802,0.001
2,0.8662241946081729,0.849920020615759,0.8198660070245917,1.0077354216000496,0.9834157993689545,0.9895082724609975,0.001
3,0.8375273877417995,0.8221711403082225,0.79207847532162,1.0596977705707828,0.9306896698748336,0.9518545176920064,0.001
4,0.8040554259882192,0.8141484536415289,0.7865732524020612,1.0766291218162596,1.3005471153197008,1.3030439583036157,0.001
5,0.8038007739731545,0.8086391953397388,0.7789714592547456,1.08888532888671,0.8716770250938969,0.8700289492952503,0.001
6,0.7755814645249424,0.7627650647123984,0.7317834964468459,0.9442186762050505,1.0354076183337342,1.038478664848526,0.001
7,0.7174278790584581,0.7317373102361505,0.7042164132614767,0.9399033509348846,0.8740902806708329,0.8865931494596101,0.001
8,0.6891514605322452,0.7031423237698138,0.6726471451688404,0.8541839795200117,0.8896576606655551,0.9002382772788554,0.001
9,0.6774590116456677,0.6923093874592426,0.6611256402386122,0.8400026182379231,0.7977100284246345,0.8113640313546594,0.001
10,0.7002266365996413,0.744705247484948,0.7202539522785786,0.8460270746015037,0.9557514658793852,0.9619584440370503,0.001
11,0.6696418632097457,0.6847669585677217,0.6473672252056027,0.8299168683278266,0.7544647118160025,0.7714185132070228,0.001
12,0.6426169155477317,0.6894697709517046,0.6529983488981389,0.7702293660554422,0.9580810210933867,0.9777624506217225,0.001
13,0.6272598027284572,0.7265059258327011,0.6696013458504164,0.7593516894017616,0.8262325205803336,0.8426048247130727,0.001
14,0.7242843305135164,0.7271956924564582,0.6957173465697233,0.9427121389332902,0.7463066454411091,0.7606977666627948,0.001
15,0.6569393318172855,0.6835587083800765,0.6362523480880359,0.7454227501490196,0.7728331251824702,0.7924213176379247,0.001
16,0.5727159242207032,0.6204484513968476,0.54341966455633,0.7191747507539115,0.7265488415503735,0.7489424242501379,0.001
17,0.5399929225426003,0.5866811768082548,0.5298237367109819,0.6944367196096033,0.6921781193512867,0.7129954339668942,0.001
18,0.593283901197447,0.623678601477757,0.5757152778058012,0.7430498036230474,0.6939334710344114,0.7103078567840426,0.001
19,0.5367383536781498,0.5619186527472882,0.5233568081185838,0.7037055295729527,0.6380460916268476,0.6564351759331492,0.001
20,0.5195584052268206,0.578455822526916,0.5181845278779337,0.6701608501805255,0.6912319841324833,0.7152618629384051,0.001
21,0.49801114926852796,0.5886603583974287,0.5269605147937113,0.6186392762211727,0.628305673682772,0.6517667062974148,0.001
22,0.48407276260340987,0.5333792473659043,0.48560542114510025,0.6138585470811101,0.62614674650765,0.6433347459355797,0.001
23,0.4793472261748353,0.5923408792038595,0.5751089773887446,0.603342892283312,0.6713342116764703,0.6894417774688422,0.001
24,0.532049732037926,0.5849480510743197,0.5149163096404272,0.6909932152198394,0.49389169330634725,0.5091170103950575,0.001
25,0.5078656610510635,0.5707888879066656,0.536325163092495,0.6931107011171516,0.5907622446090541,0.6084972171143321,0.001
26,0.48290975813430564,0.5317907963902497,0.48849287111897116,0.6093673888222911,0.7255108731398484,0.7492892797159708,0.001
27,0.4847190673792448,0.5389287412659196,0.5226456035267223,0.6066172662800878,0.5990429246735093,0.623017358241906,0.001
28,0.5055399540979344,0.662829564622611,0.6093750315264237,0.6860385574050172,0.5372426963477995,0.5472423159363354,0.001
29,0.4766548066787912,0.5847198864645209,0.5742174731798408,0.6264436098767265,0.7536882687153056,0.7792411488041414,0.001
30,0.6261363655865464,0.5671800345428719,0.5217981102052799,0.7700754460683608,0.8218480867626774,0.8364242137027056,0.001
31,0.5495291819338926,0.6689405047203884,0.6207900480790571,0.6870801488064248,0.7528775676869993,0.7706793939812955,0.001
32,0.5752116524144345,0.5495642433481768,0.5003547274376735,0.7230128485343755,0.6945363169682589,0.715989154061948,0.001
33,0.4642232592286635,0.5419592739136752,0.500823375607325,0.6349506554465738,0.5336406922964753,0.5568411032489332,0.0007
34,0.4702356256430256,0.5318867470607285,0.48377759791602776,0.610099735449765,0.6302885186600261,0.6532823573749469,0.0007
35,0.4639898073529415,0.5329727771853613,0.4715184377244681,0.5976729449760774,0.5343335802633233,0.5517365994205957,0.0007
36,0.4503854274431304,0.5158105487665854,0.46250810701985007,0.5708536152551479,0.5736462949440899,0.5990312821418229,0.0007
37,0.44949180609412237,0.5239026960262583,0.4627380686357987,0.5543092575541381,0.5940400973415763,0.6223374118002312,0.0007
38,0.43680191488644377,0.5181060901358108,0.4774315810400592,0.5796670866251277,0.4968062151401165,0.5185672606263345,0.0007
39,0.43232015829863574,0.4865837254800087,0.44587493928010796,0.5293831010883882,0.5590776795750944,0.5822946789164276,0.0007
40,0.433269509035498,0.5171238213531242,0.4466533345624435,0.5345611207275764,0.5080567009102155,0.528951858315643,0.0007
41,0.449147476228298,0.5302691971960146,0.4660112522850352,0.5820006492078612,0.496174428276845,0.5165261303761057,0.0007
42,0.47993479422498464,0.6160243956510686,0.5829576303151028,0.5816616358027518,0.7492036752383601,0.8009768437466598,0.0007
43,0.5415063781435462,0.48715531530459066,0.43943457169966266,0.7084969815268992,0.7576093087943098,0.8126552792902699,0.0007
44,0.44103046870299256,0.49991242747661496,0.4521119456645871,0.5979915573137825,0.5883047748438706,0.6142601008651499,0.0007
45,0.43041758479532394,0.5122802671322153,0.46406096466316665,0.5475025339519743,0.5066832775170682,0.521237547479731,0.0007
46,0.42384979416503255,0.5586500010214561,0.5040563945927896,0.5239417397465164,0.5091500984217006,0.5211870319628299,0.00049
47,0.45455169122923517,0.47727770844766915,0.4413469330338407,0.5809409869121674,0.5379233527983367,0.5630370924057967,0.00049
48,0.4095441422104739,0.4755236176419849,0.45328289221140966,0.493740258826191,0.49009837413974433,0.5155291004311224,0.00049
49,0.40204918946486573,0.4580292347048925,0.429513537194118,0.5316665850367781,0.4994489326721185,0.5248505405318569,0.00049
50,0.39955538943917046,0.45362586029304947,0.4221603062527239,0.49090540101163965,0.5317642518291863,0.5553156976178261,0.00049
51,0.39296056214665664,0.45412821809122383,0.42304537907119627,0.4864858031727909,0.5465067225500723,0.5676574347362578,0.00049
52,0.40473239121789556,0.457570927202209,0.43267384836496403,0.5435504625832478,0.4631453404377494,0.4852882173945545,0.00049
53,0.3821760000142901,0.49511275015586664,0.44967944562927753,0.48734110259011243,0.3609529419119946,0.3661435988611546,0.00049
54,0.40482336070771996,0.4997213458226732,0.4656954993886396,0.5862676113332035,0.4556626619249032,0.4661929647283655,0.00049
55,0.4024958193710008,0.508849908497708,0.46959808444188644,0.4761136160625408,0.4987515103304903,0.5190185922826086,0.00049
56,0.43969319251981376,0.45282677579517205,0.41280515528907463,0.5639461384492179,0.41651531476280856,0.4327511196917571,0.00049
57,0.38069472168521384,0.5035608780285543,0.4525219231597648,0.4538141566186232,0.4526313194284264,0.46622976416497086,0.00049
58,0.3896621258063341,0.4480412774834751,0.4151388988021977,0.5037899151581934,0.4254655331844788,0.4414330596511242,0.00049
59,0.3758814992268128,0.45043648964117383,0.4098636296169817,0.5025792884455744,0.36323576563360016,0.3694490531882014,0.00049
60,0.396310747832013,0.5046755656723149,0.4558163792633813,0.5052861648495545,0.5125936252676307,0.5366482817691928,0.00049
61,0.39520490764023314,0.449008902242361,0.4175988189445054,0.5002083480111718,0.434645673453319,0.45224031432060613,0.00049
62,0.375500276250613,0.42445967808242674,0.38565769668453,0.44590396346614214,0.5309403188175359,0.5452983358760135,0.00049
63,0.38045001986089894,0.4491653205934635,0.41085668831817374,0.4649959530045573,0.4350711059226817,0.43367423610051115,0.00049
64,0.36770321681131707,0.5374700451685377,0.5007729806190679,0.5029704682665743,0.8411400764300031,0.9061437598550541,0.00049
65,0.4261800244913986,0.4570224147197629,0.45458117398348724,0.7433359662913106,0.4872556196790521,0.5213453478025734,0.00049
66,0.4023906799343947,0.4555090596853209,0.44650027377546325,0.5119290116616859,0.5207375479432543,0.5449240240447414,0.00049
67,0.38402882256385307,0.4470878002072169,0.4051698259085663,0.4516903672012721,0.4776091972264153,0.4995796953270325,0.00049
68,0.3670031495681841,0.4477069634051362,0.44547010059199055,0.46038165580987733,0.39109828841516114,0.41621796627856095,0.00049
69,0.3668158449548066,0.4131710509623378,0.3919073924545414,0.443567252471339,0.48524818257665586,0.5023156741367633,0.000343
70,0.35148373881019257,0.4394849036350723,0.4053686078914926,0.4171813885176063,0.3770060889928159,0.38412062791052326,0.000343
71,0.36673145996171513,0.4336994659802145,0.4018925674690688,0.4246944170538773,0.4583224761475797,0.4660755712175986,0.000343
72,0.34919297474478295,0.4069368583111724,0.38438417891825527,0.43280994131183664,0.38658512514978777,0.3948654421415292,0.000343
73,0.3479169067648177,0.4055981754271452,0.38258626638365184,0.4283026646831031,0.40820265202641665,0.4241669995897465,0.000343
74,0.3327447381914794,0.40962690558315307,0.3771210662589585,0.3697558250058716,0.46497306461514076,0.4727243523898737,0.000343
75,0.34025813157058876,0.4144772695115775,0.4021841553617115,0.4620015680564612,0.3539739904821524,0.3651161272861972,0.000343
76,0.342294913629404,0.4242384019962027,0.3873206840073767,0.41340918240837116,0.4133865800279492,0.4197650737355719,0.000343
77,0.33788791241013905,0.4009463255070458,0.38431976255306527,0.40147089130205,0.3860273567104183,0.40057405862407075,0.000343
78,0.3367997430744838,0.4120014915781573,0.3959384003946604,0.41741226581986857,0.3887998848399961,0.4126031497945839,0.000343
79,0.3442389386861032,0.4198069533040701,0.40335808115557203,0.4812043452740306,0.36786348237429095,0.3884700131088824,0.000343
80,0.353623071252271,0.4043944729261162,0.376960186918905,0.4036491585598903,0.43690347743080854,0.4406573023544421,0.000343
81,0.3322238017094829,0.4021419257171883,0.37572685746122,0.3873277609292605,0.40793578551355575,0.41743743070452927,0.000343
82,0.3232526850048885,0.3936900225552646,0.3667296181040362,0.3830843710494515,0.3457797539966908,0.35952769594017686,0.000343
83,0.3164766636515749,0.4257673232023381,0.42219777540727094,0.36594607364747334,0.3463022075634399,0.37063520367561603,0.000343
84,0.34596679850410655,0.443182038866784,0.4060544573571071,0.45828072217678467,0.37695477471594463,0.3960423302406029,0.000343
