formula,material,surface,molecule_group,molecule,y_true,y_mean,error,y_std,y_min,y_max,in_interval,norm_res
CH4Ir40N2O80,IrO2,110,amidines,Formimidamide,-4.367753,-3.1747348,-1.1930182,0.57901686,-4.309608,-2.0398617,False,-2.0604205
C3H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-0.92697227,-1.5758463,0.64887404,0.88450956,-3.309485,0.15779245,True,0.7335975
CH2O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-2.4805303,-1.6815739,-0.7989564,0.3984139,-2.462465,-0.9006826,False,-2.0053427
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.9085112,-2.6893916,-0.21911955,0.57257557,-3.8116398,-1.5671434,True,-0.38269106
C2H4O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-1.7382373,-1.2206075,-0.51762974,0.5517737,-2.302084,-0.13913095,True,-0.9381196
C3H8Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,-0.27693567,-1.3870889,1.1101532,0.93239796,-3.2145889,0.4404111,True,1.1906431
C3H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thione,-1.2170694,-1.0614887,-0.15558064,0.47818846,-1.998738,-0.124239385,True,-0.32535425
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Ethanol,-0.6903308,-0.5662327,-0.12409812,0.28085187,-1.1167023,-0.015762985,True,-0.44186327
CH2Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-1.5168205,-1.5620117,0.04519117,0.8245944,-3.1782167,0.05419326,True,0.05480412
C2H4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,-1.3709321,-0.7365788,-0.6343533,0.44570693,-1.6101644,0.13700676,True,-1.423252
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-0.38210133,-1.7656,1.3834987,0.36025646,-2.4717026,-1.0594974,False,3.840316
C3H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-0.62520176,-1.0356274,0.4104256,0.45127183,-1.9201202,-0.15113455,True,0.9094864
C2H6N2O80Ru40,RuO2,110,amidines,Acetimidamide,-1.5487318,-2.1422763,0.5935445,0.34457475,-2.8176427,-1.4669098,True,1.722542
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-0.56342936,-1.2320807,0.66865134,0.736956,-2.6765146,0.21235311,True,0.90731514
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-2.0807958,-1.6972691,-0.38352668,0.5758745,-2.825983,-0.568555,True,-0.66599005
CH2O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-0.20609812,-0.7349194,0.5288213,0.46656492,-1.6493866,0.17954785,True,1.1334356
C3H8Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,-0.21161768,-2.337933,2.1263154,1.0055691,-4.3088484,-0.36701763,False,2.1145394
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-0.9778366,-1.1043034,0.12646675,0.80006063,-2.6724222,0.46381545,True,0.15807146
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-2.188802,-1.2962734,-0.89252865,0.54650414,-2.3674216,-0.2251252,True,-1.6331599
C3H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-1.1878296,-1.0554245,-0.13240516,0.45193335,-1.9412138,-0.16963506,True,-0.29297498
C2H6,None,None,alkanes_alkenes_alkynes,Ethane,0.0,-0.006138563,0.006138563,0.0141767785,-0.03392505,0.021647923,True,0.43300128
