formula,material,surface,molecule_group,molecule,y_true,y_mean,error,y_std,y_min,y_max,in_interval,norm_res
C3H7Ir40NO80,IrO2,110,imines,Propan-2-imine,-2.7908976,-2.652682,-0.13821554,0.26087034,-3.1639879,-2.1413763,True,-0.5298247
C2H5Ir40NO81,IrO2,110,amides,Acetamide,-2.1335754,-1.5713692,-0.56220627,1.0277343,-3.5857284,0.44299006,True,-0.5470347
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.7412794,-1.9180591,-0.82322025,0.61989814,-3.1330595,-0.7030587,True,-1.3279928
C2H5N,None,None,imines,Ethanimine,0.0,-0.0024551153,0.0024551153,0.004343482,-0.010968341,0.00605811,True,0.5652413
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-2.0794797,-1.53313,-0.54634964,0.50255466,-2.5181372,-0.5481229,True,-1.0871447
C3H6O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propylene,-0.18749672,-0.68794847,0.50045174,0.27621427,-1.2293284,-0.14656848,True,1.8118243
CH3Ir40NO81,IrO2,110,amides,Formamide,-1.8287153,-2.8226743,0.99395895,0.50515175,-3.8127718,-1.8325768,False,1.9676443
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-1.309339,-1.2295399,-0.079799175,1.1341686,-3.4525104,0.9934306,True,-0.07035918
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.185714,-0.970975,-1.2147391,0.60463834,-2.1560662,0.21411616,False,-2.0090342
CH2Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-3.3377254,-1.855979,-1.4817464,0.7047284,-3.2372468,-0.47471118,False,-2.102578
C3H9Ir40NO80,IrO2,110,amines,Trimethylamine,-0.52469885,-0.5849585,0.06025964,0.5985975,-1.7582097,0.58829266,True,0.10066804
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-0.38859606,-0.589887,0.20129097,0.19991648,-0.9817233,-0.19805071,True,1.0068753
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-0.07488867,-0.6006639,0.52577525,0.7277439,-2.027042,0.82571423,True,0.7224729
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-0.8394818,-1.184924,0.34544224,0.64540964,-2.4499269,0.08007896,True,0.53522944
