formula,material,surface,molecule_group,molecule,y_true,y_mean,error,y_std,y_min,y_max,in_interval,norm_res
C3H7Ir40NO80,IrO2,110,imines,Propan-2-imine,-2.7908976,-2.9832313,0.1923337,0.06527203,-3.1111646,-2.855298,False,2.946648
C2H5Ir40NO81,IrO2,110,amides,Acetamide,-2.1335754,-1.4862738,-0.6473017,0.88088495,-3.2128081,0.24026072,True,-0.7348311
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.7412794,-1.7061605,-1.0351188,1.1367385,-3.934168,0.521847,True,-0.9106041
C2H5N,None,None,imines,Ethanimine,0.0,-1.847744e-05,1.847744e-05,0.004283892,-0.0084149055,0.008377951,True,0.0043132366
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-2.0794797,-1.3732989,-0.7061808,0.41100842,-2.1788754,-0.5677224,True,-1.7181664
C3H6O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propylene,-0.18749672,-0.44182056,0.25432384,0.14149164,-0.71914417,-0.16449696,True,1.7974479
CH3Ir40NO81,IrO2,110,amides,Formamide,-1.8287153,-2.78871,0.9599948,1.0516678,-4.8499794,-0.7274411,True,0.9128308
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-1.309339,-1.3620538,0.052714705,0.7749197,-2.8808963,0.15678883,True,0.06802602
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.185714,-0.7690742,-1.4166398,0.7274333,-2.1948435,0.6566951,True,-1.9474497
CH2Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-3.3377254,-1.1328566,-2.2048688,1.1886075,-3.4625273,1.1968141,True,-1.8550017
C3H9Ir40NO80,IrO2,110,amines,Trimethylamine,-0.52469885,-0.742437,0.21773815,0.5628237,-1.8455715,0.3606975,True,0.3868674
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-0.38859606,-0.48478436,0.09618831,0.19297534,-0.863016,-0.10655269,True,0.4984487
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-0.07488867,-0.79868317,0.7237945,0.69454235,-2.159986,0.5626198,True,1.0421172
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-0.8394818,-1.0806355,0.24115378,0.36225542,-1.7906562,-0.3706149,True,0.6657009
CH2Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-0.25796923,-0.7492904,0.49132118,1.3141184,-3.3249626,1.8263817,True,0.37387893
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-2.1075447,-1.8513653,-0.25617933,0.46890342,-2.770416,-0.9323146,True,-0.54633707
C3H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-1.1878296,-1.2779286,0.09009898,0.118516624,-1.5102212,-1.0456359,True,0.76022226
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,-1.0197909,-1.1234552,0.10366428,0.08669562,-1.2933786,-0.95353174,True,1.1957269
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-2.5745344,-2.6114588,0.036924362,0.036400076,-2.682803,-2.5401146,True,1.0144035
C2H4O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Ethanethial,-0.18970709,-0.31644726,0.12674017,0.17518917,-0.65981805,0.026923507,True,0.72344756
C2H4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,-1.3763677,-1.3426226,-0.03374505,0.0663491,-1.4726669,-1.2125784,True,-0.5085985
CH4Ir40N2O80,IrO2,110,amidines,Formimidamide,-3.2158659,-2.9520855,-0.26378036,0.18283542,-3.310443,-2.593728,True,-1.4427203
C2H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,-1.6971824,-0.92319834,-0.7739841,0.40744162,-1.7217839,-0.12461275,True,-1.8996196
CH4Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Methane,-0.11427234,-0.534422,0.42014962,0.44973218,-1.4158971,0.3470531,True,0.9342218
C2H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Ethene,-0.13535583,-0.51733756,0.38198173,0.11908331,-0.7507408,-0.2839343,False,3.207685
C3H8O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,-1.7831517,-1.7860324,0.0028806925,0.44667462,-2.6615148,-0.9105502,True,0.006449197
C3H8Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propane,-0.4181488,-0.5836083,0.16545954,0.39570096,-1.3591822,0.19196558,True,0.41814288
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-1.9872928,-1.8513455,-0.13594723,0.46799013,-2.7686062,-0.9340849,True,-0.29049164
C2H2,None,None,alkanes_alkenes_alkynes,Acetylene,0.0,-0.0022207499,0.0022207499,0.0038038115,-0.00967622,0.0052347207,True,0.58382225
CH3Ir40NO81,IrO2,110,oximes,Formaldoxime,-0.26538977,-0.8329242,0.56753445,1.0704589,-2.9310236,1.2651753,True,0.53017867
C2H7NO80Ru40,RuO2,110,amines,Ethanamine,-0.79394776,-0.6485538,-0.14539397,0.12465374,-0.89287513,-0.40423244,True,-1.1663827
