formula,material,surface,molecule_group,molecule,y_true,y_mean,error,y_std,y_min,y_max,in_interval,norm_res
CH4Ir40N2O80,IrO2,110,amidines,Formimidamide,-4.367753,-3.145628,-1.222125,0.5888945,-4.299861,-1.9913948,False,-2.0752869
C3H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-0.92697227,-1.7056481,0.7786758,0.9182698,-3.505457,0.094160795,True,0.84798145
CH2O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-2.4805303,-1.7068552,-0.7736751,0.47049716,-2.6290298,-0.7846807,True,-1.6443778
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.9085112,-2.7010016,-0.20750952,0.68696195,-4.047447,-1.3545562,True,-0.30206844
C2H4O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-1.7382373,-0.95759076,-0.7806465,0.51807404,-1.9730158,0.057834327,True,-1.5068243
C3H8Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,-0.27693567,-1.4888058,1.2118701,0.9207583,-3.293492,0.31588054,True,1.3161652
C3H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thione,-1.2170694,-0.9858859,-0.23118347,0.5134268,-1.9922025,0.020430624,True,-0.45027545
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Ethanol,-0.6903308,-0.66896707,-0.021363735,0.33729786,-1.3300709,-0.007863283,True,-0.06333789
CH2Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-1.5168205,-1.4671919,-0.049628615,0.9264548,-3.2830434,0.34865952,True,-0.053568307
C2H4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,-1.3709321,-1.1117258,-0.2592063,0.5651987,-2.2195153,-0.0039362907,True,-0.4586109
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-0.38210133,-1.7975713,1.41547,0.38577533,-2.553691,-1.0414517,False,3.6691563
C3H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-0.62520176,-0.6582497,0.033047915,0.34559637,-1.3356185,0.019119203,True,0.09562576
C2H6N2O80Ru40,RuO2,110,amidines,Acetimidamide,-1.5487318,-2.1007879,0.5520561,0.17286722,-2.4396076,-1.7619681,False,3.1935265
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-0.56342936,-1.1729288,0.60949945,0.6365952,-2.4206553,0.07479775,True,0.9574365
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-2.0807958,-1.6116086,-0.46918714,0.5968001,-2.7813368,-0.44188046,True,-0.7861714
CH2O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-0.20609812,-0.6487092,0.44261104,0.3487988,-1.3323548,0.034936488,True,1.268958
C3H8Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,-0.21161768,-2.1517193,1.9401016,0.8772354,-3.871101,-0.43233788,False,2.211609
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-0.9778366,-0.93981093,-0.038025677,0.7427893,-2.395678,0.5160561,True,-0.051193085
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-2.188802,-1.4510344,-0.7377676,0.5723615,-2.572863,-0.32920575,True,-1.2889887
C3H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-1.1878296,-0.7814534,-0.40637624,0.42973432,-1.6237326,0.060825884,True,-0.94564533
C2H6,None,None,alkanes_alkenes_alkynes,Ethane,0.0,-0.0041804314,0.0041804314,0.0065524625,-0.017023258,0.008662395,True,0.63799393
C2H6N2O80Ru40,RuO2,110,amidines,Acetimidamide,-0.4174712,-1.7643937,1.3469225,0.4652313,-2.6762471,-0.8525403,False,2.8951674
C3H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propylene,-1.2761489,-1.7311189,0.45497,0.90299034,-3.50098,0.038742185,True,0.50384814
CH4Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Methane,-0.11427234,-1.0449845,0.9307121,0.7967635,-2.6066408,0.516672,True,1.168116
CH5NO80Ru40,RuO2,110,amines,Methanamine,-0.31025186,-1.3162929,1.006041,0.6115624,-2.514955,-0.1176306,True,1.6450343
C2H7NO80Ru40,RuO2,110,amines,Ethanamine,-0.28224644,-0.6718929,0.38964644,0.35450724,-1.3667271,0.022941291,True,1.0991212
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Ethanethiol,-3.1990073,-2.7374017,-0.46160555,0.6828219,-4.0757327,-1.3990707,True,-0.6760262
C3H8O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propane,-0.1939761,-0.41223145,0.21825534,0.17756665,-0.7602621,-0.06420082,True,1.229146
C3H8O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,-1.7450719,-1.2751578,-0.46991408,0.5738479,-2.3998997,-0.1504159,True,-0.81888264
C3H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-1.9989017,-1.6805818,-0.31831992,0.9200294,-3.4838395,0.122675896,True,-0.34598884
CH3Ir40NO81,IrO2,110,amides,Formamide,-1.8287153,-2.7921147,0.9633994,0.7042666,-4.1724772,-1.4117521,True,1.367947
C2H4Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,-1.8185169,-1.8331301,0.014613271,0.90290564,-3.6028252,-0.06343508,True,0.016184716
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.681627,-2.5694382,-0.112188816,0.7524536,-4.0442476,-1.094629,True,-0.14909732
C3H6O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propylene,-1.3276253,-0.86977404,-0.45785123,0.46426183,-1.7797272,0.040179133,True,-0.98619187
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-0.82214534,-0.9856194,0.16347408,0.7536009,-2.4626772,0.4914384,True,0.21692395
CH3Ir40NO80,IrO2,110,imines,Methanimine,-2.7626388,-2.5856512,-0.17698765,0.7379251,-4.0319843,-1.1393179,True,-0.239845
C3H7Ir40NO80,IrO2,110,imines,Propan-2-imine,-2.7908976,-2.898365,0.10746741,0.58982784,-4.0544276,-1.7423024,True,0.18220133
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-0.38859606,-1.7885904,1.3999944,0.34671104,-2.468144,-1.1090368,False,4.0379286
CH4Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Methane,-0.7329444,-1.0884482,0.35550374,0.8128894,-2.6817114,0.5048151,True,0.43733346
C3H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Propane-2-thione,-2.8751256,-2.8624973,-0.012628317,0.5909419,-4.0207434,-1.7042512,True,-0.021369811
C3H8O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propane,-0.6417942,-0.39498043,-0.24681377,0.17291737,-0.73389846,-0.0560624,True,-1.427351
C2H4Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-1.7461878,-2.0718904,0.32570255,0.8968148,-3.8296475,-0.3141333,True,0.36317703
CH2Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-0.2359695,-1.4092963,1.1733267,0.92143893,-3.2153168,0.3967241,True,1.2733635
C2H6Ir40N2O80,IrO2,110,amidines,Acetimidamide,-3.0061305,-3.4111423,0.4050119,0.49428403,-4.379939,-2.4423456,True,0.819391
CH2Ir40O83,IrO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-1.0674099,-2.729075,1.6616651,0.7443465,-4.187994,-1.2701558,False,2.232381
C2H2O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Acetylene,-0.5592134,-0.68718606,0.12797266,0.38387206,-1.4395753,0.06520319,True,0.33337322
C3H8O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propane,-0.5394167,-0.38988376,-0.14953291,0.17256522,-0.7281116,-0.05165592,True,-0.8665298
CH4Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Methanol,-0.16172493,-1.3472433,1.1855184,0.90963155,-3.1301212,0.4356346,True,1.3032951
C2H4O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Ethanethial,-0.21411243,-1.4844464,1.270334,0.5404989,-2.5438242,-0.4250685,False,2.350299
CH2O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-0.18968032,-0.6298798,0.44019943,0.3351384,-1.286751,0.026991546,True,1.3134855
C3H7NO80Ru40,RuO2,110,imines,Propan-2-imine,-2.0319412,-1.9462168,-0.085724354,0.24273843,-2.4219842,-1.4704494,True,-0.35315526
C3H8O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propane,-0.744181,-0.40867627,-0.3355047,0.17756139,-0.7566966,-0.06065595,True,-1.8895139
CH3Ir40NO81,IrO2,110,oximes,Formaldoxime,-0.26538977,-1.5515511,1.2861613,0.94983983,-3.413237,0.310135,True,1.3540823
CH2O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Methanethial,-0.17663084,-0.77378637,0.5971555,0.43759632,-1.6314752,0.08390242,True,1.3646264
C2H4O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-1.2417115,-1.6070611,0.36534965,0.54634905,-2.6779053,-0.536217,True,0.66871107
C2H4S,None,None,thiols_thials_thioketones_thioethers,Ethanethial,0.0,-0.0066485405,0.0066485405,0.00871308,-0.023726176,0.0104290955,True,0.7630529
C3H8Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,-3.4684393,-2.3775942,-1.0908451,0.81130403,-3.96775,-0.7874383,True,-1.3445578
C2H4O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Ethanethial,-1.671883,-1.4869729,-0.18491006,0.54076684,-2.546876,-0.4270699,True,-0.34194046
C3H8O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,-0.52762645,-1.3775791,0.84995264,0.5915267,-2.5369716,-0.21818674,True,1.4368796
CH3NO81Ru40,RuO2,110,amides,Formamide,-1.6173105,-1.4388267,-0.17848384,0.6086428,-2.6317668,-0.24588668,True,-0.29324892
CH3Ir40NO80,IrO2,110,imines,Methanimine,-2.7595499,-1.557293,-1.2022568,0.95919883,-3.4373229,0.32273674,True,-1.2533969
CH5Ir40NO80,IrO2,110,amines,Methanamine,-2.769804,-2.2852833,-0.48452067,0.86650693,-3.9836369,-0.5869297,True,-0.55916536
CH5NO80Ru40,RuO2,110,amines,Methanamine,-0.7598352,-0.96098167,0.20114648,0.52282476,-1.9857183,0.06375486,True,0.38473022
C3H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Propane-2-thione,-0.7456896,-1.5188965,0.7732069,0.9184146,-3.318989,0.28119612,True,0.8418931
C2H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Ethanol,-1.9985453,-1.8800403,-0.118505,0.90067595,-3.6453652,-0.11471534,True,-0.13157341
CH2Ir40O83,IrO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-1.9233979,-2.3475752,0.4241773,0.90202683,-4.1155477,-0.5796026,True,0.4702491
C3H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-1.5034237,-1.4685875,-0.034836173,0.91997176,-3.2717323,0.33455718,True,-0.037866566
C2H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,-0.12101111,-0.86000395,0.7389928,0.70611066,-2.243981,0.523973,True,1.046568
C2H6O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Ethane,-0.23423661,-0.41019714,0.17596053,0.18282805,-0.76854014,-0.051854134,True,0.9624372
C2H4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,-1.2852226,-1.3718673,0.08664465,0.5568774,-2.463347,-0.28038764,True,0.15559018
