formula,material,surface,molecule_group,molecule,y_true,y_mean,error,y_std,y_min,y_max,in_interval,norm_res
CH4Ir40N2O80,IrO2,110,amidines,Formimidamide,-4.367753,-3.246642,-1.1211109,0.6031713,-4.428858,-2.0644264,True,-1.8586941
C3H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-0.92697227,-1.5989571,0.6719848,0.9100312,-3.3826182,0.18470407,True,0.73841953
CH2O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-2.4805303,-1.5394837,-0.9410466,0.5961779,-2.7079923,-0.37097502,True,-1.5784662
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.9085112,-2.7073042,-0.20120692,0.76105446,-4.198971,-1.2156374,True,-0.26437914
C2H4O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-1.7382373,-1.1619568,-0.5762805,0.6054793,-2.3486962,0.024782658,True,-0.95177567
C3H8Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,-0.27693567,-1.380742,1.1038063,0.9118976,-3.1680613,0.40657735,True,1.2104498
C3H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thione,-1.2170694,-1.5474138,0.33034444,0.5240027,-2.574459,-0.5203686,True,0.6304251
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Ethanol,-0.6903308,-0.6257992,-0.064531624,0.32778808,-1.2682638,0.016665459,True,-0.19686995
CH2Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-1.5168205,-1.4580824,-0.058738112,0.92430127,-3.269713,0.35354805,True,-0.06354867
C2H4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,-1.3709321,-0.80601484,-0.56491727,0.45643064,-1.700619,0.08858925,True,-1.2376848
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-0.38210133,-1.6719291,1.2898278,0.4545069,-2.5627627,-0.78109556,False,2.8378618
C3H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-0.62520176,-0.77531224,0.15011048,0.42822054,-1.6146245,0.06400001,True,0.3505448
C2H6N2O80Ru40,RuO2,110,amidines,Acetimidamide,-1.5487318,-2.130889,0.58215714,0.21268727,-2.547756,-1.7140219,False,2.737151
