formula,material,surface,molecule_group,molecule,y_true,y_mean,error,y_std,y_min,y_max,in_interval,norm_res
CH4Ir40N2O80,IrO2,110,amidines,Formimidamide,-4.367753,-3.3425798,-1.0251732,0.46613178,-4.256198,-2.4289615,False,-2.1993206
C3H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-0.92697227,-1.6774554,0.75048316,0.7479362,-3.1434102,-0.21150053,True,1.0034053
CH2O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-2.4805303,-1.7067347,-0.7737956,0.39331254,-2.4776273,-0.93584204,False,-1.967381
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.9085112,-2.59489,-0.31362104,0.44235715,-3.4619102,-1.7278701,True,-0.708977
C2H4O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-1.7382373,-1.197152,-0.54108524,0.47140318,-2.1211023,-0.27320176,True,-1.1478184
C3H8Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,-0.27693567,-1.4177161,1.1407804,0.9319898,-3.2444162,0.40898383,True,1.2240268
C3H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thione,-1.2170694,-1.2234551,0.006385684,0.31083146,-1.8326848,-0.6142254,True,0.020543879
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Ethanol,-0.6903308,-0.51395816,-0.17637265,0.25838837,-1.0203993,-0.0075169206,True,-0.6825874
CH2Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-1.5168205,-1.382455,-0.13436556,0.9394087,-3.2236962,0.45878613,True,-0.14303206
C2H4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,-1.3709321,-0.93201363,-0.43891847,0.43211347,-1.778956,-0.085071206,True,-1.0157481
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-0.38210133,-1.9024967,1.5203954,0.22189845,-2.3374176,-1.4675758,False,6.8517623
C3H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-0.62520176,-0.84080935,0.21560758,0.35864514,-1.5437539,-0.13786483,True,0.60117245
C2H6N2O80Ru40,RuO2,110,amidines,Acetimidamide,-1.5487318,-2.0704012,0.5216694,0.22953904,-2.5202978,-1.6205046,False,2.2726827
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-0.56342936,-1.0789605,0.5155312,0.7131667,-2.4767673,0.31884623,True,0.72287613
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-2.0807958,-1.6948565,-0.38593924,0.68318677,-3.0339026,-0.3558104,True,-0.5649103
CH2O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-0.20609812,-0.69874907,0.49265093,0.41188902,-1.5060515,0.10855341,True,1.1960769
C3H8Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,-0.21161768,-1.9738023,1.7621846,1.2243463,-4.373521,0.42591643,True,1.4392861
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-0.9778366,-1.1896021,0.21176553,0.7752655,-2.7091227,0.32991827,True,0.27315226
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-2.188802,-1.4631495,-0.72565246,0.44373724,-2.3328745,-0.59342456,True,-1.6353202
C3H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-1.1878296,-0.86760783,-0.32022178,0.3564743,-1.5662975,-0.16891819,True,-0.89830256
C2H6,None,None,alkanes_alkenes_alkynes,Ethane,0.0,-0.008597374,0.008597374,0.0123967575,-0.03289502,0.015700271,True,0.693518
C2H6N2O80Ru40,RuO2,110,amidines,Acetimidamide,-0.4174712,-1.6289009,1.2114297,0.6955602,-2.992199,-0.26560283,True,1.7416605
C3H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propylene,-1.2761489,-1.8491744,0.57302547,0.5429368,-2.9133306,-0.7850182,True,1.0554184
