Epoch,Train_MAE_eV,Val_MAE_eV,Test_MAE_eV,Train_std_eV,Val_std_eV,Test_std_eV,Learning_Rate
1,0.8191880877992331,0.7913924868290241,0.5420018874463581,0.943845594214622,0.8688648958189222,0.8675709679462703,0.0001
2,0.7805842608221134,0.7187329851664029,0.7499101161956787,0.8852933384325326,0.9850845418470896,0.979764440244764,0.0001
3,0.7509842243327024,0.7528119178918692,0.4897496842202686,0.8769395464615275,0.768436296545141,0.7458570596630795,0.0001
4,0.7332192603255187,0.6970771184334388,0.5503970157532465,0.8289502477656612,0.7562518361926431,0.7478155449436956,0.0001
5,0.7140258668143689,0.6856437508876507,0.541754207440785,0.8208138866729796,0.7759555061803044,0.7855722666774201,0.0001
6,0.6647585603939113,0.6197304221299978,0.667228795233227,0.7646409129760334,0.7853013572426981,0.8070699988652767,0.0001
7,0.6346937576057314,0.5596878024247977,0.6914311789330982,0.7404328550595694,0.754377314823941,0.7728752261176199,0.0001
8,0.5710470876413611,0.5139903884667617,0.9680194911502656,0.7013701353125515,0.7373958792066121,0.7573144552537447,0.0001
9,0.5155698541050459,0.5224780348631052,0.5692111651102701,0.6526726164858604,0.600067543033447,0.6068697844600548,0.0001
10,0.5283031958102862,0.4736016117609464,1.0869126575333732,0.6104548803197959,0.6786731205925562,0.6775373412888267,0.0001
11,0.4733837233024552,0.4223302144270677,0.9839428720020112,0.6063322812312641,0.4944123441603837,0.49373809022477066,0.0001
12,0.41169513608360875,0.39272423203174883,0.8775389279638018,0.50419474984705,0.4970691271285856,0.49772321528528607,0.0001
13,0.4184433891922921,0.5586259915278509,0.4564239340169089,0.5196929723974948,0.5319703599155706,0.5307959463451042,0.0001
14,0.4435506344767153,0.4045882041637714,0.6986654145377023,0.524927982190022,0.48217202759783195,0.47296214548032095,0.0001
15,0.4170166997679079,0.40866594360424924,0.7126801950590951,0.4970082416330089,0.5646521513096279,0.5626762943685006,0.0001
16,0.39550416708904884,0.39224666815537673,0.7016962142217726,0.5156061873205895,0.5010169312441426,0.49849846580297263,0.0001
17,0.3713660519948383,0.3450626822618338,0.9380470287232172,0.4551239369507876,0.5639690013229548,0.5542781986553648,0.0001
