formula,material,surface,molecule_group,molecule,y_true,y_mean,error,y_std,y_min,y_max,in_interval,norm_res
CH4Ir40N2O80,IrO2,110,amidines,Formimidamide,-4.367753,-3.1033113,-1.2644417,0.22193716,-3.5383081,-2.6683145,False,-5.697296
C3H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-0.92697227,-2.0257368,1.0987645,0.75435793,-3.5042784,-0.5471952,True,1.456556
CH2O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-2.4805303,-1.6117709,-0.8687594,0.23266976,-2.0678036,-1.1557381,False,-3.7338734
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.9085112,-2.6720815,-0.23642969,0.22362079,-3.1103783,-2.2337847,True,-1.0572796
C2H4O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-1.7382373,-1.3047318,-0.43350542,0.2590755,-1.8125198,-0.79694384,True,-1.6732783
C3H8Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,-0.27693567,-1.5332059,1.2562702,0.9049938,-3.3069937,0.24058199,True,1.3881534
C3H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thione,-1.2170694,-1.1533008,-0.063768625,0.22092989,-1.5863234,-0.72027814,True,-0.28863737
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Ethanol,-0.6903308,-0.7027178,0.012386978,0.11099345,-0.92026496,-0.4851706,True,0.11160098
CH2Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-1.5168205,-1.5931762,0.076355696,0.47188622,-2.5180733,-0.66827923,True,0.16180955
C2H4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,-1.3709321,-1.2702485,-0.10068357,0.26667,-1.7929218,-0.74757534,True,-0.37755868
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-0.38210133,-2.0908165,1.7087152,0.05449761,-2.1976318,-1.9840012,False,31.353947
C3H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-0.62520176,-0.5751244,-0.05007738,0.28092453,-1.1257365,-0.024512291,True,-0.1782592
C2H6N2O80Ru40,RuO2,110,amidines,Acetimidamide,-1.5487318,-2.3012824,0.7525506,0.12939431,-2.5548952,-2.0476696,False,5.8159485
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-0.56342936,-1.0845945,0.52116513,1.0298423,-3.1030853,0.9338963,True,0.50606304
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-2.0807958,-1.5181992,-0.56259656,0.5914893,-2.6775184,-0.35888016,True,-0.9511525
CH2O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-0.20609812,-0.7596863,0.55358815,0.36887142,-1.4826744,-0.03669828,True,1.5007619
C3H8Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,-0.21161768,-2.3464499,2.1348321,0.76071566,-3.8374524,-0.8554472,False,2.8063471
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-0.9778366,-0.59296227,-0.38487434,0.6018349,-1.7725587,0.58663416,True,-0.6395016
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-2.188802,-1.6059507,-0.5828513,0.26326367,-2.1219475,-1.0899539,False,-2.213945
C3H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-1.1878296,-0.68759906,-0.50023055,0.28396195,-1.2441645,-0.1310336,True,-1.7616112
C2H6,None,None,alkanes_alkenes_alkynes,Ethane,0.0,-0.13120663,0.13120663,0.005808453,-0.1425912,-0.11982206,False,22.588911
C2H6N2O80Ru40,RuO2,110,amidines,Acetimidamide,-0.4174712,-1.8767577,1.4592866,0.51054806,-2.8774319,-0.8760835,False,2.8582747
C3H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propylene,-1.2761489,-1.860548,0.5843991,0.29972145,-2.448002,-1.2730939,True,1.9498074
CH4Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Methane,-0.11427234,-1.1833827,1.0691104,0.36432186,-1.8974535,-0.4693119,False,2.9345217
CH5NO80Ru40,RuO2,110,amines,Methanamine,-0.31025186,-1.7943187,1.4840668,0.06052336,-1.9129444,-1.6756929,False,24.520563
C2H7NO80Ru40,RuO2,110,amines,Ethanamine,-0.28224644,-0.57895786,0.29671142,0.39815658,-1.3593447,0.20142907,True,0.74521285
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Ethanethiol,-3.1990073,-2.8536534,-0.34535384,0.42284748,-3.6824346,-2.0248723,True,-0.81673384
C3H8O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propane,-0.1939761,-0.33552444,0.14154834,0.08504302,-0.50220877,-0.16884011,True,1.6644322
C3H8O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,-1.7450719,-1.4812479,-0.263824,0.07718105,-1.6325228,-1.329973,False,-3.4182482
C3H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-1.9989017,-1.412395,-0.5865067,0.66271746,-2.7113214,-0.113468766,True,-0.8850027
CH3Ir40NO81,IrO2,110,amides,Formamide,-1.8287153,-2.821127,0.9924116,0.19352865,-3.200443,-2.4418108,False,5.127983
C2H4Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,-1.8185169,-2.0514793,0.23296249,0.24454826,-2.530794,-1.5721648,True,0.9526238
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.681627,-2.1442113,-0.53741574,1.0251198,-4.153446,-0.13497639,True,-0.52424675
C3H6O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propylene,-1.3276253,-0.8592675,-0.4683578,0.20433955,-1.259773,-0.45876196,False,-2.2920566
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-0.82214534,-0.6794326,-0.14271277,0.4197096,-1.5020634,0.14319825,True,-0.34002742
CH3Ir40NO80,IrO2,110,imines,Methanimine,-2.7626388,-2.5819607,-0.18067813,0.2701117,-3.1113796,-2.0525417,True,-0.6689015
C3H7Ir40NO80,IrO2,110,imines,Propan-2-imine,-2.7908976,-2.9478488,0.15695119,0.08965907,-3.1235805,-2.7721171,True,1.7505332
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-0.38859606,-2.0031216,1.6145256,0.054696552,-2.1103268,-1.8959163,False,29.517866
CH4Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Methane,-0.7329444,-0.65020776,-0.08273667,0.63127416,-1.8875052,0.58708966,True,-0.13106297
