formula,material,surface,molecule_group,molecule,y_true,y_mean,error,y_std,y_min,y_max,in_interval,norm_res
CH4Ir40N2O80,IrO2,110,amidines,Formimidamide,-4.367753,-3.1060786,-1.2616744,0.6442424,-4.3687935,-1.8433635,True,-1.9583846
C3H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-0.92697227,-1.622884,0.69591177,0.81911063,-3.2283409,-0.017427206,True,0.84959435
CH2O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-2.4805303,-1.7000275,-0.7805028,0.35870832,-2.4030957,-0.99695915,False,-2.1758704
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.9085112,-2.825993,-0.0825181,0.49691135,-3.7999394,-1.8520467,True,-0.16606201
C2H4O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-1.7382373,-1.2543304,-0.48390687,0.5556223,-2.34335,-0.16531074,True,-0.87092775
C3H8Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,-0.27693567,-1.3996335,1.1226978,0.9479214,-3.2575595,0.45829248,True,1.1843786
C3H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thione,-1.2170694,-1.3226213,0.10555196,0.43128106,-2.1679323,-0.47731048,True,0.24474053
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Ethanol,-0.6903308,-0.55480134,-0.13552946,0.32781404,-1.1973169,0.087714195,True,-0.41343397
CH2Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-1.5168205,-1.3964711,-0.12034941,0.9058677,-3.1719718,0.37902963,True,-0.13285539
C2H4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,-1.3709321,-0.8827506,-0.48818153,0.42386943,-1.7135346,-0.05196649,True,-1.1517262
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-0.38210133,-1.8770405,1.4949392,0.24174379,-2.3508582,-1.4032227,False,6.183982
