formula,material,surface,molecule_group,molecule,y_true,y_mean,error,y_std,y_min,y_max,in_interval,norm_res
CH4Ir40N2O80,IrO2,110,amidines,Formimidamide,-4.367753,-3.029306,-1.3384471,0.29268855,-3.6029754,-2.4556365,False,-4.57294
C3H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-0.92697227,-1.6497223,0.72275007,0.81236714,-3.241962,-0.05748272,True,0.889684
CH2O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-2.4805303,-1.7039299,-0.77660036,0.24902968,-2.192028,-1.2158318,False,-3.1185052
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.9085112,-2.5086596,-0.39985156,0.41958117,-3.3310387,-1.6862805,True,-0.95297784
C2H4O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-1.7382373,-1.0157112,-0.7225261,0.49625522,-1.9883714,-0.043050945,True,-1.4559566
C3H8Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,-0.27693567,-1.4808762,1.2039405,0.8520865,-3.1509657,0.18921328,True,1.4129323
C3H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thione,-1.2170694,-0.85632247,-0.36074692,0.39378074,-1.6281327,-0.084512234,True,-0.9161111
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Ethanol,-0.6903308,-0.58180845,-0.108522356,0.33693668,-1.2422044,0.07858747,True,-0.32208532
CH2Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-1.5168205,-1.5096341,-0.007186413,0.7155879,-2.9121866,-0.10708177,True,-0.010042669
C2H4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,-1.3709321,-1.0314882,-0.33944392,0.3932276,-1.8022144,-0.26076204,True,-0.86322504
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-0.38210133,-1.8787295,1.4966282,0.20160633,-2.2738779,-1.4835811,False,7.4235177
C3H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-0.62520176,-0.5868206,-0.03838116,0.34940678,-1.271658,0.09801668,True,-0.10984664
C2H6N2O80Ru40,RuO2,110,amidines,Acetimidamide,-1.5487318,-2.130765,0.58203316,0.16339666,-2.4510224,-1.8105075,False,3.5620873
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-0.56342936,-1.1439595,0.58053017,0.680525,-2.4777884,0.18986952,True,0.8530622
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-2.0807958,-1.4091058,-0.67169,0.68893516,-2.7594187,-0.05879283,True,-0.9749684
CH2O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-0.20609812,-0.46256983,0.2564717,0.30886894,-1.067953,0.14281332,True,0.8303577
C3H8Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,-0.21161768,-1.8313631,1.6197454,1.0621763,-3.913229,0.2505027,True,1.5249307
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-0.9778366,-1.1101003,0.13226366,0.9209715,-2.9152045,0.695004,True,0.14361319
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-2.188802,-1.5741681,-0.6146339,0.34566942,-2.2516801,-0.89665604,True,-1.7780975
C3H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-1.1878296,-0.821499,-0.36633062,0.39626488,-1.5981781,-0.04481983,True,-0.924459
C2H6,None,None,alkanes_alkenes_alkynes,Ethane,0.0,-0.016505957,0.016505957,0.022834482,-0.061261542,0.028249629,True,0.72285223
C2H6N2O80Ru40,RuO2,110,amidines,Acetimidamide,-0.4174712,-1.7131829,1.2957118,0.6142738,-2.9171596,-0.5092063,False,2.1093392
C3H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propylene,-1.2761489,-1.5983137,0.32216477,0.6691216,-2.909792,-0.2868353,True,0.48147416
CH4Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Methane,-0.11427234,-1.0880845,0.9738121,0.89558053,-2.8434224,0.6672534,True,1.0873529
CH5NO80Ru40,RuO2,110,amines,Methanamine,-0.31025186,-1.9113588,1.601107,0.14782067,-2.2010875,-1.6216303,False,10.831415
C2H7NO80Ru40,RuO2,110,amines,Ethanamine,-0.28224644,-0.6072363,0.32498989,0.3483538,-1.2900097,0.075537145,True,0.93293047
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Ethanethiol,-3.1990073,-2.4252346,-0.7737727,0.6786463,-3.7553813,-1.0950878,True,-1.1401708
C3H8O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propane,-0.1939761,-0.43754578,0.24356967,0.2665933,-0.96006864,0.08497709,True,0.91363764
C3H8O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,-1.7450719,-1.5668054,-0.17826653,0.22630976,-2.0103724,-1.1232382,True,-0.78771025
C3H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-1.9989017,-1.6121902,-0.38671148,0.7177333,-3.0189476,-0.20543289,True,-0.5387955
CH3Ir40NO81,IrO2,110,amides,Formamide,-1.8287153,-2.6108327,0.78211737,0.38484716,-3.3651333,-1.8565322,False,2.0322804
C2H4Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,-1.8185169,-1.8923895,0.073872685,0.55789125,-2.9858565,-0.79892266,True,0.13241413
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.681627,-2.0872982,-0.5943289,0.794042,-3.6436205,-0.5309758,True,-0.74848545
C3H6O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propylene,-1.3276253,-0.82385945,-0.5037658,0.3773384,-1.5634427,-0.08427614,True,-1.3350505
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-0.82214534,-1.1897976,0.3676523,0.85787505,-2.8712327,0.49163747,True,0.4285616
CH3Ir40NO80,IrO2,110,imines,Methanimine,-2.7626388,-2.390625,-0.3720138,0.34738153,-3.0714927,-1.7097572,True,-1.0709084
C3H7Ir40NO80,IrO2,110,imines,Propan-2-imine,-2.7908976,-2.9581761,0.16727853,0.16724454,-3.2859755,-2.6303768,True,1.0002033
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-0.38859606,-1.8658496,1.4772536,0.18345974,-2.2254307,-1.5062685,False,8.052195
CH4Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Methane,-0.7329444,-1.1196017,0.3866573,0.87981635,-2.8440418,0.6048384,True,0.439475
C3H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Propane-2-thione,-2.8751256,-2.9203622,0.045236588,0.20897822,-3.3299596,-2.5107648,True,0.21646556
C3H8O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propane,-0.6417942,-0.4656675,-0.17612672,0.28948122,-1.0330508,0.10171574,True,-0.6084219
C2H4Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-1.7461878,-2.5656075,0.81941974,0.356111,-3.263585,-1.86763,False,2.3010235
CH2Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-0.2359695,-1.1587251,0.92275566,0.90396976,-2.9305058,0.6130556,True,1.0207815
C2H6Ir40N2O80,IrO2,110,amidines,Acetimidamide,-3.0061305,-3.640974,0.6348436,0.17616427,-3.9862561,-3.295692,False,3.6037023
CH2Ir40O83,IrO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-1.0674099,-2.8004646,1.7330548,0.4337945,-3.650702,-1.9502274,False,3.9951055
C2H2O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Acetylene,-0.5592134,-0.51478857,-0.044424832,0.33076787,-1.1630936,0.13351649,True,-0.13430819
C3H8O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propane,-0.5394167,-0.45493186,-0.084484816,0.29713976,-1.0373259,0.12746209,True,-0.28432685
CH4Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Methanol,-0.16172493,-1.237443,1.075718,0.97720915,-3.152773,0.67788696,True,1.1008064
C2H4O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Ethanethial,-0.21411243,-1.4503098,1.2361974,0.31464222,-2.0670085,-0.833611,False,3.9288986
CH2O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-0.18968032,-0.46602106,0.27634072,0.3055594,-1.0649176,0.13287538,True,0.90437645
C3H7NO80Ru40,RuO2,110,imines,Propan-2-imine,-2.0319412,-2.0401587,0.008217573,0.099218294,-2.2346265,-1.8456908,True,0.082823165
C3H8O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propane,-0.744181,-0.43630517,-0.3078758,0.2669357,-0.9594992,0.08688885,True,-1.1533706
CH3Ir40NO81,IrO2,110,oximes,Formaldoxime,-0.26538977,-1.7404664,1.4750766,0.84492916,-3.3965275,-0.084405184,True,1.7457991
CH2O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Methanethial,-0.17663084,-0.6351457,0.45851487,0.38935727,-1.398286,0.12799454,True,1.1776199
C2H4O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-1.2417115,-1.3907497,0.1490382,0.44675872,-2.2663968,-0.51510257,True,0.33359885
C2H4S,None,None,thiols_thials_thioketones_thioethers,Ethanethial,0.0,-0.025080562,0.025080562,0.025910895,-0.07586592,0.025704794,True,0.9679543
C3H8Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,-3.4684393,-2.3142946,-1.1541448,0.938108,-4.1529865,-0.47560287,True,-1.2302898
C2H4O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Ethanethial,-1.671883,-1.4609843,-0.21089864,0.3141564,-2.076731,-0.8452378,True,-0.6713173
C3H8O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,-0.52762645,-1.3724805,0.84485406,0.6175914,-2.5829597,-0.16200137,True,1.3679823
CH3NO81Ru40,RuO2,110,amides,Formamide,-1.6173105,-1.7090001,0.09168959,0.2935439,-2.284346,-1.1336541,True,0.3123539
CH3Ir40NO80,IrO2,110,imines,Methanimine,-2.7595499,-1.2780533,-1.4814966,1.0420669,-3.3205044,0.76439786,True,-1.4216905
CH5Ir40NO80,IrO2,110,amines,Methanamine,-2.769804,-2.490878,-0.2789259,0.44505915,-3.363194,-1.6185622,True,-0.62671643
