formula,material,surface,molecule_group,molecule,y_true,y_mean,error,y_std,y_min,y_max,in_interval,norm_res
C3H7Ir40NO80,IrO2,110,imines,Propan-2-imine,-2.7908976,-2.9443316,0.15343404,0.18642057,-3.309716,-2.5789473,True,0.8230531
C2H5Ir40NO81,IrO2,110,amides,Acetamide,-2.1335754,-1.7572483,-0.37632716,0.8173821,-3.3593173,-0.15517938,True,-0.46040544
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.7412794,-2.0117078,-0.7295716,0.8527593,-3.683116,-0.3402995,True,-0.85554224
C2H5N,None,None,imines,Ethanimine,0.0,-0.0012382269,0.0012382269,0.0044081365,-0.009878174,0.0074017206,True,0.28089577
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-2.0794797,-0.93390703,-1.1455727,0.76653403,-2.4363136,0.5684997,True,-1.4944837
C3H6O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propylene,-0.18749672,-0.51974,0.33224326,0.20508577,-0.9217081,-0.117771864,True,1.6200211
CH3Ir40NO81,IrO2,110,amides,Formamide,-1.8287153,-2.5373507,0.70863533,0.5880055,-3.6898413,-1.3848599,True,1.2051508
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-1.309339,-1.6131134,0.30377436,0.60511774,-2.7991443,-0.42708266,True,0.5020087
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.185714,-0.89402264,-1.2916913,0.9206197,-2.6984375,0.9103921,True,-1.4030671
CH2Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-3.3377254,-1.6081953,-1.7295301,0.92279446,-3.4168725,0.20048189,True,-1.8742311
C3H9Ir40NO80,IrO2,110,amines,Trimethylamine,-0.52469885,-0.7209593,0.19626045,1.0968409,-2.8707676,1.4288489,True,0.17893247
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-0.38859606,-0.5170005,0.12840444,0.2859098,-1.0773838,0.043382704,True,0.4491082
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-0.07488867,-0.76202893,0.6871403,0.62318295,-1.9834676,0.4594097,True,1.1026301
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-0.8394818,-1.0454011,0.20591933,0.46930274,-1.9652345,-0.12556767,True,0.43877715
CH2Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-0.25796923,-0.88322383,0.62525463,0.8182993,-2.4870906,0.72064286,True,0.7640904
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-2.1075447,-1.6994962,-0.4080485,0.37331247,-2.4311886,-0.9678037,True,-1.0930482
