Epoch,Train_MAE_eV,Val_MAE_eV,Test_MAE_eV,Train_std_eV,Val_std_eV,Test_std_eV,Learning_Rate
1,0.843562995668483,0.8404742998954577,0.8380103437309592,0.921180332577653,0.8865253144986671,0.8881865672367731,0.001
2,0.8116386814168486,0.8118008324223706,0.8299528207534399,0.8986603491820929,0.913951072442358,0.9159885922840619,0.001
3,0.8117630754792347,0.8057700466905904,0.821906833567171,0.8977258182952668,0.8904281880341631,0.8905490837978738,0.001
4,0.7989899386197821,0.8267764331948044,0.8078004335745786,0.8825571197030254,0.9396937411776547,0.9392298727474025,0.001
5,0.7934653684597598,0.7835648976839505,0.8079015067499927,0.8961168124023918,0.9314968658430026,0.9300036426837199,0.001
6,0.7819017854485873,0.7855041658776438,0.8087587886386447,0.8856638698658866,0.8958641383472622,0.8930918542410704,0.001
7,0.7782240047208754,0.7899567652971317,0.778685651273809,0.8863271299904024,0.8904898286817069,0.8871394137244134,0.001
8,0.7599668852105264,0.7287959339272263,0.7679797930595202,0.8706680707973516,0.95589921203201,0.9526747193466822,0.001
9,0.7502391668730463,0.7547554582612127,0.7604671543479985,0.8811161461356996,0.8837214293118885,0.8805702206448657,0.001
10,0.7428982420328483,0.7743540808685825,0.7477612739954239,0.8789086067123141,0.8757374101214814,0.8710965318717087,0.001
11,0.7400808580620153,0.7266956027756389,0.7364165293864715,0.857980876928838,0.8907286743456836,0.8861483614002951,0.001
12,0.7244346319153477,0.7278743849860297,0.7364771121587509,0.8636252103431802,0.8294919397009765,0.8237925982952702,0.001
13,0.721537764222688,0.7442192786779159,0.7229754598731668,0.8412284327077474,0.787501025350092,0.7803322687178502,0.001
14,0.7227438678399947,0.722000525547908,0.7302258605630989,0.8426127838956071,0.851104203000463,0.8486773512537867,0.001
15,0.7158585420686198,0.7004625471229227,0.7456844790369017,0.8265612093423559,0.8918194719579986,0.8903767528464126,0.001
16,0.7111247407109117,0.7155865889329177,0.7235385230463794,0.8191462787816431,0.8625812787402103,0.8606874490531358,0.001
17,0.7156505318354068,0.7246308428609473,0.7132702057178204,0.8375968244411102,0.8123138600997188,0.8090703779254178,0.001
18,0.7098133041067338,0.7301001283857558,0.7069301238426795,0.8359658557285593,0.7694654502211051,0.7703088715257204,0.001
19,0.7110815499923875,0.7078691812661978,0.7058854714418069,0.8113346935449156,0.7807477858467691,0.7786198156370515,0.001
20,0.7064738726193228,0.6949112231914814,0.6966260600293803,0.8159666675962536,0.7779063625315384,0.7801826229749563,0.001
21,0.6971132052619545,0.7132621117127247,0.7361123378460224,0.8074941583253222,0.8716923090628564,0.8782113874430928,0.001
22,0.7207653239784458,0.7118465676266923,0.702113907561343,0.8385938405936705,0.7269455102966906,0.7317433206662827,0.001
23,0.7016313810891072,0.6609822134686332,0.6963497227073735,0.7991087587171228,0.8617963606355681,0.863671345036775,0.001
24,0.6942066543307487,0.7397708077716012,0.7073618306054009,0.8155465970826027,0.7331769838228321,0.7400483277297487,0.001
25,0.6951538532887381,0.7073223122164735,0.6953152428325425,0.8218012296275159,0.711438596367032,0.7164297254200944,0.001
26,0.6922273592396876,0.6721121184846275,0.7006838627350636,0.8112280395545941,0.7804213038353838,0.789099568277628,0.001
27,0.6958943147775928,0.6531906107552031,0.6951690759414282,0.8032508555913961,0.83266439154551,0.8402957558608515,0.001
28,0.6893902384987873,0.6748287901919112,0.6819479445106963,0.8018684998998465,0.7381687288291602,0.7445390740661572,0.001
29,0.7234939620963083,0.7128874786898621,0.7115996413760715,0.8088384045694488,0.7891468277554469,0.7974508068567739,0.001
30,0.7044233614511602,0.683079269197252,0.692696591727754,0.8019007972754294,0.8083373791189524,0.816809445480345,0.001
31,0.697841795058464,0.6912715618426983,0.680702839142237,0.792535034913331,0.7219104713979497,0.7283914925185536,0.001
32,0.6925010261769373,0.6410717108310797,0.6820702002598689,0.7928955179569904,0.8794977574274153,0.8862382205355753,0.001
33,0.6657144239502965,0.6645163613506871,0.6515348467052492,0.7598070194158584,0.7806700377123212,0.7849585886340829,0.001
34,0.6539686897561664,0.6632485736129631,0.6589108939863678,0.7575321495023879,0.6890254042980846,0.6945033300752017,0.001
35,0.6493157605901885,0.602573415153047,0.6494502817463671,0.7583424130195565,0.7455339251120878,0.7541062661930793,0.001
36,0.6299180602636858,0.5937873970749031,0.6636410024431016,0.7530940833072091,0.7653812866011966,0.7738601449288666,0.001
37,0.6399437185261786,0.5910493756970788,0.6229650913140713,0.7406747309138164,0.7280452505616019,0.7349422337807078,0.001
38,0.6140904592274459,0.5782319745446882,0.6262306087037437,0.732600731732193,0.7455770768614395,0.7535711470083122,0.001
39,0.6027424896440683,0.5346768472948645,0.5945496559143066,0.7184828164504855,0.716423034395991,0.7237095761249495,0.001
40,0.5936568760629847,0.5997358244708461,0.6489233827998495,0.6907993771704908,0.6912018700122411,0.6999280861072115,0.001
41,0.6015123989559897,0.5808680994897826,0.6168426937527127,0.7360298774650972,0.7344643467485394,0.745036148351558,0.001
42,0.5847201945052569,0.5862970555949415,0.6014680964315039,0.7004385705947588,0.6674573042297337,0.6749502376837143,0.001
43,0.5704771180521423,0.5568150944179959,0.5842104854746761,0.6836840017812446,0.6344089889140206,0.6413092846844685,0.001
44,0.5515136010882364,0.5715749773204836,0.5894995774978247,0.6753437473586625,0.5803018350378317,0.5867591903687497,0.001
45,0.5463453386911179,0.5095770776781261,0.5754225722744933,0.6499963180489006,0.6594458885092924,0.6665262548178875,0.001
46,0.5450102642795235,0.5403650387739524,0.5871720558557755,0.666380685216114,0.6403704998060248,0.646727749340982,0.001
47,0.5433426556178645,0.5056707094877194,0.5700141059027778,0.6663228666375522,0.6386074664558878,0.6456931909398809,0.001
48,0.528406648822065,0.49494356986803884,0.5795595319862039,0.6478868882384844,0.6060906755475217,0.6130958481766838,0.001
49,0.5336864433087304,0.5182703285135775,0.5779033970629048,0.6480910853295743,0.7350212344221306,0.7418151680418755,0.001
50,0.5421076786762181,0.5346134483304799,0.5959178178738325,0.6557034107148777,0.608844013425672,0.6164468275861338,0.001
51,0.5301732733445444,0.5268098391019381,0.5697846168126816,0.6466679888272636,0.5597350133538361,0.565868111521285,0.001
52,0.5181606708745862,0.4993878878079928,0.5883890808138073,0.6380964848109666,0.8121161411614811,0.8182704248251983,0.001
53,0.5185384697928413,0.49399761664561737,0.5929171549968231,0.6373475495012796,0.7968552583305508,0.8031465267044834,0.001
54,0.5312959163243741,0.6234802323528844,0.6209809515211318,0.6690896044176271,0.6264088478163989,0.6315211857599157,0.001
55,0.5313573733704637,0.4971282563657842,0.5666850917359703,0.6524268112673358,0.6006866064810434,0.6061867972176771,0.001
56,0.5201378305579908,0.5086644775847085,0.5613363665393275,0.6432287571171394,0.5894573314181355,0.5954061812774613,0.001
57,0.5063037291337322,0.5099294430170304,0.5590320570856078,0.6236200153738086,0.6289447253511442,0.6344798832808601,0.001
58,0.5137661162498417,0.5137496463253967,0.5702424782973069,0.6247631422331293,0.5848441690052738,0.5911830944455881,0.001
59,0.5091384241723905,0.48679905569451487,0.5592035880455604,0.6402273967640398,0.5192952876906276,0.5219656572819045,0.001
60,0.5056283154341337,0.5145805819421752,0.5605255762736002,0.6296732614148297,0.5226093449248913,0.5246281760440995,0.001
61,0.5143933513484928,0.49370810109325963,0.5618386737301818,0.6189424278201007,0.5724111770581285,0.5757784720189636,0.001
