Epoch,Train_MAE_eV,Val_MAE_eV,Test_MAE_eV,Train_std_eV,Val_std_eV,Test_std_eV,Learning_Rate
1,0.8412947843545593,0.7850191671340192,0.8242279115270396,0.9386019884345808,0.8925365252555273,0.8975193783241098,0.001
2,0.8250963494813416,0.7584144717357197,0.8368989365999816,0.911821655528481,0.9240190925249807,0.9306808919788718,0.001
3,0.8002094629311844,0.7425792608104769,0.8226607822981037,0.9350625802588484,0.8699413189974406,0.8728521480358096,0.001
4,0.7718248908261327,0.7437106038703293,0.816075825300373,0.8973672066840362,0.9244291243452427,0.9310815048128243,0.001
5,0.7940071899238346,0.7303306743746898,0.7596574533181112,0.9147933161909674,0.9940920114943301,1.0002457492165986,0.001
6,0.7616626113168149,0.7162242131155045,0.7450570903840612,0.9004755097348088,0.859629259827799,0.8650187635420709,0.001
7,0.7820808587247383,0.753562036107798,0.8412309670057453,0.900947755167208,1.011766497791815,1.0225749375399722,0.001
8,0.7597360697021385,0.7261611633613462,0.762584569024258,0.9012017913999631,0.8726443024045779,0.8775699814212196,0.001
9,0.7607775677400762,0.722067723508741,0.7408919178071569,0.8723721527366121,0.8787548093948101,0.8844862545137828,0.001
10,0.7530511056803677,0.711271809749916,0.7827938814632228,0.9022102293997354,0.9905228597162457,1.000038338307812,0.001
11,0.7421167123155855,0.7022683425027816,0.7408625258774054,0.8785036686282168,0.8673156115301203,0.8740802147918522,0.001
12,0.7259605800285667,0.7070124735597705,0.7583667997454033,0.8457689772772892,0.8239762512102127,0.8315658409416381,0.001
13,0.7185886782323722,0.6973321867770836,0.7210780753463996,0.8631159350975572,0.7738288073336519,0.7820976388098572,0.001
14,0.7431163495338832,0.696301667416682,0.7350690755687777,0.8484744911984121,0.8093059183945104,0.8187443947603918,0.001
15,0.7118300373097306,0.6877959009076728,0.7223821663465656,0.8515358925276123,0.8033461876389726,0.8124169129675818,0.001
16,0.7261923055406518,0.712713644152782,0.7159545577940394,0.8635266807213401,0.7318355046867496,0.7429648501035163,0.001
17,0.7259091492773235,0.69383867451402,0.7334096881209827,0.8301762318617064,0.90136003842038,0.9176836649719248,0.001
18,0.7119056810277746,0.7286965495250264,0.7193084622992844,0.8364679027222368,0.7625757994820974,0.7814300138148591,0.001
19,0.7222980979369739,0.6799230849156614,0.7017078712338307,0.8566631700529419,0.7553528458053769,0.767634338533406,0.001
20,0.7241805482637244,0.7164571089822738,0.7438479720569048,0.8184039722007768,0.8682008030332466,0.8805832842003876,0.001
21,0.7185420582753475,0.7317474005652256,0.721090594276053,0.8531065098364732,0.8041340697429389,0.816089689695903,0.001
22,0.7143083389830416,0.6812932647642542,0.7001774701915804,0.831762048355313,0.7148005554840627,0.7300954677222867,0.001
23,0.702283143312829,0.6718469682286997,0.7207407443249811,0.8269303150058259,0.8045557625902688,0.8213112214876538,0.001
24,0.7080538197844304,0.6966362976637043,0.6923899416063652,0.8171140621517169,0.6935880564162246,0.7103916849756466,0.001
25,0.688261592487996,0.6640300047202189,0.688317482588721,0.8134331464531743,0.8078278822073516,0.8234027033724914,0.001
26,0.6658106526972493,0.6584418797102131,0.6789297627621009,0.7971444426047158,0.7444098232336037,0.7606675410322283,0.001
27,0.6776039672140074,0.6606832097788327,0.6665299994046571,0.7877710484824146,0.8106994372929758,0.8307524188940246,0.001
28,0.7048981494297136,0.6803888688321973,0.6886405788484167,0.8461113856060978,0.6271399497987583,0.6401995393505322,0.001
29,0.6983770427294822,0.6564824932911357,0.6788250442411079,0.8082956529503857,0.8518633539180321,0.8733459766325644,0.001
30,0.6976298796278697,0.6937357363153677,0.6904525209645755,0.7925152845476822,0.6776031028006271,0.6973864115782581,0.001
31,0.6605826423335048,0.6519150890287806,0.6540912135702664,0.8265892108443524,0.7495187055591749,0.7639679900619807,0.001
32,0.6821872422624824,0.6578554286331427,0.6526441417756628,0.7872073959472622,0.7816357623128142,0.8006766376080265,0.001
33,0.6753211313098295,0.6663817734014793,0.6673870067127415,0.7748697529118157,0.8626234348193844,0.8864421593486719,0.001
34,0.6690761790239154,0.6867300916890628,0.6713920968477843,0.8322683121607739,0.8005638593351966,0.8185387629934637,0.001
35,0.6854334878436685,0.6738953043202884,0.7317096288086938,0.7860359316636495,0.7674001720682092,0.7896453543042832,0.001
