formula,material,surface,molecule_group,molecule,y_true,y_mean,error,y_std,y_min,y_max,in_interval,norm_res
C3H7Ir40NO80,IrO2,110,imines,Propan-2-imine,-2.7908976,-3.0040789,0.21318126,0.2303304,-3.4555264,-2.5526314,True,0.9255455
C2H5Ir40NO81,IrO2,110,amides,Acetamide,-2.1335754,-1.6409286,-0.4926468,0.8724129,-3.350858,0.06900072,True,-0.5646945
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.7412794,-2.1709611,-0.5703182,0.9355593,-4.0046573,-0.3372649,True,-0.6096014
C2H5N,None,None,imines,Ethanimine,0.0,0.001280427,-0.001280427,0.012551891,-0.023321278,0.025882132,True,-0.10201069
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-2.0794797,-1.1226971,-0.9567826,0.82528293,-2.7402515,0.49485743,True,-1.1593388
C3H6O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propylene,-0.18749672,-0.43384206,0.24634534,0.16833688,-0.7637824,-0.10390177,True,1.4634068
CH3Ir40NO81,IrO2,110,amides,Formamide,-1.8287153,-2.6805167,0.8518014,0.5403499,-3.7396026,-1.6214309,True,1.5763886
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-1.309339,-1.4391261,0.12978709,0.65125537,-2.7155867,-0.1626656,True,0.19928755
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.185714,-0.94609684,-1.2396171,0.876233,-2.6635134,0.7713198,True,-1.4147117
CH2Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-3.3377254,-1.6623474,-1.675378,0.45996436,-2.5638776,-0.7608173,False,-3.6424081
C3H9Ir40NO80,IrO2,110,amines,Trimethylamine,-0.52469885,-0.7691675,0.24446863,0.49620265,-1.7417247,0.2033897,True,0.492679
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-0.38859606,-0.56523734,0.17664129,0.31588253,-1.1843672,0.053892434,True,0.5591993
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-0.07488867,-0.833509,0.7586204,0.8433226,-2.4864213,0.81940323,True,0.89956135
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-0.8394818,-0.9783817,0.13889992,0.45955977,-1.8791189,-0.07764453,True,0.30224562
CH2Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-0.25796923,-0.8598173,0.6018481,0.9841176,-2.788688,1.0690532,True,0.6115612
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-2.1075447,-1.7404866,-0.36705804,0.39269534,-2.5101695,-0.97080374,True,-0.93471456
C3H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-1.1878296,-1.3702776,0.18244803,0.1176253,-1.6008233,-1.139732,True,1.5510951
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,-1.0197909,-1.0055833,-0.014207602,0.22805852,-1.452578,-0.5585886,True,-0.062298052
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-2.5745344,-2.5834913,0.008956909,0.03922721,-2.6603765,-2.506606,True,0.22833408
C2H4O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Ethanethial,-0.18970709,-0.41958964,0.22988255,0.27550355,-0.9595766,0.12039733,True,0.8344087
C2H4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,-1.3763677,-1.3500589,-0.026308775,0.039019514,-1.4265372,-1.2735807,True,-0.6742466
CH4Ir40N2O80,IrO2,110,amidines,Formimidamide,-3.2158659,-2.820163,-0.39570284,0.27915862,-3.3673139,-2.2730122,True,-1.4174838
C2H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,-1.6971824,-1.1822295,-0.5149529,0.44347563,-2.0514417,-0.31301725,True,-1.1611751
