formula,material,surface,molecule_group,molecule,y_true,y_mean,error,y_std,y_min,y_max,in_interval,norm_res
C3H7Ir40NO80,IrO2,110,imines,Propan-2-imine,-2.7908976,-2.9212217,0.13032413,0.03466597,-2.989167,-2.8532765,False,3.7594254
C2H5Ir40NO81,IrO2,110,amides,Acetamide,-2.1335754,-1.517557,-0.6160184,0.9175307,-3.3159173,0.2808032,True,-0.67138726
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.7412794,-1.9654342,-0.77584517,1.0908147,-4.103431,0.17256272,True,-0.7112529
C2H5N,None,None,imines,Ethanimine,0.0,0.00157094,-0.00157094,0.005282666,-0.008783085,0.011924965,True,-0.29737636
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-2.0794797,-1.1364825,-0.9429972,0.7039894,-2.5163016,0.2433368,True,-1.3395048
C3H6O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propylene,-0.18749672,-0.46660912,0.2791124,0.16064996,-0.78148305,-0.15173522,True,1.7373948
CH3Ir40NO81,IrO2,110,amides,Formamide,-1.8287153,-2.5108335,0.6821182,0.9069,-4.2883577,-0.7333095,True,0.75214267
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-1.309339,-1.4252589,0.11591983,0.82161313,-3.0356207,0.18510294,True,0.1410881
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.185714,-0.87638515,-1.3093288,0.9000365,-2.6404567,0.88768643,True,-1.4547508
CH2Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-3.3377254,-1.1899238,-2.1478016,1.4649822,-4.061289,1.6814413,True,-1.466094
C3H9Ir40NO80,IrO2,110,amines,Trimethylamine,-0.52469885,-0.7537213,0.22902244,0.6557713,-2.0390332,0.5315905,True,0.34924132
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-0.38859606,-0.59812856,0.2095325,0.25624657,-1.1003718,-0.09588528,True,0.8176988
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-0.07488867,-0.6913037,0.616415,0.8205038,-2.2994912,0.91688377,True,0.7512641
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-0.8394818,-1.160607,0.3211252,0.22189054,-1.5955124,-0.7257015,True,1.4472235
CH2Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-0.25796923,-0.7304195,0.4724503,1.2744706,-3.228382,1.767543,True,0.37070316
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-2.1075447,-1.7917125,-0.31583214,0.4902198,-2.7525434,-0.8308817,True,-0.64426637
C3H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-1.1878296,-1.3097898,0.12196016,0.13067494,-1.5659127,-1.0536668,True,0.9333095
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,-1.0197909,-1.1199236,0.100132704,0.08580009,-1.2880918,-0.9517554,True,1.1670467
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-2.5745344,-2.6026282,0.028093815,0.030183397,-2.6617877,-2.5434687,True,0.93077046
C2H4O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Ethanethial,-0.18970709,-0.39237642,0.20266934,0.25286627,-0.8879943,0.10324147,True,0.8014882
C2H4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,-1.3763677,-1.3434508,-0.032916903,0.052863892,-1.447064,-1.2398375,True,-0.62267274
CH4Ir40N2O80,IrO2,110,amidines,Formimidamide,-3.2158659,-2.955493,-0.26037288,0.13440293,-3.2189226,-2.6920633,True,-1.937256
C2H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,-1.6971824,-1.1072309,-0.5899515,0.31189898,-1.7185528,-0.49590892,True,-1.8914827
CH4Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Methane,-0.11427234,-0.4826305,0.36835814,0.38203526,-1.2314196,0.26615864,True,0.9641993
