formula,material,surface,molecule_group,molecule,y_true,y_mean,error,y_std,y_min,y_max,in_interval,norm_res
C3H7Ir40NO80,IrO2,110,imines,Propan-2-imine,-2.7908976,-3.1100817,0.31918406,0.14456083,-3.393421,-2.8267424,False,2.2079568
C2H5Ir40NO81,IrO2,110,amides,Acetamide,-2.1335754,-1.1121132,-1.0214622,0.7211901,-2.5256457,0.30141938,True,-1.4163564
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.7412794,-2.0910337,-0.65024567,0.8679546,-3.792225,-0.38984263,True,-0.7491701
C2H5N,None,None,imines,Ethanimine,0.0,0.0026117563,-0.0026117563,0.0040348493,-0.005296549,0.0105200615,True,-0.6472996
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-2.0794797,-1.3627225,-0.7167572,0.7385737,-2.810327,0.0848819,True,-0.9704613
C3H6O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propylene,-0.18749672,-0.44289148,0.25539476,0.15318725,-0.7431385,-0.14264446,True,1.6672064
CH3Ir40NO81,IrO2,110,amides,Formamide,-1.8287153,-2.673565,0.8448496,0.3750885,-3.4087384,-1.9383914,False,2.2524006
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-1.309339,-2.2016468,0.89230776,0.1019758,-2.4015193,-2.0017743,False,8.750192
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.185714,-0.889331,-1.296383,0.94610184,-2.7436905,0.96502864,True,-1.3702363
CH2Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-3.3377254,-1.5694537,-1.7682717,0.64330816,-2.8303378,-0.30856967,False,-2.7487164
C3H9Ir40NO80,IrO2,110,amines,Trimethylamine,-0.52469885,-0.7537169,0.22901803,0.72605616,-2.176787,0.6693532,True,0.31542742
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-0.38859606,-0.5827998,0.19420373,0.28475004,-1.1409099,-0.024689674,True,0.68201476
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-0.07488867,-0.7856306,0.71074194,0.92903554,-2.6065402,1.0352792,True,0.765032
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-0.8394818,-1.0650494,0.22556764,0.30295995,-1.6588509,-0.4712479,True,0.74454606
CH2Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-0.25796923,-0.9202299,0.66226065,1.3032877,-3.474674,1.6342142,True,0.50814617
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-2.1075447,-1.7992971,-0.30824757,0.4447184,-2.6709452,-0.927649,True,-0.6931298
C3H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-1.1878296,-1.3187219,0.13089228,0.1353271,-1.583963,-1.0534807,True,0.96722883
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,-1.0197909,-1.1388661,0.11907518,0.14471737,-1.422512,-0.85522,True,0.82281196
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-2.5745344,-2.6034257,0.028891325,0.035668004,-2.673335,-2.5335164,True,0.8100068
C2H4O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Ethanethial,-0.18970709,-0.423077,0.2333699,0.24620575,-0.90564024,0.0594863,True,0.94786537
C2H4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,-1.3763677,-1.3599024,-0.016465306,0.04905789,-1.4560559,-1.2637489,True,-0.33563015
CH4Ir40N2O80,IrO2,110,amidines,Formimidamide,-3.2158659,-2.941629,-0.27423692,0.13638033,-3.2089343,-2.6743236,False,-2.0108247
C2H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,-1.6971824,-1.1812652,-0.5159172,0.45372865,-2.0705733,-0.29195708,True,-1.1370611
CH4Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Methane,-0.11427234,-0.48530537,0.371033,0.35264608,-1.1764917,0.20588094,True,1.0521399
C2H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Ethene,-0.13535583,-0.44782513,0.3124693,0.1768793,-0.7945086,-0.10114169,True,1.766568
C3H8O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,-1.7831517,-1.787003,0.0038512945,0.35479385,-2.482399,-1.0916071,True,0.010855021
C3H8Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propane,-0.4181488,-0.5047299,0.08658114,0.40836155,-1.3051186,0.2956587,True,0.2120208
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-1.9872928,-1.7992488,-0.18804395,0.4435708,-2.6686475,-0.92985004,True,-0.42393222
C2H2,None,None,alkanes_alkenes_alkynes,Acetylene,0.0,-0.0018033981,0.0018033981,0.004641606,-0.010900946,0.00729415,True,0.3885289
CH3Ir40NO81,IrO2,110,oximes,Formaldoxime,-0.26538977,-0.81487995,0.5494902,0.8762346,-2.5322998,0.9025399,True,0.627104
C2H7NO80Ru40,RuO2,110,amines,Ethanamine,-0.79394776,-0.62392163,-0.17002612,0.16485748,-0.9470423,-0.30080098,True,-1.0313522
C2H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-0.166147,-1.7946937,1.6285467,0.03309607,-1.859562,-1.7298254,False,49.206646
CH4Ir40N2O80,IrO2,110,amidines,Formimidamide,-2.9669564,-2.9416292,-0.025327206,0.13638031,-3.2089345,-2.6743238,True,-0.18571013
C2H4Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-3.4020224,-2.9098725,-0.49214983,0.13610826,-3.1766448,-2.6431003,False,-3.6158702
C3H8O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propane,-0.32321647,-0.29155314,-0.03166333,0.09486484,-0.47748822,-0.10561806,True,-0.33377308
CH3Ir40NO81,IrO2,110,amides,Formamide,-1.8881103,-2.03025,0.14213979,0.28318375,-2.5852902,-1.47521,True,0.5019348
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-0.5272654,-2.944837,2.4175715,0.10321688,-3.1471422,-2.742532,False,23.42225
C2H5Ir40NO80,IrO2,110,imines,N-methylmethanimine,-2.6867654,-2.4327106,-0.25405478,0.10022188,-2.6291456,-2.2362757,False,-2.5349233
C2H4O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-0.12246895,-0.65486914,0.5324002,0.52763623,-1.6890361,0.3792979,True,1.0090289
CH2O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-0.19747382,-0.5807081,0.38323426,0.27781665,-1.1252288,-0.03618741,True,1.3794503
C3H9Ir40NO80,IrO2,110,amines,Trimethylamine,-2.4104888,-0.7537169,-1.6567719,0.72605616,-2.176787,0.6693532,False,-2.2818785
C3H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Prop-1-yne,-1.2023008,-1.2225432,0.020242453,0.02129444,-1.2642803,-1.1808062,True,0.95059806
CH4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Methane,-0.47293362,-0.40034592,-0.0725877,0.08437651,-0.5657239,-0.23496796,True,-0.8602833
CH4Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Methane,-0.7329444,-0.300511,-0.43243343,0.45962372,-1.2013736,0.6003515,True,-0.9408423
CH3NO82Ru40,RuO2,110,carbamate-esters,Carbamic-acid,-2.45996,-2.119182,-0.34077787,0.019842297,-2.158073,-2.0802913,False,-17.174316
CH3Ir40NO81,IrO2,110,oximes,Formaldoxime,-1.4912084,-2.094691,0.6034826,0.091001384,-2.2730536,-1.9163283,False,6.631576
CH2Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-2.1002958,-1.6651151,-0.43518066,0.17464241,-2.0074143,-1.322816,False,-2.4918385
CH4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Methane,-0.3046093,-0.28438067,-0.020228624,0.08021478,-0.44160163,-0.1271597,True,-0.25218076
C2H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Ethene,-0.2685277,-0.3233484,0.054820716,0.12313072,-0.5646846,-0.08201219,True,0.44522372
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-0.30412295,-0.9860641,0.68194115,1.5636466,-4.0508113,2.0786834,True,0.4361223
C3H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propylene,-1.5501872,-1.7702562,0.22006893,1.1568208,-4.037625,0.49711263,True,0.19023597
C2H4,None,None,alkanes_alkenes_alkynes,Ethene,0.0,-0.0010012388,0.0010012388,0.0041256472,-0.009087508,0.00708503,True,0.24268648
C2H7NO80Ru40,RuO2,110,amines,Ethanamine,-2.0831358,-1.9150119,-0.16812396,0.27863964,-2.4611456,-1.3688781,True,-0.6033742
C2H5NO80Ru40,RuO2,110,imines,N-methylmethanimine,-0.64916146,-0.6521642,0.0030027628,0.25332057,-1.1486726,-0.15565589,True,0.011853608
C2H7NO80Ru40,RuO2,110,amines,Ethanamine,-2.1033635,-1.9151477,-0.18821585,0.27895838,-2.461906,-1.3683892,True,-0.67470944
C3H8O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propane,-0.7750492,-0.5541917,-0.2208575,0.08847514,-0.72760296,-0.38078043,False,-2.4962664
C3H4Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Prop-1-yne,-2.5933847,-1.6667558,-0.92662895,0.16427368,-1.9887322,-1.3447794,False,-5.6407633
C2H5NO81Ru40,RuO2,110,amides,Acetamide,-1.5593495,-0.6836819,-0.87566763,0.33866584,-1.347467,-0.019896865,False,-2.585639
C3H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Prop-1-yne,-1.1714629,-0.5777248,-0.5937381,0.16122012,-0.8937162,-0.26173338,False,-3.682779
C3H9Ir40NO80,IrO2,110,amines,Trimethylamine,-1.0374961,-0.7537169,-0.2837792,0.72605616,-2.176787,0.6693532,True,-0.39085022
CH2Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-1.135341,-1.8473185,0.7119775,0.03860434,-1.922983,-1.771654,False,18.442938
