formula,material,surface,molecule_group,molecule,y_true,y_mean,error,y_std,y_min,y_max,in_interval,norm_res
CH4Ir40N2O80,IrO2,110,amidines,Formimidamide,-4.367753,-3.1153004,-1.2524526,0.30552444,-3.7141283,-2.5164726,False,-4.0993533
C3H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-0.92697227,-1.5970067,0.6700344,0.78943753,-3.1443043,-0.04970908,True,0.8487491
CH2O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-2.4805303,-1.7845793,-0.695951,0.20019422,-2.17696,-1.3921986,False,-3.476379
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.9085112,-2.601932,-0.3065791,0.4389413,-3.462257,-1.7416071,True,-0.6984513
C2H4O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-1.7382373,-1.1401753,-0.5980619,0.4370533,-1.9967998,-0.28355086,True,-1.3683959
C3H8Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,-0.27693567,-1.4002261,1.1232904,0.94846857,-3.2592244,0.4587723,True,1.1843201
C3H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thione,-1.2170694,-1.1336427,-0.083426714,0.2970923,-1.7159436,-0.5513418,True,-0.28081077
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Ethanol,-0.6903308,-0.56093657,-0.12939423,0.25872642,-1.0680404,-0.05383277,True,-0.5001199
CH2Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-1.5168205,-1.688842,0.17202151,0.71363825,-3.087573,-0.29011106,True,0.2410486
C2H4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,-1.3709321,-0.8987494,-0.4721827,0.4588186,-1.798034,0.0005350709,True,-1.0291271
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-0.38210133,-1.9878137,1.6057124,0.13955384,-2.2613392,-1.7142882,False,11.5060425
C3H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-0.62520176,-0.5976524,-0.027549386,0.34660107,-1.2769904,0.08168572,True,-0.079484425
C2H6N2O80Ru40,RuO2,110,amidines,Acetimidamide,-1.5487318,-2.172924,0.62419224,0.34373134,-2.8466375,-1.4992106,True,1.8159305
