formula,material,surface,molecule_group,molecule,y_true,y_mean,error,y_std,y_min,y_max,in_interval,norm_res
C3H7Ir40NO80,IrO2,110,imines,Propan-2-imine,-2.7908976,-2.9816961,0.19079852,0.09306842,-3.1641102,-2.799282,False,2.0500886
C2H5Ir40NO81,IrO2,110,amides,Acetamide,-2.1335754,-1.6181768,-0.5153986,0.860335,-3.3044333,0.06807983,True,-0.5990674
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.7412794,-2.1744933,-0.56678605,1.1294814,-4.388277,0.03929043,True,-0.50181085
C2H5N,None,None,imines,Ethanimine,0.0,0.025212646,-0.025212646,0.03836411,-0.049981005,0.1004063,True,-0.65719354
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-2.0794797,-1.7417231,-0.33775663,0.44425482,-2.6124625,-0.8709836,True,-0.7602768
C3H6O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propylene,-0.18749672,-0.43611938,0.24862266,0.29009405,-1.0047038,0.13246495,True,0.85704154
CH3Ir40NO81,IrO2,110,amides,Formamide,-1.8287153,-2.7853231,0.9566078,0.61606175,-3.992804,-1.5778421,True,1.5527791
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-1.309339,-1.1502807,-0.15905833,1.0900642,-3.2868066,0.98624516,True,-0.14591649
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.185714,-0.88711077,-1.2986033,0.7145508,-2.2876303,0.51340884,True,-1.8173702
CH2Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-3.3377254,-1.5226882,-1.8150373,1.3801229,-4.227729,1.1823528,True,-1.3151273
C3H9Ir40NO80,IrO2,110,amines,Trimethylamine,-0.52469885,-0.62425435,0.09955549,0.4449689,-1.4963934,0.24788475,True,0.22373584
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-0.38859606,-0.5803947,0.19179863,0.2522579,-1.0748202,-0.08596918,True,0.7603275
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-0.07488867,-0.610027,0.53513837,0.9250912,-2.4232059,1.2031517,True,0.57847095
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-0.8394818,-1.0933219,0.25384015,0.36310792,-1.8050134,-0.38163036,True,0.6990763
CH2Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-0.25796923,-0.84219927,0.58423007,1.1640555,-3.123748,1.4393494,True,0.501892
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-2.1075447,-1.6960485,-0.41149616,0.39311793,-2.4665596,-0.92553735,True,-1.04675
C3H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-1.1878296,-1.3525047,0.16467512,0.11895377,-1.5856541,-1.1193553,True,1.3843623
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,-1.0197909,-1.098848,0.0790571,0.119992666,-1.3340336,-0.86366236,True,0.6588494
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-2.5745344,-2.5807033,0.0061688423,0.061513815,-2.7012703,-2.4601362,True,0.10028385
C2H4O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Ethanethial,-0.18970709,-0.4201166,0.23040952,0.3723901,-1.1500012,0.30976796,True,0.6187316
C2H4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,-1.3763677,-1.4094186,0.033050895,0.120394945,-1.6453927,-1.1734445,True,0.2745206
CH4Ir40N2O80,IrO2,110,amidines,Formimidamide,-3.2158659,-3.0297165,-0.18614936,0.14616036,-3.3161907,-2.7432423,True,-1.2735968
C2H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,-1.6971824,-1.1712689,-0.5259135,0.42018163,-1.9948249,-0.34771293,True,-1.2516336
CH4Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Methane,-0.11427234,-0.61221814,0.4979458,0.41386333,-1.4233903,0.19895399,True,1.2031648
C2H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Ethene,-0.13535583,-0.45461017,0.31925434,0.27831516,-1.0001079,0.09088755,True,1.1470965
