formula,material,surface,molecule_group,molecule,y_true,y_mean,error,y_std,y_min,y_max,in_interval,norm_res
C3H7Ir40NO80,IrO2,110,imines,Propan-2-imine,-2.7908976,-3.0446112,0.2537136,0.06369364,-3.1694508,-2.9197717,False,3.9833426
C2H5Ir40NO81,IrO2,110,amides,Acetamide,-2.1335754,-1.3878353,-0.7457402,0.6150576,-2.593348,-0.18232238,True,-1.2124721
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.7412794,-1.8566859,-0.8845935,1.2248112,-4.2573156,0.5439441,True,-0.72222847
C2H5N,None,None,imines,Ethanimine,0.0,0.0017393827,-0.0017393827,0.007924637,-0.013792906,0.017271671,True,-0.21949053
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-2.0794797,-1.5614431,-0.5180366,0.4835027,-2.5091083,-0.6137778,True,-1.0714245
C3H6O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propylene,-0.18749672,-0.5033566,0.31585985,0.20633282,-0.9077689,-0.09894425,True,1.530827
CH3Ir40NO81,IrO2,110,amides,Formamide,-1.8287153,-2.351441,0.5227256,0.7952126,-3.9100575,-0.79282415,True,0.65734065
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-1.309339,-1.812463,0.503124,0.191297,-2.187405,-1.437521,False,2.6300673
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.185714,-0.8707813,-1.3149327,0.93168145,-2.696877,0.9553144,True,-1.4113544
CH2Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-3.3377254,-1.2324038,-2.1053216,1.4027169,-3.9817288,1.5169213,True,-1.5008885
C3H9Ir40NO80,IrO2,110,amines,Trimethylamine,-0.52469885,-0.8033918,0.27869296,0.6139085,-2.0066526,0.39986897,True,0.45396495
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-0.38859606,-0.53074455,0.1421485,0.27790165,-1.0754318,0.0139427185,True,0.5115065
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-0.07488867,-0.88415736,0.8092687,0.8014445,-2.4549885,0.6866738,True,1.0097626
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-0.8394818,-0.9976672,0.15818542,0.32276368,-1.6302841,-0.36505038,True,0.49009672
CH2Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-0.25796923,-0.8035138,0.5455446,1.249052,-3.2516558,1.6446283,True,0.43676692
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-2.1075447,-1.6876767,-0.419868,0.44397464,-2.557867,-0.81748635,True,-0.9457026
