formula,material,surface,molecule_group,molecule,y_true,y_mean,error,y_std,y_min,y_max,in_interval,norm_res
CH4Ir40N2O80,IrO2,110,amidines,Formimidamide,-4.367753,-2.6629658,-1.7047873,1.1290159,-4.8758373,-0.45009446,True,-1.5099763
C3H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-0.92697227,-1.3258333,0.39886105,0.7809154,-2.8564277,0.20476091,True,0.5107609
CH2O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-2.4805303,-1.2031405,-1.2773898,0.6455836,-2.4684844,0.062203407,False,-1.9786588
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.9085112,-2.0419216,-0.86658955,1.0265915,-4.054041,-0.029802084,True,-0.8441425
C2H4O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-1.7382373,-1.122999,-0.6152383,0.6436513,-2.3845556,0.13855767,True,-0.95585656
C3H8Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,-0.27693567,-1.4074667,1.130531,0.7998993,-2.9752693,0.16033602,True,1.4133416
C3H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thione,-1.2170694,-1.1655066,-0.051562786,0.6657127,-2.4703035,0.13929033,True,-0.077455014
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Ethanol,-0.6903308,-0.92800957,0.23767877,0.57617724,-2.057317,0.20129782,True,0.41250983
CH2Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-1.5168205,-1.687883,0.17106247,0.81311697,-3.2815924,-0.09417379,True,0.21037868
C2H4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,-1.3709321,-0.80516326,-0.56576884,0.5281974,-1.8404303,0.23010373,True,-1.0711315
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-0.38210133,-1.2366985,0.8545972,0.72208184,-2.651979,0.17858195,True,1.1835185
C3H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-0.62520176,-0.630709,0.0055072308,0.45272452,-1.518049,0.25663108,True,0.01216464
C2H6N2O80Ru40,RuO2,110,amidines,Acetimidamide,-1.5487318,-1.7910929,0.24236107,0.8361914,-3.430028,-0.15215766,True,0.2898392
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-0.56342936,-1.1856402,0.62221086,0.6571447,-2.4736438,0.10236347,True,0.9468399
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-2.0807958,-1.2270806,-0.8537152,0.6614564,-2.5235353,0.069373965,True,-1.2906598
CH2O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-0.20609812,-0.90384114,0.697743,0.5710172,-2.023035,0.21535265,True,1.2219299
C3H8Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,-0.21161768,-2.0299647,1.818347,1.0310425,-4.050808,-0.009121418,True,1.7636005
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-0.9778366,-1.378235,0.40039837,0.75243455,-2.8530068,0.096536756,True,0.53213716
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-2.188802,-1.1908382,-0.9979638,0.69957954,-2.562014,0.18033767,True,-1.4265194
C3H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-1.1878296,-0.62203807,-0.56579155,0.43755636,-1.4796486,0.2355724,True,-1.2930713
C2H6,None,None,alkanes_alkenes_alkynes,Ethane,0.0,0.008070588,-0.008070588,0.006352056,-0.004379442,0.020520618,True,-1.2705474
C2H6N2O80Ru40,RuO2,110,amidines,Acetimidamide,-0.4174712,-1.824512,1.4070408,0.85511065,-3.5005288,-0.14849508,True,1.6454488
C3H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propylene,-1.2761489,-1.4530231,0.17687416,0.76305115,-2.9486034,0.04255724,True,0.23179856
CH4Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Methane,-0.11427234,-1.4300722,1.3157998,0.745999,-2.8922303,0.032085896,True,1.7638092
CH5NO80Ru40,RuO2,110,amines,Methanamine,-0.31025186,-1.4619004,1.1516485,0.7405314,-2.913342,-0.010458827,True,1.555165
C2H7NO80Ru40,RuO2,110,amines,Ethanamine,-0.28224644,-1.358089,1.0758425,0.7345727,-2.7978516,0.08167362,True,1.4645827
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Ethanethiol,-3.1990073,-2.2772121,-0.9217951,1.0538281,-4.3427153,-0.21170902,True,-0.8747111
C3H8O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propane,-0.1939761,-0.57786375,0.38388765,0.3672971,-1.2977661,0.14203858,True,1.0451692
C3H8O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,-1.7450719,-0.67228115,-1.0727907,0.47313142,-1.5996187,0.25505644,False,-2.2674265
