formula,material,surface,molecule_group,molecule,y_true,y_mean,error,y_std,y_min,y_max,in_interval,norm_res
CH4Ir40N2O80,IrO2,110,amidines,Formimidamide,-4.367753,-3.2544448,-1.1133082,0.48284635,-4.200824,-2.308066,False,-2.3057194
C3H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-0.92697227,-1.7511475,0.82417524,0.86881995,-3.4540348,-0.04826033,True,0.94861454
CH2O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-2.4805303,-1.7178955,-0.76263475,0.2964167,-2.2988722,-1.1369188,False,-2.572847
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.9085112,-2.6275184,-0.28099275,0.51031536,-3.6277366,-1.6273003,True,-0.5506257
C2H4O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-1.7382373,-1.1265095,-0.6117277,0.40117186,-1.9128064,-0.3402127,True,-1.524852
C3H8Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,-0.27693567,-1.5412843,1.2643486,0.94359577,-3.390732,0.3081634,True,1.3399261
C3H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thione,-1.2170694,-1.1542673,-0.06280208,0.30245426,-1.7470777,-0.5614569,True,-0.20764157
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Ethanol,-0.6903308,-0.7344225,0.0440917,0.22616096,-1.177698,-0.29114702,True,0.19495718
CH2Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-1.5168205,-1.4898877,-0.026932836,0.77448493,-3.0078783,0.028102756,True,-0.034775157
C2H4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,-1.3709321,-1.1336298,-0.2373023,0.42737505,-1.9712849,-0.29597467,True,-0.5552554
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-0.38210133,-2.0118568,1.6297555,0.18118569,-2.3669808,-1.6567328,False,8.994946
C3H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-0.62520176,-0.8292476,0.20404583,0.34972176,-1.5147023,-0.14379293,True,0.5834519
C2H6N2O80Ru40,RuO2,110,amidines,Acetimidamide,-1.5487318,-2.1159904,0.5672586,0.28308192,-2.670831,-1.5611498,False,2.0038674
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-0.56342936,-1.0164368,0.45300746,0.6741637,-2.3377976,0.304924,True,0.6719547
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-2.0807958,-1.6707516,-0.4100442,0.59742874,-2.841712,-0.49979126,True,-0.6863483
CH2O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-0.20609812,-0.80624586,0.6001477,0.35729927,-1.5065525,-0.10593927,True,1.679678
C3H8Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,-0.21161768,-2.1871505,1.9755328,1.2360779,-4.6098633,0.23556232,True,1.5982268
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-0.9778366,-0.9047898,-0.0730468,0.67573583,-2.229232,0.41965246,True,-0.10809965
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-2.188802,-1.5557173,-0.63308465,0.39372575,-2.3274198,-0.7840149,True,-1.607933
C3H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-1.1878296,-0.90280783,-0.28502178,0.35342327,-1.5955174,-0.2100982,True,-0.80646014
C2H6,None,None,alkanes_alkenes_alkynes,Ethane,0.0,-0.02494073,0.02494073,0.042139094,-0.10753336,0.0576519,True,0.59186673
C2H6N2O80Ru40,RuO2,110,amidines,Acetimidamide,-0.4174712,-1.5804698,1.1629987,0.6447336,-2.8441477,-0.3167919,True,1.8038437
C3H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propylene,-1.2761489,-1.9089149,0.632766,0.48116258,-2.8519936,-0.9658362,True,1.3150773
CH4Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Methane,-0.11427234,-0.964961,0.85068864,0.5084685,-1.9615593,0.03163731,True,1.673041
CH5NO80Ru40,RuO2,110,amines,Methanamine,-0.31025186,-1.6498227,1.3395709,0.3327795,-2.3020706,-0.99757487,False,4.025401
C2H7NO80Ru40,RuO2,110,amines,Ethanamine,-0.28224644,-0.62917334,0.3469269,0.37828717,-1.3706162,0.11226952,True,0.9170993
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Ethanethiol,-3.1990073,-2.3681917,-0.83081555,0.95765734,-4.2452,-0.49118328,True,-0.86754996
C3H8O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propane,-0.1939761,-0.3877455,0.1937694,0.1582249,-0.6978663,-0.07762471,True,1.2246454
C3H8O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,-1.7450719,-1.5633785,-0.18169343,0.2716508,-2.095814,-1.0309429,True,-0.6688493
