formula,material,surface,molecule_group,molecule,y_true,y_mean,error,y_std,y_min,y_max,in_interval,norm_res
C3H7Ir40NO80,IrO2,110,imines,Propan-2-imine,-2.7908976,-2.7740097,-0.016887903,0.07816765,-2.9272182,-2.6208012,True,-0.21604723
C2H5Ir40NO81,IrO2,110,amides,Acetamide,-2.1335754,-0.96394235,-1.1696332,0.8420755,-2.6144104,0.68652576,True,-1.3889884
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.7412794,-1.6914821,-1.0497973,1.9296306,-5.4735584,2.090594,True,-0.54404056
C2H5N,None,None,imines,Ethanimine,0.0,0.03611207,-0.03611207,0.033109765,-0.028783068,0.10100721,True,-1.0906773
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-2.0794797,-1.5799782,-0.49950147,0.8992885,-3.3425837,0.1826272,True,-0.5554407
C3H6O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propylene,-0.18749672,-0.46391946,0.27642274,0.19929084,-0.8545295,-0.07330939,True,1.3870318
CH3Ir40NO81,IrO2,110,amides,Formamide,-1.8287153,-2.6228287,0.7941134,0.5186537,-3.63939,-1.6062675,True,1.5311053
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-1.309339,-1.49322,0.18388093,0.65486187,-2.7767491,-0.20969069,True,0.28079346
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.185714,-0.93864715,-1.2470669,0.8827309,-2.6687999,0.79150546,True,-1.4127373
CH2Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-3.3377254,-1.6860623,-1.6516631,1.0973536,-3.8368754,0.46475077,True,-1.505133
C3H9Ir40NO80,IrO2,110,amines,Trimethylamine,-0.52469885,-0.80075216,0.2760533,0.6463634,-2.0676246,0.46612012,True,0.42708686
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-0.38859606,-0.53283477,0.14423871,0.2551732,-1.0329742,-0.032695293,True,0.565258
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-0.07488867,-0.78532535,0.7104367,1.0434604,-2.8305078,1.2598572,True,0.68084687
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-0.8394818,-1.1092179,0.2697361,0.15525767,-1.413523,-0.8049128,True,1.7373449
CH2Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-0.25796923,-1.1283876,0.8704183,1.4646152,-3.9990335,1.7422584,True,0.5942983
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-2.1075447,-1.8238688,-0.2836759,0.45153564,-2.7088785,-0.93885887,True,-0.62824696
C3H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-1.1878296,-1.3468812,0.15905154,0.15141688,-1.6436583,-1.050104,True,1.0504215
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,-1.0197909,-1.131187,0.111396074,0.087197915,-1.3020949,-0.96027905,True,1.2775085
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-2.5745344,-2.5381262,-0.036408186,0.036878787,-2.6104085,-2.465844,True,-0.98723924
C2H4O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Ethanethial,-0.18970709,-0.2674688,0.077761725,0.058150727,-0.38144425,-0.15349337,True,1.3372443
C2H4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,-1.3763677,-1.3273889,-0.048978806,0.04999907,-1.425387,-1.2293907,True,-0.97959435
CH4Ir40N2O80,IrO2,110,amidines,Formimidamide,-3.2158659,-2.9348931,-0.28097272,0.11617296,-3.1625922,-2.707194,False,-2.4185724
C2H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,-1.6971824,-0.6237037,-1.0734787,0.17493406,-0.9665745,-0.28083295,False,-6.136476
CH4Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Methane,-0.11427234,-0.4174747,0.30320233,0.1913941,-0.7926071,-0.042342246,True,1.584178
C2H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Ethene,-0.13535583,-0.847625,0.7122692,0.28417304,-1.4046042,-0.29064584,False,2.5064628
C3H8O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,-1.7831517,-1.8358208,0.05266905,0.40280673,-2.6253219,-1.0463196,True,0.13075514
C3H8Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propane,-0.4181488,-0.41267252,-0.005476266,0.19274798,-0.79045856,-0.03488648,True,-0.028411536
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-1.9872928,-1.8213791,-0.1659137,0.45072016,-2.7047906,-0.93796754,True,-0.368108
C2H2,None,None,alkanes_alkenes_alkynes,Acetylene,0.0,-0.020324707,0.020324707,0.040100794,-0.09892227,0.058272853,True,0.5068405
CH3Ir40NO81,IrO2,110,oximes,Formaldoxime,-0.26538977,-0.91544926,0.65005946,0.78331983,-2.450756,0.61985767,True,0.82987744
C2H7NO80Ru40,RuO2,110,amines,Ethanamine,-0.79394776,-0.6409912,-0.15295655,0.1428276,-0.9209333,-0.36104912,True,-1.0709172
C2H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-0.166147,-1.7896776,1.6235306,0.04190328,-1.871808,-1.7075472,False,38.744717
CH4Ir40N2O80,IrO2,110,amidines,Formimidamide,-2.9669564,-2.9348931,-0.032063246,0.11617296,-3.1625922,-2.707194,True,-0.27599576
C2H4Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-3.4020224,-2.854498,-0.54752445,0.16119845,-3.1704469,-2.538549,False,-3.3965862
C3H8O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propane,-0.32321647,-0.33365095,0.0104344785,0.058358442,-0.4480335,-0.2192684,True,0.17879981
CH3Ir40NO81,IrO2,110,amides,Formamide,-1.8881103,-1.9621208,0.07401049,0.33918902,-2.6269312,-1.2973104,True,0.21819837
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-0.5272654,-2.8128886,2.285623,0.16654986,-3.1393263,-2.486451,False,13.723356
C2H5Ir40NO80,IrO2,110,imines,N-methylmethanimine,-2.6867654,-1.6714046,-1.0153608,1.2681825,-4.1570425,0.81423306,True,-0.8006425
C2H4O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-0.12246895,-0.582006,0.45953703,0.39069617,-1.3477705,0.1837585,True,1.1762005
CH2O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-0.19747382,-0.4602388,0.262765,0.23380947,-0.91850543,-0.0019722283,True,1.1238424
C3H9Ir40NO80,IrO2,110,amines,Trimethylamine,-2.4104888,-0.80075216,-1.6097367,0.6463634,-2.0676246,0.46612012,False,-2.4904516
C3H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Prop-1-yne,-1.2023008,-1.2227861,0.020485282,0.016793426,-1.2557012,-1.189871,True,1.2198393
CH4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Methane,-0.47293362,-0.3880024,-0.084931225,0.086327255,-0.5572038,-0.21880098,True,-0.9838286
