formula,material,surface,molecule_group,molecule,y_true,y_mean,error,y_std,y_min,y_max,in_interval,norm_res
CH4Ir40N2O80,IrO2,110,amidines,Formimidamide,-4.367753,-3.1105661,-1.2571869,0.6802905,-4.4439354,-1.7771966,True,-1.8480147
C3H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-0.92697227,-1.4694958,0.5425235,0.927866,-3.288113,0.34912157,True,0.5847003
CH2O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-2.4805303,-1.7131346,-0.7673956,0.4928965,-2.6792119,-0.7470575,True,-1.5569103
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.9085112,-2.648263,-0.26024818,0.7298796,-4.078827,-1.2176989,True,-0.35656315
C2H4O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-1.7382373,-1.1830935,-0.5551437,0.5297063,-2.2213178,-0.14486921,True,-1.0480217
C3H8Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,-0.27693567,-1.4707522,1.1938165,0.9619237,-3.3561227,0.41461825,True,1.2410719
C3H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thione,-1.2170694,-1.3550417,0.13797235,0.47450098,-2.2850637,-0.4250198,True,0.2907736
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Ethanol,-0.6903308,-0.69085735,0.00052654743,0.43307453,-1.5396835,0.15796876,True,0.0012158356
CH2Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-1.5168205,-1.4432222,-0.073598385,0.9002529,-3.207718,0.32127357,True,-0.081753016
C2H4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,-1.3709321,-0.6960968,-0.6748353,0.41495317,-1.509405,0.11721146,True,-1.6262927
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-0.38210133,-1.8292379,1.4471366,0.4668862,-2.744335,-0.914141,False,3.099549
C3H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-0.62520176,-0.79693186,0.1717301,0.4237903,-1.6275609,0.03369713,True,0.40522423
C2H6N2O80Ru40,RuO2,110,amidines,Acetimidamide,-1.5487318,-2.1025484,0.55381656,0.4126961,-2.9114327,-1.293664,True,1.3419477
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-0.56342936,-1.3421097,0.7786803,0.68011194,-2.6751292,-0.009090185,True,1.1449296
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-2.0807958,-1.6928359,-0.38795984,0.62113374,-2.910258,-0.4754138,True,-0.6245995
CH2O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-0.20609812,-0.60937876,0.40328062,0.394039,-1.3816953,0.1629377,True,1.0234536
C3H8Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,-0.21161768,-2.434649,2.2230313,0.780245,-3.9639292,-0.9053688,False,2.8491452
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-0.9778366,-1.1497316,0.17189503,0.85355085,-2.8226914,0.52322805,True,0.20138815
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-2.188802,-1.4482298,-0.7405722,0.5447845,-2.5160074,-0.38045216,True,-1.3593856
C3H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-1.1878296,-0.807347,-0.3804826,0.42649123,-1.6432698,0.028575838,True,-0.8921229
C2H6,None,None,alkanes_alkenes_alkynes,Ethane,0.0,0.023488164,-0.023488164,0.17087388,-0.31142464,0.35840097,True,-0.13745907
C2H6N2O80Ru40,RuO2,110,amidines,Acetimidamide,-0.4174712,-1.7198498,1.3023787,0.61728686,-2.929732,-0.50996757,False,2.1098435
C3H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propylene,-1.2761489,-1.679668,0.40351903,0.87329704,-3.3913302,0.031994224,True,0.4620639
CH4Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Methane,-0.11427234,-1.2000779,1.0858055,0.8592605,-2.8842285,0.4840727,True,1.2636511
CH5NO80Ru40,RuO2,110,amines,Methanamine,-0.31025186,-1.557015,1.2467631,0.50936514,-2.5553706,-0.55865926,False,2.4476805
C2H7NO80Ru40,RuO2,110,amines,Ethanamine,-0.28224644,-0.8704044,0.588158,0.5066527,-1.8634437,0.12263489,True,1.1608702
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Ethanethiol,-3.1990073,-2.6224327,-0.57657456,0.6953409,-3.985301,-1.2595645,True,-0.829197
C3H8O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propane,-0.1939761,-0.3880701,0.194094,0.36438805,-1.1022707,0.3261305,True,0.53265744
C3H8O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,-1.7450719,-1.2567525,-0.4883194,0.48373225,-2.2048678,-0.30863726,True,-1.0094829
C3H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-1.9989017,-1.7637857,-0.235116,0.8832843,-3.4950228,-0.032548547,True,-0.26618385
CH3Ir40NO81,IrO2,110,amides,Formamide,-1.8287153,-2.7790186,0.9503033,0.7169134,-4.184169,-1.3738683,True,1.3255483
C2H4Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,-1.8185169,-1.4978067,-0.32071018,0.8968211,-3.2555761,0.25996268,True,-0.35760775
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.681627,-2.5276556,-0.15397143,0.81375384,-4.122613,-0.932698,True,-0.18921131
C3H6O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propylene,-1.3276253,-0.75614035,-0.5714849,0.41162747,-1.5629302,0.050649524,True,-1.3883547
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-0.82214534,-1.1948328,0.37268746,0.857274,-2.87509,0.48542428,True,0.43473554
CH3Ir40NO80,IrO2,110,imines,Methanimine,-2.7626388,-2.5746522,-0.18798661,0.73487926,-4.0150156,-1.1342888,True,-0.25580612
C3H7Ir40NO80,IrO2,110,imines,Propan-2-imine,-2.7908976,-2.7714205,-0.019477129,0.6395761,-4.0249896,-1.5178514,True,-0.030453186
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-0.38859606,-1.8335103,1.4449142,0.46560818,-2.7461023,-0.9209182,False,3.1032836
CH4Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Methane,-0.7329444,-1.2174116,0.4844672,0.86016697,-2.903339,0.46851563,True,0.5632246
C3H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Propane-2-thione,-2.8751256,-2.7077599,-0.16736579,0.643764,-3.9695373,-1.4459823,True,-0.25998002
C3H8O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propane,-0.6417942,-0.37990808,-0.26188612,0.36327407,-1.0919253,0.3321091,True,-0.72090507
C2H4Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-1.7461878,-2.01304,0.26685226,0.93331426,-3.8423362,-0.18374407,True,0.28591898
CH2Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-0.2359695,-1.3507797,1.1148101,0.90592664,-3.126396,0.42483664,True,1.2305744
C2H6Ir40N2O80,IrO2,110,amidines,Acetimidamide,-3.0061305,-3.1612234,0.15509295,0.66723776,-4.4690094,-1.8534374,True,0.23244031
CH2Ir40O83,IrO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-1.0674099,-2.7565367,1.6891268,0.830599,-4.384511,-1.1285627,False,2.033625
C2H2O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Acetylene,-0.5592134,-0.49811643,-0.061096966,0.37964568,-1.242222,0.24598908,True,-0.16093154
C3H8O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propane,-0.5394167,-0.48000973,-0.059406936,0.3785515,-1.2219708,0.26195127,True,-0.15693223
CH4Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Methanol,-0.16172493,-1.4115038,1.2497789,0.9279331,-3.2302527,0.40724516,True,1.3468416
C2H4O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Ethanethial,-0.21411243,-1.486289,1.2721766,0.44824392,-2.3648472,-0.6077309,False,2.8381348
CH2O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-0.18968032,-0.557027,0.36734664,0.3908047,-1.3230042,0.20895028,True,0.93997496
C3H7NO80Ru40,RuO2,110,imines,Propan-2-imine,-2.0319412,-1.9704243,-0.06151688,0.3921794,-2.739096,-1.2017527,True,-0.15685903
C3H8O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propane,-0.744181,-0.38730538,-0.3568756,0.36429614,-1.1013258,0.32671505,True,-0.9796305
CH3Ir40NO81,IrO2,110,oximes,Formaldoxime,-0.26538977,-1.5686882,1.3032984,0.9869002,-3.5030127,0.36563635,True,1.3205979
CH2O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Methanethial,-0.17663084,-0.61415,0.43751913,0.40049732,-1.3991247,0.17082477,True,1.0924397
C2H4O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-1.2417115,-1.5508101,0.3090986,0.5349838,-2.5993783,-0.50224185,True,0.5777719
C2H4S,None,None,thiols_thials_thioketones_thioethers,Ethanethial,0.0,0.0015766621,-0.0015766621,0.1587175,-0.30950963,0.31266296,True,-0.009933763
C3H8Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,-3.4684393,-2.5648668,-0.90357256,0.7286462,-3.9930134,-1.1367202,True,-1.2400703
C2H4O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Ethanethial,-1.671883,-1.4873759,-0.18450713,0.44840956,-2.3662586,-0.6084931,True,-0.41147012
C3H8O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,-0.52762645,-1.5471683,1.0195417,0.4685141,-2.465456,-0.62888056,False,2.1761174
CH3NO81Ru40,RuO2,110,amides,Formamide,-1.6173105,-1.5198756,-0.09743488,0.5682141,-2.6335754,-0.40617597,True,-0.17147563
CH3Ir40NO80,IrO2,110,imines,Methanimine,-2.7595499,-1.4595895,-1.2999604,0.97270817,-3.3660975,0.4469186,True,-1.3364341
CH5Ir40NO80,IrO2,110,amines,Methanamine,-2.769804,-2.4288745,-0.3409295,0.84473765,-4.0845604,-0.7731887,True,-0.40359217
CH5NO80Ru40,RuO2,110,amines,Methanamine,-0.7598352,-1.1310023,0.37116712,0.5111011,-2.1327605,-0.12924409,True,0.7262107
C3H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Propane-2-thione,-0.7456896,-1.801791,1.0561013,0.86585224,-3.4988613,-0.10472059,True,1.2197247
C2H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Ethanol,-1.9985453,-1.8714191,-0.12712622,0.8622403,-3.56141,-0.18142807,True,-0.14743711
