Epoch,Train_MAE_eV,Val_MAE_eV,Test_MAE_eV,Train_std_eV,Val_std_eV,Test_std_eV,Learning_Rate
1,0.7146268899044539,0.660561521174544,0.6397012639928747,0.8815543242949822,0.8182488434770315,0.7881753546135308,0.0001
2,0.646649326913611,0.6603499772184986,0.6381923039754231,0.7354894376157888,0.5833020590111163,0.5071940043689176,0.0001
3,0.6371411824629796,0.6239072387501344,0.6192319817013211,0.7300223621786223,0.6691293337959054,0.5873410664073011,0.0001
4,0.6047123490046408,0.5554069987798141,0.5945484938444915,0.7122409134479508,0.665797057836805,0.5833053443099155,0.0001
5,0.5778348020654425,0.5425774586402764,0.5745920693432843,0.6861861651032677,0.6949759959350493,0.6286747379094568,0.0001
6,0.5601298430728368,0.5168601981664108,0.5576625523743806,0.657341288513541,0.6375239078487969,0.5758892327117218,0.0001
7,0.5472591961306921,0.5307257256265414,0.5680262018133093,0.70292108990627,0.6061496406847939,0.5660213369754444,0.0001
8,0.5145464217752227,0.5063473551960315,0.5209460982569942,0.5973939306527841,0.5215930952951572,0.4598181481853547,0.0001
9,0.4901686095331694,0.4852185431173292,0.5228179931640625,0.5896811227771468,0.5095578494238157,0.45707735170946934,0.0001
10,0.4738741484854475,0.4543997837325274,0.477979995586254,0.5568390210438477,0.5661639230909127,0.49376880719475735,0.0001
11,0.4619731750489055,0.4221245353504763,0.4526880423227946,0.5581247853159284,0.5666991501515466,0.49100083516076504,0.0001
12,0.4834152108337119,0.4221171322515455,0.45836596135739927,0.6215325744072643,0.47349816551076584,0.4146092988692389,0.0001
13,0.40976635807058565,0.40026735047162587,0.4438545721548575,0.524481732266605,0.3978401451528569,0.3399217115081146,0.0001
14,0.4023841737736913,0.3783068879175994,0.4614220813468651,0.48388440705909,0.47538437578978276,0.4140101869524241,0.0001
15,0.38644831124508816,0.36849058078507246,0.42757420186643247,0.4782158235833178,0.4258352054434327,0.36805927915159803,0.0001
16,0.3705554963286196,0.37179107383146126,0.38794780483952274,0.45763675576550106,0.4214525336862407,0.35139059151217394,0.0001
17,0.37548438107717097,0.37976559238918756,0.4595247409961842,0.46322714313659674,0.3299081477964111,0.2764719140242325,0.0001
18,0.3626789325508034,0.36081648479073736,0.38020260598924427,0.4461278071095122,0.41653471325769303,0.35508716890889125,0.0001
19,0.3432126597963776,0.37143274080955374,0.3891276854055899,0.4316609094956015,0.3831814434397445,0.30984219264270474,0.0001
20,0.34436901083570476,0.345611096438715,0.41385232784129955,0.4513240247267682,0.39355392580332355,0.35058559431742853,0.0001
21,0.3528134071811819,0.3684319803270243,0.45853456921047636,0.42400275714441893,0.47671033789711137,0.4393862477280082,0.0001
22,0.3412105365047724,0.33487738896224456,0.37427570908157914,0.4455045297586812,0.38280797825402385,0.34283757809101684,0.0001
23,0.32054816748053283,0.3123857449677031,0.38707673284742566,0.41355840674397115,0.3310811780210984,0.29584272623385555,0.0001
24,0.338580931770687,0.3300533173447948,0.4027313303064417,0.4461475238794047,0.3286736043852303,0.3033111953996976,0.0001
25,0.33364210873145184,0.33789988594540094,0.3892190685978642,0.4354602493050704,0.34129739135847614,0.303294605878123,0.0001
26,0.32395732232447333,0.34080797837952437,0.38134635642722803,0.46351185112880744,0.4362483083844389,0.41042987324280045,0.0001
27,0.28812361090388744,0.3435680866241455,0.3695261813976147,0.3670344820843221,0.33552567465548555,0.3032028455457398,0.0001
28,0.28397418481103315,0.35316409701007906,0.3390258930347584,0.35755492545690565,0.3486222945566971,0.3106655640907194,0.0001
29,0.28862669252790124,0.28393355668601344,0.3717196941375732,0.3729996649258545,0.38718682946710664,0.36467440335082607,0.0001
30,0.2791685844668431,0.2982752787864814,0.34325440018265335,0.3721088020408773,0.39915638325685915,0.3688561977436453,0.0001
31,0.27092520809339393,0.30162311913603446,0.3671500400260643,0.36721855037492734,0.35445103572679537,0.3191580206192766,0.0001
32,0.26206043151236624,0.31858254388227303,0.3491252616599754,0.33601041715451185,0.35776743972346065,0.32683270786493746,0.0001
33,0.26022487563839314,0.2774794980631036,0.3803378634982639,0.3302774424858874,0.36277103482012174,0.33410660375428447,0.0001
34,0.2532981316483517,0.2831285403946699,0.362910090552436,0.3380381032830766,0.3131707266681786,0.27810061710026257,0.0001
35,0.2673539890158954,0.26597649768247444,0.3718599372439914,0.35065376483434896,0.3491168581124419,0.31844742822682026,0.0001
36,0.24741738665777668,0.3146616887238066,0.32017592324150934,0.33450226343322764,0.3093026954540216,0.2784142714602284,0.0001
37,0.2608756134999614,0.29455244541168213,0.35120649690981265,0.33337698161105456,0.3074820223444486,0.2753785358364436,0.0001
38,0.26149376755153503,0.28891089811163434,0.41329458554585774,0.3445069395704115,0.328304495403687,0.3115442312250129,0.0001
39,0.25671680892318877,0.2753022363630392,0.38293907200848615,0.32344414831418566,0.3681536887374304,0.3465329596848711,0.0001
40,0.2382772360078848,0.2602205882638188,0.35932883156670464,0.33859395138992004,0.37419569167184413,0.3485693597563953,0.0001
41,0.25441973314057087,0.25419199668754966,0.34926044676038953,0.31663124095406436,0.33626620323586925,0.30839706406704076,0.0001
42,0.22326669055176473,0.2469636050321288,0.35346685338903355,0.31650077319887726,0.283869557288198,0.2556078613424447,0.0001
43,0.2258057580024799,0.33344103926319185,0.3148818572362264,0.2920293221643313,0.30079689137429433,0.26978271189930814,0.0001
44,0.23482583284248623,0.2591714656959146,0.3037251304697107,0.30020210805950615,0.30215779643561075,0.27714677262963316,0.0001
45,0.22809801074477226,0.26650374370106195,0.3894021881951226,0.3016648869869577,0.25398252883947636,0.2308317444883959,0.0001
46,0.2293956353613131,0.23348149354174985,0.3373639901479085,0.2965828480195085,0.28046260994232547,0.2549867494262991,0.0001
47,0.20999937799715296,0.24095346563953465,0.3102630067754675,0.2756276553797446,0.29242954142407923,0.27416382199552947,0.0001
48,0.22288824636371712,0.23371883772187313,0.31930419780589914,0.28607388199023914,0.28975834744505674,0.271530889221824,0.0001
49,0.21735442513908287,0.24889337056774205,0.3611384974585639,0.29486826779901093,0.3068812581143708,0.2904025817996032,0.0001
50,0.2287277384133568,0.22346168049311232,0.3369810899098714,0.3007196583378936,0.2905184696121814,0.27391675411531463,0.0001
