formula,material,surface,molecule_group,molecule,y_true,y_mean,error,y_std,y_min,y_max,in_interval,norm_res
C3H7Ir40NO80,IrO2,110,imines,Propan-2-imine,-2.7908976,-2.8605328,0.06963515,0.0330599,-2.9253302,-2.7957354,False,2.106333
C2H5Ir40NO81,IrO2,110,amides,Acetamide,-2.1335754,-1.4981472,-0.6354282,0.8171968,-3.099853,0.10355854,True,-0.7775706
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.7412794,-2.30083,-0.44044948,0.6065701,-3.4897075,-1.1119524,True,-0.7261312
C2H5N,None,None,imines,Ethanimine,0.0,0.0051754713,-0.0051754713,0.0084997965,-0.011484129,0.021835072,True,-0.6088936
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-2.0794797,-1.5915723,-0.4879074,0.19513062,-1.9740283,-1.2091162,False,-2.5004144
C3H6O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propylene,-0.18749672,-0.37248838,0.18499166,0.15228397,-0.67096496,-0.0740118,True,1.2147809
CH3Ir40NO81,IrO2,110,amides,Formamide,-1.8287153,-2.503355,0.6746397,0.57984054,-3.6398425,-1.3668675,True,1.1634917
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-1.309339,-1.8633289,0.5539899,0.095594935,-2.050695,-1.6759628,False,5.7951803
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.185714,-0.9416861,-1.2440279,1.2351316,-3.362544,1.4791718,True,-1.0072026
CH2Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-3.3377254,-1.5317347,-1.8059907,0.50622267,-2.523931,-0.53953826,False,-3.5675817
C3H9Ir40NO80,IrO2,110,amines,Trimethylamine,-0.52469885,-0.7899738,0.26527494,0.8972719,-2.5486267,0.96867913,True,0.2956461
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-0.38859606,-0.46731675,0.07872069,0.13218144,-0.7263924,-0.20824113,True,0.59555024
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-0.07488867,-0.81717587,0.7422872,0.7783516,-2.342745,0.70839334,True,0.9536657
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-0.8394818,-0.9601536,0.12067181,0.31357202,-1.5747547,-0.34555238,True,0.38482964
CH2Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-0.25796923,-0.8130378,0.5550686,1.3776445,-3.5132213,1.8871455,True,0.40291134
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-2.1075447,-1.748191,-0.35935366,0.44374645,-2.617934,-0.87844795,True,-0.80981755
C3H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-1.1878296,-1.3312751,0.14344549,0.11078201,-1.5484078,-1.1141424,True,1.2948446
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,-1.0197909,-1.1251673,0.10537636,0.08460292,-1.2909889,-0.9593455,True,1.2455405
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-2.5745344,-2.5754297,0.00089526176,0.039135344,-2.652135,-2.4987245,True,0.022876041
C2H4O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Ethanethial,-0.18970709,-0.31072176,0.12101467,0.16676205,-0.6375754,0.016131878,True,0.7256727
C2H4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,-1.3763677,-1.3569204,-0.019447327,0.07188648,-1.4978179,-1.2160228,True,-0.2705283
CH4Ir40N2O80,IrO2,110,amidines,Formimidamide,-3.2158659,-2.9353366,-0.28052926,0.14430465,-3.2181737,-2.6524994,True,-1.9440072
C2H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,-1.6971824,-0.8378927,-0.8592897,0.5245394,-1.8659899,0.19020456,True,-1.6381795
CH4Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Methane,-0.11427234,-0.6571773,0.542905,0.56392527,-1.7624708,0.44811618,True,0.96272504
C2H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Ethene,-0.13535583,-0.31077266,0.17541683,0.14199716,-0.5890871,-0.032458216,True,1.2353545
