formula,material,surface,molecule_group,molecule,y_true,y_mean,error,y_std,y_min,y_max,in_interval,norm_res
C3H7Ir40NO80,IrO2,110,imines,Propan-2-imine,-2.7908976,-2.8580544,0.06715679,0.14899339,-3.1500814,-2.5660274,True,0.45073673
C2H5Ir40NO81,IrO2,110,amides,Acetamide,-2.1335754,-1.7840469,-0.34952855,1.158045,-4.053815,0.48572135,True,-0.3018264
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.7412794,-2.1423464,-0.598933,1.0892757,-4.2773266,-0.007365942,True,-0.54984516
C2H5N,None,None,imines,Ethanimine,0.0,0.0007739067,-0.0007739067,0.004621729,-0.0082846815,0.009832495,True,-0.16744961
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-2.0794797,-0.8955104,-1.1839693,0.7909628,-2.4457974,0.65477675,True,-1.496871
C3H6O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propylene,-0.18749672,-0.51576257,0.32826585,0.21696149,-0.9410071,-0.09051806,True,1.5130143
CH3Ir40NO81,IrO2,110,amides,Formamide,-1.8287153,-2.9871304,1.1584151,0.396293,-3.7638648,-2.210396,False,2.9231277
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-1.309339,-1.2214597,-0.0878793,1.2046565,-3.5825863,1.1396669,True,-0.07294968
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.185714,-0.98624766,-1.1994663,0.724084,-2.4054523,0.43295705,True,-1.6565292
CH2Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-3.3377254,-1.9527745,-1.3849509,1.1226413,-4.1531515,0.24760246,True,-1.2336539
C3H9Ir40NO80,IrO2,110,amines,Trimethylamine,-0.52469885,-0.78459233,0.25989348,0.58413917,-1.9295051,0.3603205,True,0.44491705
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-0.38859606,-0.6345074,0.24591136,0.2836158,-1.1903944,-0.078620434,True,0.86705804
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-0.07488867,-0.70024735,0.6253587,0.76124185,-2.1922815,0.79178673,True,0.82149804
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-0.8394818,-1.0426477,0.20316595,0.28412208,-1.599527,-0.48576844,True,0.71506566
CH2Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-0.25796923,-0.79895127,0.540982,1.0153388,-2.7890153,1.1911128,True,0.5328094
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-2.1075447,-1.822037,-0.28550768,0.35953012,-2.526716,-1.117358,True,-0.7941134
C3H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-1.1878296,-1.3525646,0.16473496,0.12707652,-1.6016345,-1.1034946,True,1.2963445
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,-1.0197909,-1.0040932,-0.015697718,0.17477866,-1.3466593,-0.66152704,True,-0.08981484
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-2.5745344,-2.5955946,0.021060228,0.20595364,-2.9992638,-2.1919255,True,0.10225713
C2H4O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Ethanethial,-0.18970709,-0.6012633,0.41155618,0.5097968,-1.600465,0.39793843,True,0.80729455
C2H4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,-1.3763677,-1.3335251,-0.042842627,0.12016794,-1.5690542,-1.0979959,True,-0.35652292
CH4Ir40N2O80,IrO2,110,amidines,Formimidamide,-3.2158659,-2.9905105,-0.22535539,0.20791781,-3.3980293,-2.5829916,True,-1.0838677
C2H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,-1.6971824,-1.3129859,-0.38419652,0.38745844,-2.0724044,-0.55356735,True,-0.9915812
CH4Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Methane,-0.11427234,-0.46525037,0.35097802,0.3712816,-1.1929623,0.26246154,True,0.9453149
C2H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Ethene,-0.13535583,-0.79198456,0.6566287,0.17466675,-1.1343313,-0.44963774,False,3.7593231
C3H8O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,-1.7831517,-1.8412094,0.058057666,0.39510307,-2.6156116,-1.0668074,True,0.14694309
C3H8Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propane,-0.4181488,-0.5552111,0.13706234,0.3539889,-1.2490294,0.13860708,True,0.38719392
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-1.9872928,-1.8176289,-0.1696639,0.35714772,-2.5176384,-1.1176193,True,-0.47505248
C2H2,None,None,alkanes_alkenes_alkynes,Acetylene,0.0,-0.0019729137,0.0019729137,0.0053482964,-0.012455575,0.008509748,True,0.36888638
CH3Ir40NO81,IrO2,110,oximes,Formaldoxime,-0.26538977,-0.91512585,0.64973605,0.7380813,-2.3617651,0.53151345,True,0.8803042
C2H7NO80Ru40,RuO2,110,amines,Ethanamine,-0.79394776,-0.48744315,-0.3065046,0.21234262,-0.90363467,-0.0712516,True,-1.4434437
C2H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-0.166147,-1.773117,1.60697,0.14227618,-2.0519783,-1.4942557,False,11.294723
CH4Ir40N2O80,IrO2,110,amidines,Formimidamide,-2.9669564,-2.9905105,0.023554087,0.20791781,-3.3980293,-2.5829916,True,0.113285564
C2H4Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-3.4020224,-2.691392,-0.7106304,0.12501049,-2.9364126,-2.4463713,False,-5.6845665
C3H8O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propane,-0.32321647,-0.2856003,-0.037616163,0.11078491,-0.5027387,-0.06846188,True,-0.3395423
CH3Ir40NO81,IrO2,110,amides,Formamide,-1.8881103,-1.9096531,0.021542788,0.60614157,-3.0976906,-0.72161555,True,0.035540853
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-0.5272654,-2.7460325,2.2187672,0.31241912,-3.3583739,-2.133691,False,7.101893
C2H5Ir40NO80,IrO2,110,imines,N-methylmethanimine,-2.6867654,-2.2901258,-0.3966396,0.72585034,-3.7127924,-0.8674592,True,-0.5464482
C2H4O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-0.12246895,-0.7145411,0.5920721,0.56104565,-1.8141905,0.38510835,True,1.0553012
CH2O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-0.19747382,-0.66428804,0.46681422,0.64911777,-1.9365588,0.60798275,True,0.7191518
C3H9Ir40NO80,IrO2,110,amines,Trimethylamine,-2.4104888,-0.78459233,-1.6258965,0.58413917,-1.9295051,0.3603205,False,-2.783406
C3H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Prop-1-yne,-1.2023008,-1.2263268,0.024026036,0.050412536,-1.3251354,-1.1275183,True,0.47658852
CH4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Methane,-0.47293362,-0.30109525,-0.17183837,0.13691135,-0.5694415,-0.032748997,True,-1.2551069
CH4Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Methane,-0.7329444,-0.7641069,0.0311625,0.5926438,-1.9256887,0.39747494,True,0.052582175
CH3NO82Ru40,RuO2,110,carbamate-esters,Carbamic-acid,-2.45996,-2.1491866,-0.31077337,0.18528615,-2.5123475,-1.7860258,True,-1.6772617
CH3Ir40NO81,IrO2,110,oximes,Formaldoxime,-1.4912084,-1.9668708,0.47566235,1.0496355,-4.0241566,0.090415,True,0.45316908
