formula,material,surface,molecule_group,molecule,y_true,y_mean,error,y_std,y_min,y_max,in_interval,norm_res
C3H7Ir40NO80,IrO2,110,imines,Propan-2-imine,-2.7908976,-2.9494324,0.15853477,0.12169995,-3.1879642,-2.7109005,True,1.302669
C2H5Ir40NO81,IrO2,110,amides,Acetamide,-2.1335754,-1.4699693,-0.66360617,1.1687028,-3.7606268,0.82068825,True,-0.5678143
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.7412794,-2.032833,-0.70844626,1.0648811,-4.12,0.054333925,True,-0.6652821
C2H5N,None,None,imines,Ethanimine,0.0,0.0024689436,-0.0024689436,0.0046744556,-0.0066929897,0.011630877,True,-0.5281778
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-2.0794797,-1.5501423,-0.5293374,0.38452864,-2.3038185,-0.7964662,True,-1.3765877
C3H6O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propylene,-0.18749672,-0.48807222,0.3005755,0.14717169,-0.7765287,-0.19961569,False,2.0423458
CH3Ir40NO81,IrO2,110,amides,Formamide,-1.8287153,-2.5212216,0.6925063,0.5776727,-3.65346,-1.3889831,True,1.1987866
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-1.309339,-1.4915985,0.18225944,0.7014926,-2.866524,-0.11667299,True,0.25981662
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.185714,-0.92480594,-1.2609081,0.9567994,-2.8001328,0.95052093,True,-1.3178396
CH2Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-3.3377254,-1.3947045,-1.9430209,1.04571,-3.444296,0.6548871,True,-1.8580878
C3H9Ir40NO80,IrO2,110,amines,Trimethylamine,-0.52469885,-0.7431922,0.21849334,0.7705684,-2.2535062,0.7671218,True,0.2835483
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-0.38859606,-0.62252283,0.23392677,0.29037952,-1.1916667,-0.05337894,True,0.8055898
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-0.07488867,-0.7707265,0.69583786,0.7192087,-2.1803756,0.63892263,True,0.96750474
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-0.8394818,-1.1316491,0.29216737,0.27685687,-1.6742886,-0.58900964,True,1.0553011
CH2Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-0.25796923,-0.84930456,0.5913353,1.2600336,-3.3189707,1.6203614,True,0.46930122
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-2.1075447,-1.7243824,-0.38316226,0.38499102,-2.4789648,-0.9698,True,-0.99524987
C3H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-1.1878296,-1.28373,0.09590042,0.108276315,-1.4959517,-1.0715084,True,0.88570076
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,-1.0197909,-1.1034477,0.08365679,0.10488805,-1.3090283,-0.8978671,True,0.7975817
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-2.5745344,-2.5793796,0.0048451424,0.03898189,-2.6557841,-2.502975,True,0.12429214
C2H4O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Ethanethial,-0.18970709,-0.33970988,0.15000279,0.16918145,-0.67130554,-0.008114219,True,0.8866385
C2H4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,-1.3763677,-1.3527776,-0.023590088,0.06706837,-1.4842316,-1.2213236,True,-0.35173196
CH4Ir40N2O80,IrO2,110,amidines,Formimidamide,-3.2158659,-3.027268,-0.18859792,0.11994727,-3.2623646,-2.7921712,True,-1.5723403
C2H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,-1.6971824,-1.1762353,-0.5209471,0.32511306,-1.813457,-0.5390137,True,-1.6023568
CH4Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Methane,-0.11427234,-0.56758887,0.4533165,0.5505317,-1.646631,0.5114532,True,0.8234158
C2H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Ethene,-0.13535583,-0.4750318,0.33967596,0.15689349,-0.78254306,-0.16752055,False,2.16501
C3H8O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,-1.7831517,-1.7070125,-0.07613921,0.32192656,-2.3379886,-1.0760365,True,-0.23651111
C3H8Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propane,-0.4181488,-0.58368874,0.16553995,0.4647501,-1.494599,0.3272215,True,0.3561913
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-1.9872928,-1.7259598,-0.261333,0.3842935,-2.479175,-0.9727445,True,-0.6800349
C2H2,None,None,alkanes_alkenes_alkynes,Acetylene,0.0,-0.003124237,0.003124237,0.0042758654,-0.011504933,0.005256459,True,0.73066777
CH3Ir40NO81,IrO2,110,oximes,Formaldoxime,-0.26538977,-0.76254654,0.49715677,0.89062375,-2.5081692,0.9830761,True,0.5582119
C2H7NO80Ru40,RuO2,110,amines,Ethanamine,-0.79394776,-0.77627915,-0.017668605,0.1717869,-1.1129816,-0.4395768,True,-0.102851875
C2H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-0.166147,-1.7938074,1.6276604,0.04216021,-1.8764414,-1.7111734,False,38.606552
CH4Ir40N2O80,IrO2,110,amidines,Formimidamide,-2.9669564,-3.027268,0.060311556,0.1199473,-3.2623646,-2.7921712,True,0.5028171
C2H4Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-3.4020224,-2.9252667,-0.47675562,0.11001283,-3.1408918,-2.7096417,False,-4.3336368
C3H8O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propane,-0.32321647,-0.31139326,-0.011823207,0.093402535,-0.49446225,-0.12832429,True,-0.12658337
CH3Ir40NO81,IrO2,110,amides,Formamide,-1.8881103,-1.8430084,-0.04510188,0.35859963,-2.5458636,-1.1401532,True,-0.12577225
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-0.5272654,-2.8770504,2.3497849,0.12504962,-3.1221476,-2.6319532,False,18.79082
C2H5Ir40NO80,IrO2,110,imines,N-methylmethanimine,-2.6867654,-2.7156305,0.028865099,0.06459061,-2.8422282,-2.589033,True,0.44689313
C2H4O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-0.12246895,-0.7327246,0.61025566,0.5282255,-1.7680466,0.30259734,True,1.1552938
CH2O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-0.19747382,-0.6252234,0.42774957,0.5548528,-1.7127348,0.46228802,True,0.77092445
C3H9Ir40NO80,IrO2,110,amines,Trimethylamine,-2.4104888,-0.7431922,-1.6672966,0.7705684,-2.2535062,0.7671218,False,-2.1637232
C3H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Prop-1-yne,-1.2023008,-1.2213867,0.019085884,0.02195408,-1.2644167,-1.1783566,True,0.8693548
CH4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Methane,-0.47293362,-0.39710677,-0.07582685,0.10912257,-0.610987,-0.18322653,True,-0.69487786
CH4Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Methane,-0.7329444,-0.6215522,-0.1113922,0.4195516,-1.4438734,0.20076895,True,-0.26550296
CH3NO82Ru40,RuO2,110,carbamate-esters,Carbamic-acid,-2.45996,-2.2379408,-0.2220192,0.21629791,-2.6618848,-1.8139969,True,-1.026451
CH3Ir40NO81,IrO2,110,oximes,Formaldoxime,-1.4912084,-2.3142977,0.82308924,0.37023637,-3.0399609,-1.5886344,False,2.2231452
CH2Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-2.1002958,-1.6570123,-0.44328344,1.0256413,-3.6672692,0.35324466,True,-0.43220124
CH4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Methane,-0.3046093,-0.29132557,-0.01328373,0.114037134,-0.51483834,-0.067812786,True,-0.116486
C2H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Ethene,-0.2685277,-0.3287623,0.060234606,0.12576167,-0.57525516,-0.082269415,True,0.47895837
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-0.30412295,-0.96600163,0.6618787,1.4033307,-3.7165298,1.7845265,True,0.47164842
C3H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propylene,-1.5501872,-1.8381333,0.2879461,0.4562563,-2.7323956,-0.94387096,True,0.631106
