formula,material,surface,molecule_group,molecule,y_true,y_mean,error,y_std,y_min,y_max,in_interval,norm_res
C3H7Ir40NO80,IrO2,110,imines,Propan-2-imine,-2.7908976,-3.0956054,0.30470777,0.1588403,-3.4069324,-2.7842784,True,1.9183278
C2H5Ir40NO81,IrO2,110,amides,Acetamide,-2.1335754,-1.2934169,-0.8401586,1.2939413,-3.8295417,1.2427081,True,-0.64930195
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.7412794,-1.8561472,-0.8851322,1.0579985,-3.9298244,0.2175299,True,-0.83661
C2H5N,None,None,imines,Ethanimine,0.0,0.0012105703,-0.0012105703,0.0038416672,-0.0063190977,0.008740239,True,-0.31511587
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-2.0794797,-1.2385732,-0.8409065,0.69549245,-2.6017385,0.124592066,True,-1.2090807
C3H6O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propylene,-0.18749672,-0.5752725,0.38777578,0.25372404,-1.0725716,-0.077973366,True,1.5283368
CH3Ir40NO81,IrO2,110,amides,Formamide,-1.8287153,-2.7071574,0.87844205,0.50542015,-3.6977808,-1.7165339,True,1.7380432
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-1.309339,-2.0178041,0.7084651,0.28724322,-2.580801,-1.4548074,False,2.4664292
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.185714,-0.97248,-1.213234,1.1683646,-3.2624748,1.3175147,True,-1.0384035
CH2Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-3.3377254,-1.5500828,-1.7876426,0.876329,-3.2676878,0.16752207,False,-2.0399218
C3H9Ir40NO80,IrO2,110,amines,Trimethylamine,-0.52469885,-0.848774,0.32407516,0.7136821,-2.247591,0.5500429,True,0.45408896
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-0.38859606,-0.3922361,0.0036400557,0.19952309,-0.78330135,-0.0011708438,True,0.018243782
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-0.07488867,-0.8454794,0.7705908,0.8025535,-2.4184842,0.7275254,True,0.9601737
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-0.8394818,-1.2233061,0.3838243,0.42811012,-2.0624018,-0.38421023,True,0.89655507
CH2Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-0.25796923,-1.0155299,0.7575606,0.8369544,-2.6559606,0.6249008,True,0.9051396
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-2.1075447,-1.723888,-0.38365662,0.35793772,-2.425446,-1.02233,True,-1.071853
C3H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-1.1878296,-1.2914817,0.10365212,0.1515549,-1.5885293,-0.9944341,True,0.68392456
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,-1.0197909,-1.1629707,0.14317977,0.13729227,-1.4320636,-0.8938778,True,1.042883
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-2.5745344,-2.5680227,-0.006511688,0.059327975,-2.6843057,-2.4517398,True,-0.10975747
C2H4O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Ethanethial,-0.18970709,-0.3364855,0.14677842,0.17393087,-0.67739,0.004418999,True,0.8438894
C2H4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,-1.3763677,-1.3376646,-0.038703084,0.049703922,-1.4350843,-1.2402449,True,-0.77867264
CH4Ir40N2O80,IrO2,110,amidines,Formimidamide,-3.2158659,-2.970788,-0.24507785,0.19297862,-3.3490262,-2.5925498,True,-1.2699741
C2H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,-1.6971824,-1.4984484,-0.19873405,0.35829815,-2.2007127,-0.796184,True,-0.5546611
CH4Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Methane,-0.11427234,-0.5260006,0.41172826,0.37208888,-1.2552948,0.20329362,True,1.106532
C2H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Ethene,-0.13535583,-0.9554791,0.82012326,0.24542399,-1.4365101,-0.47444806,False,3.3416588
C3H8O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,-1.7831517,-1.9259113,0.14275956,0.3818115,-2.6742618,-1.1775608,True,0.37390062
C3H8Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propane,-0.4181488,-0.61933213,0.20118335,0.41553766,-1.4337859,0.1951217,True,0.4841519
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-1.9872928,-1.7240956,-0.26319718,0.3580423,-2.4258585,-1.0223327,True,-0.7351008
C2H2,None,None,alkanes_alkenes_alkynes,Acetylene,0.0,-0.00015246868,0.00015246868,0.0064153736,-0.012726601,0.012421664,True,0.023766141
CH3Ir40NO81,IrO2,110,oximes,Formaldoxime,-0.26538977,-0.77372915,0.5083394,1.0366783,-2.8056185,1.2581604,True,0.49035403
C2H7NO80Ru40,RuO2,110,amines,Ethanamine,-0.79394776,-0.6154002,-0.17854756,0.2577807,-1.1206503,-0.11015004,True,-0.69263357
C2H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-0.166147,-1.7876148,1.6214678,0.0510804,-1.8877324,-1.6874973,False,31.743444
CH4Ir40N2O80,IrO2,110,amidines,Formimidamide,-2.9669564,-2.970788,0.003831625,0.19297865,-3.3490262,-2.5925498,True,0.019855175
C2H4Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-3.4020224,-2.7469382,-0.65508413,0.0856226,-2.9147584,-2.579118,False,-7.650832
C3H8O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propane,-0.32321647,-0.32161403,-0.0016024411,0.104251586,-0.52594715,-0.117280915,True,-0.015370904
CH3Ir40NO81,IrO2,110,amides,Formamide,-1.8881103,-1.833081,-0.055029273,0.49308872,-2.7995348,-0.8666271,True,-0.11160116
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-0.5272654,-2.8793612,2.3520956,0.20813921,-3.287314,-2.4714084,False,11.300589
C2H5Ir40NO80,IrO2,110,imines,N-methylmethanimine,-2.6867654,-2.1009688,-0.5857966,0.5488991,-3.1768112,-1.0251266,True,-1.0672209
C2H4O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-0.12246895,-0.7935634,0.6710945,0.53323567,-1.8387053,0.2515785,True,1.2585326
CH2O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-0.19747382,-0.5915281,0.3940543,0.3424701,-1.2627695,0.079713285,True,1.1506239
C3H9Ir40NO80,IrO2,110,amines,Trimethylamine,-2.4104888,-0.848774,-1.5617149,0.7136821,-2.247591,0.5500429,False,-2.18825
