formula,material,surface,molecule_group,molecule,y_true,y_mean,error,y_std,y_min,y_max,in_interval,norm_res
C3H7Ir40NO80,IrO2,110,imines,Propan-2-imine,-2.7908976,-3.225555,0.43465734,0.18813376,-3.5942972,-2.8568127,False,2.3103633
C2H5Ir40NO81,IrO2,110,amides,Acetamide,-2.1335754,-1.5817919,-0.55178356,0.62519765,-2.8071795,-0.35640442,True,-0.8825746
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.7412794,-2.4060469,-0.3352325,0.4341321,-3.2569458,-1.5551479,True,-0.7721901
C2H5N,None,None,imines,Ethanimine,0.0,0.0007777214,-0.0007777214,0.004918107,-0.008861768,0.010417211,True,-0.15813431
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-2.0794797,-1.0216563,-1.0578234,0.46462807,-1.9323273,-0.11098522,False,-2.27671
C3H6O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propylene,-0.18749672,-0.5181635,0.33066678,0.2506742,-1.0094849,-0.026842088,True,1.3191098
CH3Ir40NO81,IrO2,110,amides,Formamide,-1.8287153,-2.6840055,0.8552902,0.5356629,-3.7339048,-1.6341062,True,1.5966948
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-1.309339,-1.9150432,0.6057042,0.35468817,-2.610232,-1.2198544,True,1.7077091
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.185714,-0.8363453,-1.3493687,0.8805182,-2.562161,0.88947034,True,-1.5324711
CH2Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-3.3377254,-1.4255496,-1.9121758,1.0785728,-3.5395522,0.6884531,True,-1.772876
C3H9Ir40NO80,IrO2,110,amines,Trimethylamine,-0.52469885,-0.8163168,0.29161793,0.63772154,-2.066251,0.4336174,True,0.457281
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-0.38859606,-0.403831,0.015234947,0.11948473,-0.6380211,-0.16964093,True,0.12750539
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-0.07488867,-0.68310314,0.6082145,0.9304348,-2.5067554,1.1405492,True,0.65368843
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-0.8394818,-1.0418881,0.20240635,0.38498512,-1.796459,-0.28731728,True,0.5257511
CH2Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-0.25796923,-0.9657166,0.70774734,0.8889506,-2.7080598,0.7766266,True,0.7961605
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-2.1075447,-1.9067227,-0.200822,0.21005668,-2.3184338,-1.4950116,True,-0.95603716
C3H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-1.1878296,-1.2777964,0.089966774,0.14399599,-1.5600286,-0.9955642,True,0.6247867
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,-1.0197909,-0.9808862,-0.038904667,0.17600395,-1.325854,-0.6359185,True,-0.22104429
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-2.5745344,-2.5518656,-0.022668839,0.25445288,-3.0505931,-2.053138,True,-0.08908855
C2H4O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Ethanethial,-0.18970709,-0.4481092,0.2584021,0.2587224,-0.95520514,0.058986723,True,0.9987621
C2H4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,-1.3763677,-1.3535013,-0.022866368,0.16393045,-1.6748049,-1.0321977,True,-0.13948824
CH4Ir40N2O80,IrO2,110,amidines,Formimidamide,-3.2158659,-2.9340477,-0.28181815,0.20680521,-3.339386,-2.5287094,True,-1.3627226
C2H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,-1.6971824,-1.0572903,-0.6398921,0.39612928,-1.8337038,-0.28087693,True,-1.6153618
CH4Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Methane,-0.11427234,-0.366194,0.25192165,0.32368124,-1.0006092,0.2682212,True,0.7783017
C2H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Ethene,-0.13535583,-0.9330649,0.79770905,0.22862838,-1.3811765,-0.48495325,False,3.4891076
C3H8O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,-1.7831517,-1.8283117,0.045159936,0.2726069,-2.3626213,-1.294002,True,0.16565955
C3H8Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propane,-0.4181488,-0.6031984,0.18504962,0.39370787,-1.3748658,0.16846901,True,0.47001758
