Epoch,Train_MAE_eV,Val_MAE_eV,Test_MAE_eV,Train_std_eV,Val_std_eV,Test_std_eV,Learning_Rate
1,0.8998008946309892,0.7822165411026751,0.8373717636358543,1.1020941525122703,0.8696368361767556,0.8746135467781977,0.001
2,0.818444910576957,0.7554515619746974,0.8492086832640601,0.930519821946034,0.922467817681453,0.9267225267553942,0.001
3,0.7978457673104897,0.8190633898875752,0.9066749791629979,0.9197559197807201,0.9173505065706972,0.921516314904624,0.001
4,0.790995280537442,0.7328649114389889,0.8242409268363577,0.9285130519016013,0.9983421881842608,1.0077305104606475,0.001
5,0.7883957369209816,0.7092021449667508,0.7693571497182377,0.9104885469490475,0.9910636705387293,1.0031785236880273,0.001
6,0.7374288734371486,0.7489876160856153,0.8039957226299849,0.8965961888591191,1.0449137541604623,1.057888890826868,0.001
7,0.7277842812730981,0.7411077726082723,0.7211107426002378,0.8814849441704602,0.7950073416978659,0.8043582295414837,0.001
8,0.7281904690198876,0.729804554923636,0.7261458264022577,0.8747150652030063,0.7748681320947982,0.7893564490378794,0.001
9,0.7394319181517397,0.7000605864603011,0.7375599751706983,0.8801458058297054,0.8241221046157375,0.8341013676528558,0.001
10,0.7155394883774099,0.6827573854415143,0.7459923595678611,0.8395752585074346,0.7926878116637248,0.8070548249438033,0.001
11,0.7201382406854044,0.7003110354063941,0.7428367411504027,0.8354569288415351,0.7869212586821058,0.8087278341475708,0.001
12,0.6968658425196225,0.6748942625327189,0.697550253789933,0.8429117559567284,0.7957627886771814,0.8140002928687186,0.001
13,0.7057304248799097,0.731590697022735,0.8069360764300237,0.8264520827476555,0.8613499637190803,0.8738538371037958,0.001
14,0.7064982404842853,0.6550562694424489,0.7018751980828457,0.8596156841435426,0.7232562532083179,0.7423910647785333,0.001
15,0.6544616738281366,0.64606966737841,0.6352862002419644,0.7833552318070293,0.7450378844608938,0.769063166554909,0.001
16,0.6421104884841151,0.6566003893242508,0.6259285328818149,0.7713377054994585,0.7344914535404563,0.7609427766928597,0.001
17,0.6455210720637417,0.6479855951715688,0.6455470831667791,0.8027906177211319,0.7017179175922852,0.7127609947549547,0.001
18,0.623049521867197,0.6294088598157539,0.594273506617937,0.7645673166723468,0.6698935618760282,0.6900238355177253,0.001
19,0.6144082382464141,0.6728717616347016,0.6401691710362669,0.7559589213475288,0.7671298149594612,0.784326798903128,0.001
20,0.6930856735819745,0.726674982758819,0.8047089342211113,0.8777525889993909,1.2832417690213782,1.327900685045974,0.001
21,0.7641179421353729,0.8075551439504154,0.7920740510596603,0.9709789193140569,0.6748823440757363,0.6869663037549805,0.001
22,0.7488466048685097,0.7251754354258053,0.7585475327538662,0.880340161647781,0.8922715136227705,0.9028486407780785,0.001
23,0.6873265112173554,0.690242102888764,0.6792223023586585,0.8125873295329883,0.7918742245825905,0.8040962609658423,0.001
24,0.6436271079654426,0.6894731248011354,0.649765245250014,0.8042882526451888,0.7005650095167438,0.712601161802655,0.001
25,0.628071541885083,0.6897912142706699,0.653910695529375,0.747889289356148,0.714220362028223,0.7271752961765569,0.0005
26,0.6245220146723134,0.6682681138398218,0.6240055482895648,0.750046242587989,0.7292178154334159,0.7367253835049992,0.0005
27,0.6311895332756553,0.6471316618997542,0.637977017730963,0.7722876250278764,0.7769438593162104,0.7844044934645586,0.0005
28,0.6060177331235204,0.6589630392731213,0.6604627292664325,0.7186231866744864,0.7122293050534015,0.7094470009008725,0.0005
29,0.6199547139965245,0.6514101262952461,0.6407313034182689,0.7316397212616323,0.722828546700498,0.7266107245522845,0.0005
30,0.6223905473792479,0.6765795965663722,0.6875124837531418,0.7257510112729519,0.8184602472896367,0.8290700671828963,0.0005
31,0.6553353762141124,0.6513811721176398,0.6634438194212366,0.8351088127680313,0.7601480919876697,0.7727068973835679,0.00025
32,0.5861603960779189,0.6210957550611652,0.6055317824004126,0.7276324765978045,0.6764743258459943,0.6803408760789925,0.00025
33,0.578640429359934,0.6309303846515593,0.5984198069963299,0.695463555041345,0.686585728405579,0.6904692730660126,0.00025
34,0.5692988031840865,0.6305650843948615,0.6012387627460918,0.6749783117389548,0.664555178301129,0.6743376851545723,0.00025
35,0.5879592369680576,0.641212959758571,0.6273827396455358,0.7199473324578307,0.7267946040961284,0.7264247116482935,0.00025
36,0.5703127724902777,0.6416096061956688,0.5858006281930892,0.6969795368626666,0.7004886835259735,0.7026754018279415,0.00025
37,0.5533183319728358,0.6530103996151784,0.569971537980877,0.6899802935029504,0.6297137079338943,0.6358337586918785,0.00025
38,0.5673756343581331,0.6327999419853335,0.5874168306100563,0.6887937588412423,0.6600819688708442,0.6598891332395905,0.00025
39,0.5532478643366201,0.6315828620410356,0.58434567295137,0.661711272368052,0.6479282805164545,0.6503990859110601,0.000125
