formula,material,surface,molecule_group,molecule,y_true,y_mean,error,y_std,y_min,y_max,in_interval,norm_res
C3H7Ir40NO80,IrO2,110,imines,Propan-2-imine,-2.7908976,-2.9534326,0.16253495,0.035353903,-3.0227263,-2.8841388,False,4.5973697
C2H5Ir40NO81,IrO2,110,amides,Acetamide,-2.1335754,-1.4224093,-0.71116614,0.6472117,-2.6909442,-0.1538744,True,-1.0988154
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.7412794,-2.0539079,-0.6873715,1.2469108,-4.4978533,0.3900373,True,-0.5512596
C2H5N,None,None,imines,Ethanimine,0.0,0.004031062,-0.004031062,0.005323369,-0.006402741,0.014464865,True,-0.7572389
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-2.0794797,-1.3380083,-0.7414714,0.38773316,-2.0979652,-0.57805127,True,-1.912324
C3H6O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propylene,-0.18749672,-0.39305508,0.20555836,0.08993314,-0.569324,-0.21678612,False,2.2856798
CH3Ir40NO81,IrO2,110,amides,Formamide,-1.8287153,-2.453712,0.62499666,0.6594591,-3.7462518,-1.1611722,True,0.9477413
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-1.309339,-2.0856369,0.7762978,0.120467834,-2.3217537,-1.8495198,False,6.4440255
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.185714,-1.0051186,-1.1805954,1.2181511,-3.3926947,1.3824575,True,-0.9691699
CH2Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-3.3377254,-0.9643778,-2.3733475,1.6349094,-4.1688004,2.2400446,True,-1.4516691
C3H9Ir40NO80,IrO2,110,amines,Trimethylamine,-0.52469885,-0.7837112,0.25901234,0.7025557,-2.1607203,0.5932981,True,0.3686716
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-0.38859606,-0.60703015,0.2184341,0.33992776,-1.2732886,0.0592283,True,0.64258975
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-0.07488867,-0.6814365,0.60654783,0.8994272,-2.4443138,1.0814409,True,0.67437124
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-0.8394818,-1.0687664,0.22928458,0.17635047,-1.4144133,-0.7231194,True,1.3001642
CH2Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-0.25796923,-0.8107986,0.5528294,1.3361998,-3.4297502,1.8081529,True,0.4137326
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-2.1075447,-1.7822528,-0.32529187,0.4830118,-2.728956,-0.8355496,True,-0.67346567
C3H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-1.1878296,-1.29363,0.10580039,0.13539062,-1.5589956,-1.0282644,True,0.78144544
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,-1.0197909,-1.1328869,0.113096,0.0754785,-1.2808248,-0.984949,True,1.4983869
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-2.5745344,-2.5717728,-0.0027616024,0.019261874,-2.6095262,-2.5340195,True,-0.14337143
C2H4O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Ethanethial,-0.18970709,-0.24720263,0.05749555,0.04100859,-0.32757947,-0.1668258,True,1.4020367
C2H4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,-1.3763677,-1.3343065,-0.04206121,0.03331423,-1.3996024,-1.2690105,True,-1.2625598
CH4Ir40N2O80,IrO2,110,amidines,Formimidamide,-3.2158659,-3.0583487,-0.1575172,0.14817953,-3.3487806,-2.7679167,True,-1.0630159
C2H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,-1.6971824,-0.9695928,-0.7275896,0.300493,-1.5585592,-0.3806265,False,-2.4213197
CH4Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Methane,-0.11427234,-0.50775975,0.3934874,0.36569372,-1.2245195,0.20899993,True,1.0760026
C2H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Ethene,-0.13535583,-0.72763413,0.5922783,0.10112424,-0.92583764,-0.5294306,False,5.856937
C3H8O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,-1.7831517,-1.7411314,-0.04202032,0.25956637,-2.2498815,-1.2323813,True,-0.16188662
