formula,material,surface,molecule_group,molecule,y_true,y_mean,error,y_std,y_min,y_max,in_interval,norm_res
CH4Ir40N2O80,IrO2,110,amidines,Formimidamide,-4.367753,-3.1187131,-1.2490399,0.3354839,-3.7762616,-2.4611647,False,-3.7230992
C3H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-0.92697227,-1.7550709,0.82809865,0.96181464,-3.6402278,0.13008583,True,0.8609753
CH2O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-2.4805303,-1.9358256,-0.5447047,0.14712824,-2.224197,-1.6474543,False,-3.7022443
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.9085112,-2.6381826,-0.27032852,0.235941,-3.100627,-2.1757383,True,-1.1457464
C2H4O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-1.7382373,-1.3328757,-0.40536153,0.25265208,-1.8280737,-0.83767766,True,-1.6044259
C3H8Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,-0.27693567,-1.3813785,1.1044428,1.2822541,-3.8945966,1.1318396,True,0.86132914
C3H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thione,-1.2170694,-1.539285,0.32221556,0.18396828,-1.8998628,-1.1787071,True,1.7514734
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Ethanol,-0.6903308,-0.6693372,-0.02099359,0.126763,-0.9177927,-0.42088175,True,-0.16561292
CH2Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-1.5168205,-1.9808695,0.46404898,0.58377194,-3.1250625,-0.8366765,True,0.79491484
C2H4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,-1.3709321,-0.6590534,-0.7118787,0.4480367,-1.5372053,0.21909857,True,-1.5888848
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-0.38210133,-2.078517,1.6964157,0.07498022,-2.2254782,-1.9315557,False,22.624842
