Epoch,Train_MAE_eV,Val_MAE_eV,Test_MAE_eV,Train_std_eV,Val_std_eV,Test_std_eV,Learning_Rate
1,0.7887053235667519,0.7725550606231059,0.7467501207816699,0.9617237154026558,0.8738069931859591,0.8903067328156052,0.001
2,0.7520596969527718,0.822481335440943,0.7904633460951246,0.8921986594671799,0.7664641959195154,0.7795724400487123,0.001
3,0.7292608737093236,0.7554680020355982,0.7235611544167699,0.8658048059658473,0.8628267898378358,0.871659757960754,0.001
4,0.6920841682921233,0.6668274119373195,0.6313983394094735,0.8321070998193673,0.8336168063877639,0.8588386125713896,0.001
5,0.6472671848736238,0.7143338767211299,0.6764043209966549,0.8297219085014946,0.6404829161698478,0.6608920941924921,0.001
6,0.6561408875359661,0.7250565732559882,0.6829050641414548,0.7840630166282163,0.907798575190949,0.9269121146194853,0.001
7,0.6275451743180126,0.6185776938584225,0.5788568021837345,0.8004435825771209,0.8675024715096139,0.901452339989672,0.001
8,0.5847314684754266,0.6785469196798387,0.607639093536976,0.7608211769209413,0.9457898438674099,0.9747395475487689,0.001
9,0.5810543310021533,0.6085485274141486,0.5552006457462784,0.7533540594910001,0.6723105192463185,0.6862445883994184,0.001
10,0.5686316990170147,0.6109793224364273,0.5600114105161557,0.7174915937252758,0.7955923321902958,0.8156774199105247,0.001
11,0.5567730988269536,0.58716563129228,0.5335385553107774,0.7413114355528982,0.6266523292956353,0.6466045868635526,0.001
12,0.5768529318630602,0.5642279384057384,0.4892270308880767,0.7110949745656183,0.8211318839806648,0.8556303850829337,0.001
13,0.5593677763072051,0.585994915528731,0.5066039911971605,0.7332875815106736,0.6958141604609861,0.716020497826762,0.001
14,0.5463925447714533,0.5662292873810145,0.49807993045523147,0.7050202855619996,0.799096735236427,0.8145313269330533,0.001
15,0.5458232473208005,0.6996614063574262,0.6337171950616127,0.7091139169564312,0.9029463448737196,0.9209013172557302,0.001
16,0.5162213419565772,0.5943395745409422,0.5353099437784558,0.6680953740150491,0.6973173198200958,0.7047734385553988,0.001
17,0.560356141164392,0.6306549229405143,0.5572564266929941,0.7377748139634603,0.6607111067309817,0.6745005335140167,0.001
18,0.516106545609631,0.5470376458049806,0.49174390745557045,0.6567566150251802,0.7715461615048814,0.7833671383873596,0.001
19,0.508660889542822,0.583084338706387,0.5248290792969633,0.6767858591156826,0.7314705049856914,0.7468783992397037,0.001
20,0.5185059059117499,0.5718197098448257,0.4908916329549364,0.6805364776440749,0.6671116422300665,0.6724712142208721,0.001
21,0.5540737149255638,0.6245115015132368,0.5854926532950283,0.6940154818945576,0.7151709555821035,0.72785090098457,0.001
