formula,material,surface,molecule_group,molecule,y_true,y_mean,error,y_std,y_min,y_max,in_interval,norm_res
C3H7Ir40NO80,IrO2,110,imines,Propan-2-imine,-2.7908976,-3.0031617,0.21226406,0.10572424,-3.2103813,-2.795942,False,2.0077143
C2H5Ir40NO81,IrO2,110,amides,Acetamide,-2.1335754,-1.665892,-0.46768343,0.90071356,-3.4312906,0.09950662,True,-0.51923656
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.7412794,-1.8662641,-0.87501526,0.90626836,-3.64255,-0.0899781,True,-0.96551454
C2H5N,None,None,imines,Ethanimine,0.0,0.0048794746,-0.0048794746,0.00811095,-0.0110179875,0.020776937,True,-0.60159105
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-2.0794797,-1.5680718,-0.51140785,0.30724892,-2.1702797,-0.96586394,True,-1.664474
C3H6O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propylene,-0.18749672,-0.5290557,0.341559,0.17619605,-0.8744,-0.18371144,True,1.9385167
CH3Ir40NO81,IrO2,110,amides,Formamide,-1.8287153,-2.5081654,0.67945004,0.7036589,-3.8873367,-1.128994,True,0.9655958
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-1.309339,-1.563464,0.254125,0.73357165,-3.0012646,-0.12566364,True,0.3464215
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.185714,-0.87132406,-1.31439,0.878365,-2.5929193,0.85027134,True,-1.4964052
CH2Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-3.3377254,-1.2166021,-2.1211233,1.744257,-4.635346,2.2021418,True,-1.2160612
C3H9Ir40NO80,IrO2,110,amines,Trimethylamine,-0.52469885,-0.7498865,0.22518766,0.78696007,-2.2923284,0.7925552,True,0.2861488
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-0.38859606,-0.550568,0.16197193,0.27990273,-1.0991774,-0.0019586086,True,0.57867223
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-0.07488867,-0.7018308,0.62694216,0.8202356,-2.3094926,0.90583104,True,0.764344
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-0.8394818,-1.0539906,0.21450883,0.38946554,-1.817343,-0.29063815,True,0.55077744
CH2Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-0.25796923,-0.74523383,0.4872646,1.0882049,-2.8781154,1.3876479,True,0.4477692
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-2.1075447,-1.755205,-0.35233963,0.4160333,-2.5706303,-0.93977976,True,-0.8469025
C3H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-1.1878296,-1.3123679,0.1245383,0.1044359,-1.5170623,-1.1076735,True,1.1924856
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,-1.0197909,-1.1211717,0.101380825,0.099974036,-1.3171208,-0.92522264,True,1.0140716
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,-2.5745344,-2.570555,-0.0039794445,0.04179301,-2.6524692,-2.4886408,True,-0.09521794
C2H4O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Ethanethial,-0.18970709,-0.38885963,0.19915254,0.25235513,-0.88347566,0.10575643,True,0.78917575
C2H4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,-1.3763677,-1.3355738,-0.040793896,0.07847493,-1.4893847,-1.1817629,True,-0.51983345
CH4Ir40N2O80,IrO2,110,amidines,Formimidamide,-3.2158659,-2.9524646,-0.26340127,0.16903144,-3.2837663,-2.621163,True,-1.5582975
C2H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,-1.6971824,-1.0721749,-0.6250075,0.3764147,-1.8099477,-0.33440208,True,-1.6604228
CH4Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Methane,-0.11427234,-0.5437159,0.42944354,0.5256577,-1.5740051,0.48657328,True,0.8169642
