Epoch,Train_MAE_eV,Val_MAE_eV,Test_MAE_eV,Train_std_eV,Val_std_eV,Test_std_eV,Learning_Rate
1,0.8416975089301589,0.7913465214590741,0.8491420175275232,1.0083857090910668,0.9696380022419012,0.9692053064030076,0.001
2,0.7738975603130085,0.820450326316377,0.7902777908194778,0.915288059090136,0.8146613795378292,0.8111552561270704,0.001
3,0.7591135478823514,0.7510290227384648,0.7374456601265149,0.8741812141526312,0.827642122861799,0.823319912875128,0.001
4,0.7249872868844465,0.7173047432532678,0.7231806710235074,0.8816808482442555,0.8812416364850296,0.8833054445528985,0.001
5,0.7379512981847283,0.6874259516724155,0.6716007269345797,0.867721811824294,0.8271416886440358,0.8263868183465279,0.001
6,0.694741199535654,0.6402333292186769,0.6589825173728486,0.8216824172553415,0.9653265971879342,0.9744141986259968,0.001
7,0.6561300242727783,0.6638282303117279,0.6936622603326781,0.8305834809893079,0.8746662200114498,0.8838167434446521,0.001
8,0.6067120185759433,0.5424319760412233,0.5947249771183373,0.7587241653346218,0.717141586111312,0.7173869641759759,0.001
9,0.5661660228631821,0.5453350941340128,0.5901964892688979,0.7473805104283354,0.6919784078563991,0.6899498244871584,0.001
10,0.5447467025465745,0.5125599172380235,0.5686377949184842,0.7184690265134942,0.7083871535886495,0.7061366148591954,0.001
11,0.5437602022338253,0.5347676735657912,0.6061567159799429,0.6760134883827563,0.7301714079322765,0.7275472162955261,0.001
12,0.5299950765884192,0.4870459111327799,0.5914451607272156,0.668353876739057,0.753047978140917,0.7609468598177325,0.001
13,0.5138730117803652,0.5149960497505645,0.5545894855108017,0.6899713478307029,0.5344460302494864,0.5394630623004171,0.001
14,0.6171337569337428,0.5895700862265041,0.5745975584046453,0.7740865527316381,0.6583315136891993,0.6585016197927444,0.001
15,0.4797064307357612,0.5590632501830403,0.6082551988781008,0.6228159484700955,0.6505263887516061,0.6494533013407126,0.001
16,0.4737001367109373,0.4734260679310204,0.5380610624949137,0.6606506409091648,0.5225162886007537,0.5252619445734601,0.001
