formula,material,surface,molecule_group,molecule,y_true,y_mean,error,y_std,y_min,y_max,in_interval,norm_res
CH4Ir40N2O80,IrO2,110,amidines,Formimidamide,-4.367753,-2.603537,-1.764216,1.1058366,-4.770977,-0.43609715,True,-1.5953677
C3H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-0.92697227,-1.4949279,0.5679556,0.91647536,-3.2912197,0.30136383,True,0.6197173
CH2O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Formic-acid,-2.4805303,-1.2747792,-1.2057511,0.668356,-2.5847569,0.03519857,True,-1.8040551
C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,-2.9085112,-1.9199854,-0.98852575,1.0116426,-3.9028049,0.062834024,True,-0.9771492
C2H4O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,-1.7382373,-1.0660281,-0.67220914,0.64240015,-2.3251324,0.19307613,True,-1.0464026
C3H8Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,-0.27693567,-1.4038807,1.126945,0.90527505,-3.1782198,0.37045836,True,1.2448648
C3H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thione,-1.2170694,-1.0278513,-0.18921804,0.63961124,-2.2814894,0.22578669,True,-0.2958329
C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Ethanol,-0.6903308,-1.006846,0.31651515,0.63111496,-2.2438312,0.23013937,True,0.5015174
CH2Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-1.5168205,-2.0043623,0.4875418,0.9470892,-3.8606572,-0.14806747,True,0.51477915
C2H4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,-1.3709321,-0.9412914,-0.4296407,0.6237603,-2.1638615,0.2812788,True,-0.6887914
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-0.38210133,-1.1266493,0.74454796,0.6956131,-2.4900508,0.23675239,True,1.0703478
C3H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-0.62520176,-0.8439663,0.21876454,0.6148006,-2.0489755,0.3610428,True,0.3558301
C2H6N2O80Ru40,RuO2,110,amidines,Acetimidamide,-1.5487318,-1.6280504,0.07931864,0.7871073,-3.1707807,-0.085320115,True,0.100772336
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-0.56342936,-1.1912261,0.62779677,0.66992545,-2.50428,0.12182784,True,0.93711436
CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,-2.0807958,-1.2273831,-0.8534126,0.6740958,-2.548611,0.09384465,True,-1.2660109
CH2O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,-0.20609812,-1.1164894,0.9103913,0.6463501,-2.3833356,0.15035677,True,1.408511
C3H8Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,-0.21161768,-1.667867,1.4562492,0.95279986,-3.5353546,0.19962084,True,1.5283895
C2H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Ethane,-0.9778366,-1.6583979,0.6805613,0.9316368,-3.484406,0.16761029,True,0.73050064
C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,-2.188802,-1.1091855,-1.0796165,0.6795993,-2.4412003,0.22282922,True,-1.5886075
C3H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,-1.1878296,-0.8310056,-0.35682404,0.61308134,-2.032645,0.37063384,True,-0.5820175
C2H6,None,None,alkanes_alkenes_alkynes,Ethane,0.0,-0.026786327,0.026786327,0.6033329,-1.2093188,1.1557461,True,0.04439726
C2H6N2O80Ru40,RuO2,110,amidines,Acetimidamide,-0.4174712,-1.635062,1.2175908,0.8010402,-3.2051008,-0.065023184,True,1.5200121
C3H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propylene,-1.2761489,-1.7495987,0.47344983,0.9355088,-3.5831962,0.08399856,True,0.5060881
CH4Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Methane,-0.11427234,-1.931823,1.8175507,0.945031,-3.7840838,-0.07956219,True,1.923271
CH5NO80Ru40,RuO2,110,amines,Methanamine,-0.31025186,-1.4361411,1.1258893,0.73544174,-2.8776069,0.0053247213,True,1.530902
C2H7NO80Ru40,RuO2,110,amines,Ethanamine,-0.28224644,-1.249926,0.9676795,0.7117661,-2.6449876,0.14513564,True,1.359547
C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Ethanethiol,-3.1990073,-1.9945917,-1.2044156,0.97707367,-3.909656,-0.07952726,True,-1.2326763
